"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","chain-prev","sat-like","10","rether.1","dve2C","tg,bs,hf","0.000","","","","","","19","51","3489","3489","0.170","2458","1408","371","1476","2051","0.17","2892972","","","","","","","","",
"performance","done","","chain","sat-like","10","at.3","dve2C","tg,bs,hf","0.000","","","","","","12","57","5790","5790","7.770","1711620","29281","310","1018","2976","7.79","2936004","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","10607","10607","0.290","12642","2429","338","3351","5285","0.29","2893132","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","collision.6","dve2C","tg,bs,hf","0.000","","","","","","26","64","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-like","10","telephony.8","dve2C","tg,bs,hf","","466","57905","63314","25.4485","27.6159","","","","","","","","","","","0.03","4168","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","peg_solitaire.5","dve2C","tg,bs,hf","1.340","","","","","","51","140","980","980","36.040","84191","28006","765152","3920840","11786740","37.82","3381644","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-like","10","hanoi.3","dve2C","tg,bs,hf","0.000","262","34969","36816","14.516","15.242","57","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","7063","7063","0.340","12642","2429","338","3351","5285","0.35","2875896","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","pgm_protocol.4","dve2C","tg,bs,hf","0.010","","","","","","122","120","29421","29421","2.800","39832","58129","4941","17699","36106","2.84","2908052","","","","","","","","",
"performance","done","","chain","sat-like","10","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","13597","13597","4.050","41465543","6175","492","1063","2038","4.07","2921712","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","bakery.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","80","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","10","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","extinction.1","dve2C","tg,bs,hf","0.010","","","","","","40","79","3940","3940","0.260","8993","4927","680","2079","2444","0.28","2893176","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","leader_filters.3","dve2C","tg,bs,hf","0.000","","","","","","23","40","2580","2580","0.640","91093","15511","991","2241","6942","0.66","2897104","","","","","","","","",
"performance","done","","bfs","sat-like","10","lamport_nonatomic.5","dve2C","tg,bs,hf","0.030","","","","","","30","365","42214","42214","48.350","95118524","46765","1340","9066","25787","48.40","3125360","","","","","","","","",
"performance","error","boostperm","chain","sat-like","10","firewire_tree.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.10","15252","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","10","leader_filters.5","dve2C","tg,bs,hf","0.000","215","17469","19560","23.391","25.31","28","50","5886","5886","7.790","1572886","137867","2092","4887","36337","8.01","2969044","146790","6486994","3722365","9970064","3050515","1677","","","8358071",
"performance","done","","bfs-prev","sat-like","10","cambridge.5","dve2C","tg,bs,hf","0.010","","","","","","32","58","18923","18923","10.660","698912","17522","29204","41150","371452","10.69","2950356","","","","","","","","",
"performance","done","","bfs","sat-like","10","adding.2","dve2C","tg,bs,hf","0.000","","","","","","5","6","360","360","255.690","836838","375982","98701","373104","461562","255.90","3276652","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","2086","2086","21.030","174495861","64009","865","536","30916","21.06","3104456","","","","","","","","",
"statistics","done","","bfs","sat-like","10","fischer.1","dve2C","tg,bs,hf","0.000","40","906","1040","6.984","7.354","8","19","342","342","0.010","634","244","101","232","392","0.11","2832284","10671","18934","2162","100","","","19471",
"performance","done","","bfs-prev","sat-like","10","peg_solitaire.4","dve2C","tg,bs,hf","0.070","","","","","","27","60","1380","1380","210.550","873326","123054","3350225","7383240","52399560","212.60","3835668","","","","","","","","",
"performance","done","","bfs","sat-like","10","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","9743","9743","66.360","144151628","98221","315","490","1082","66.41","3644636","","","","","","","","",
"performance","done","","bfs","sat-like","10","cyclic_scheduler.2","dve2C","tg,bs,hf","0.000","","","","","","20","30","984","984","0.030","3302","179","149","285","267","0.04","2892960","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","lamport.8","dve2C","tg,bs,hf","0.000","","","","","","17","70","22365","22365","30.580","62669317","51915","558","1297","5245","30.60","3314952","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","bridge.1","dve2C","tg,bs,hf","0.000","","","","","","10","41","533","533","0.090","3186","1484","798","2898","9948","0.10","2895036","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","mcs.6","dve2C","tg,bs,hf","0.000","","","","","","21","65","4502","4502","0.300","332544","3170","232","921","1260","0.32","2875736","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","synapse.2","dve2C","tg,bs,hf","0.020","","","","","","22","149","6577","6577","0.690","61048","9284","1420","8544","28636","0.72","2895308","","","","","","","","",
"performance","done","","bfs","sat-like","10","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","4988","4988","28.280","416935","156712","1605","3030","15660","28.35","2967176","","","","","","","","",
"performance","done","","bfs","sat-like","10","krebs.4","dve2C","tg,bs,hf","0.000","","","","","","20","22","1790","1790","7.370","1047405","43172","23783","26082","313471","7.39","2954328","","","","","","","","",
"performance","error","boostperm","chain","sat-like","10","telephony.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs","sat-like","10","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","20963","20963","98.050","41387484","95004","4223","12799","54651","98.08","3220724","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","sorter.4","dve2C","tg,bs,hf","0.000","","","","","","26","58","72642","72642","23.520","13184427","29626","1262","2944","17685","23.53","3179776","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","12624","12624","0.380","25685","1040","332","3479","5294","0.38","2895160","","","","","","","","",
"performance","error","boostperm","chain","sat-like","10","telephony.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","peg_solitaire.3","dve2C","tg,bs,hf","4.080","","","","","","51","240","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","firewire_link.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","7364","","","","","","","","",
"performance","done","","bfs","sat-like","10","fischer.7","dve2C","tg,bs,hf","0.000","","","","","","18","49","6409","6409","67.070","386297005","15741","306","782","392553","67.08","3355888","","","","","","","","",
"performance","done","","bfs","sat-like","10","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","4801","4801","46.340","174495861","64009","865","536","30916","46.37","3312516","","","","","","","","",
"performance","error","boostperm","chain","sat-like","10","firewire_link.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.11","9092","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","lann.3","dve2C","tg,bs,hf","0.000","","","","","","20","40","4827","4827","0.700","1832139","1819","187","368","638","0.72","2903204","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","6816","6816","0.230","25685","1040","332","3479","5294","0.25","2893100","","","","","","","","",
"performance","done","","chain","sat-like","10","bridge.3","dve2C","tg,bs,hf","0.010","","","","","","14","81","6200","6200","35.120","838864","54244","5338","15241","204567","35.16","2948304","","","","","","","","",
"performance","done","","chain","sat-like","10","synapse.1","dve2C","tg,bs,hf","0.010","","","","","","22","131","8913","8913","1.250","46756","13144","1203","9780","26496","1.27","2895244","","","","","","","","",
"performance","done","","chain","sat-like","10","firewire_link.5","dve2C","tg,bs,hf","0.110","","","","","","50","610","317075","317075","60.130","18553032","96869","2754","176472","458211","60.31","2949172","","","","","","","","",
"performance","done","","bfs","sat-like","10","blocks.2","dve2C","tg,bs,hf","0.000","","","","","","14","20","545","545","0.710","7057","2716","734","1052","3477","0.72","2892952","","","","","","","","",
"performance","done","","chain","sat-like","10","bopdp.1","dve2C","tg,bs,hf","0.010","","","","","","26","79","7063","7063","0.390","12642","2429","338","3351","5285","0.40","2893128","","","","","","","","",
"performance","done","","bfs","sat-like","10","pgm_protocol.4","dve2C","tg,bs,hf","0.020","","","","","","122","120","30975","30975","16.830","39832","58129","4941","17699","36106","16.89","2902036","","","","","","","","",
"performance","done","","chain","sat-like","10","firewire_link.2","dve2C","tg,bs,hf","0.050","","","","","","35","412","64715","64715","1.910","55887","5113","1551","80141","122268","1.99","2897372","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","msmie.4","dve2C","tg,bs,hf","0.020","","","","","","28","450","17250","17250","0.620","7125441","2737","2836","14657","45470","0.66","2899432","","","","","","","","",
"performance","done","","bfs","sat-like","10","protocols.3","dve2C","tg,bs,hf","0.000","","","","","","16","18","495","495","0.010","2817","262","171","165","336","0.01","2864128","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","lamport_nonatomic.4","dve2C","tg,bs,hf","0.010","","","","","","24","244","12375","12375","1.560","1257304","4075","869","5791","13740","1.59","2906044","","","","","","","","",
"performance","done","","bfs","sat-like","10","peterson.7","dve2C","tg,bs,hf","0.010","","","","","","25","35","15711","15711","157.380","142471098","64853","5334","5534","159088","157.42","3732688","","","","","","","","",
"performance","done","","chain","sat-like","10","iprotocol.7","dve2C","tg,bs,hf","0.000","","","","","","41","35","32139","32139","92.340","59794192","308689","7113","24078","121751","92.46","3037184","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","elevator_planning.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","622","622","0.000","581","148","150","227","290","0.00","2853924","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","10","production_cell.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","84","","","","","","","","",
"performance","done","","bfs","sat-like","10","lifts.2","dve2C","tg,bs,hf","0.010","","","","","","22","135","11217","11217","0.410","2664","3557","918","11223","15998","0.43","2893240","","","","","","","","",
"performance","done","","bfs","sat-like","10","extinction.4","dve2C","tg,bs,hf","0.000","","","","","","49","120","23154","23154","24.030","2001372","155410","1208","3452","5543","24.08","2977376","","","","","","","","",
"performance","done","","chain","sat-like","10","krebs.2","dve2C","tg,bs,hf","0.000","","","","","","19","16","382","382","0.630","62476","6670","7193","8305","58311","0.64","2874028","","","","","","","","",
"performance","done","","chain","sat-like","10","leader_election.2","dve2C","tg,bs,hf","0.000","","","","","","91","95","6432","6432","1.030","28720","7830","3463","4754","4903","1.06","2893464","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","10","peterson.5","dve2C","tg,bs,hf","0.000","73","1804","2186","6.5603","6.9932","20","28","3833","3833","5.240","131064750","10285","798","762","28983","5.45","2972852","22051","9336995","1742138","12066858","1083739","941","","","5381861",
"performance","done","","chain-prev","sat-like","10","leader_filters.7","dve2C","tg,bs,hf","0.000","","","","","","30","60","4324","4324","62.940","26302351","931027","2786","6219","103194","63.21","3345884","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","15711","15711","87.200","142471098","64853","5334","5534","159088","87.23","3706036","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","10","szymanski.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","10","resistance.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","plc.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","4940","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","10","peterson.5","dve2C","tg,bs,hf","0.000","","","","","","20","28","3833","3833","8.250","131064750","10285","798","762","28983","8.26","2989148","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","brp2.6","dve2C","tg,bs,hf","0.000","","","","","","19","33","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","4170","4170","13.650","416935","156712","1605","3030","15660","13.72","2956536","","","","","","","","",
"performance","done","","chain","sat-like","10","brp2.1","dve2C","tg,bs,hf","0.000","","","","","","19","33","10488","10488","4.660","42285","27630","3911","6343","15670","4.69","2905272","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","sokoban.3","dve2C","tg,bs,hf","0.020","","","","","","213","9","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","9618","9618","61.170","142471098","64853","5334","5534","159088","61.19","3331236","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","schedule_world.1","dve2C","tg,bs,hf","0.000","","","","","","22","26","340","340","0.070","23061","703","253","319","382","0.08","2890928","","","","","","","","",
"performance","done","","bfs","sat-like","10","bopdp.3","dve2C","tg,bs,hf","0.000","","","","","","26","79","15693","15693","1.890","1040953","5313","360","3359","5329","1.90","2899260","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","pouring.2","dve2C","tg,bs,hf","0.590","","","","","","7","1724","10344","10344","2.240","51624","78","6896","35512","177564","2.87","2807180","","","","","","","","",
"performance","done","","chain","sat-like","10","hanoi.1","dve2C","tg,bs,hf","0.000","","","","","","36","6","13126","13126","1.940","6561","15950","75335","52146","39366","2.00","2921596","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","10","firewire_tree.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","10624","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","hanoi.4","dve2C","tg,bs,hf","0.000","","","","","","63","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","10","exit.2","dve2C","tg,bs,hf","0.000","","","","","","28","89","3427","3427","0.720","33670","3289","656","5116","21106","0.73","2895140","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","hanoi.2","dve2C","tg,bs,hf","0.000","","","","","","48","6","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","frogs.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","done","","chain","sat-like","10","at.1","dve2C","tg,bs,hf","0.000","","","","","","10","43","989","989","0.260","39354","2491","230","735","1339","0.26","2892920","","","","","","","","",
"statistics","done","","chain-prev","sat-like","10","sorter.4","dve2C","tg,bs,hf","0.000","229","16214","17392","11.913","12.651","26","58","57084","57084","34.480","13184427","29626","1262","2944","17685","34.68","3118080","40798","7649790","28225258","34722433","9806516","1212","12634382","","33229192",
"performance","done","","chain-prev","sat-like","10","peg_solitaire.1","dve2C","tg,bs,hf","0.020","","","","","","18","48","336","336","3.580","32181","8621","176220","413808","1544688","3.68","2966768","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","extinction.3","dve2C","tg,bs,hf","0.010","","","","","","49","112","10309","10309","1.870","751930","29219","1039","3368","4858","1.89","2903608","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","mcs.3","dve2C","tg,bs,hf","0.000","","","","","","17","52","9386","9386","4.740","571459","19764","360","879","1606","4.75","2942152","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","anderson.5","dve2C","tg,bs,hf","0.010","","","","","","16","30","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","10","anderson.6","dve2C","tg,bs,hf","0.000","","","","","","19","36","8310","8310","30.010","18206917","50143","1234","1477","4080","30.03","3095804","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","788","788","0.010","4606","221","218","450","352","0.02","2864328","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","plc.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","4928","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","rether.2","dve2C","tg,bs,hf","0.000","","","","","","23","66","13375","13375","0.800","9278","5155","529","2048","3788","0.81","2895096","","","","","","","","",
"performance","done","","chain","sat-like","10","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","4597","4597","32.790","144151628","98221","315","490","1082","32.82","3172012","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","rether.3","dve2C","tg,bs,hf","0.000","","","","","","35","111","98580","98580","19.620","305334","55102","1191","5513","16929","19.64","2964956","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","10","elevator_planning.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","anderson.7","dve2C","tg,bs,hf","0.000","","","","","","19","36","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","10","peterson.2","dve2C","tg,bs,hf","0.000","","","","","","15","21","504","504","0.040","124704","532","257","333","1923","0.04","2882196","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","loyd.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
