"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","bfs-prev","sat-loop","80","synapse.7","dve2C","tg,bs,hf","0.030","","","","","","28","221","16796","16796","63.240","10198141","122405","2276","16980","75383","63.32","3051384","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","80","frogs.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","80","frogs.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-loop","80","production_cell.1","dve2C","tg,bs,hf","","118","3050","3528","10.336","10.949","","","","","","","","","","","0.01","84","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-loop","80","telephony.2","dve2C","tg,bs,hf","","243","23767","25708","15.323","16.256","","","","","","","","","","","0.01","3612","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","15890","15890","108.820","41387484","95004","4223","12799","54651","108.86","3665156","","","","","","","","",
"performance","done","","chain","sat-loop","80","lamport_nonatomic.2","dve2C","tg,bs,hf","0.010","","","","","","18","147","1764","1764","0.190","12958","546","497","3210","5744","0.20","2230368","","","","","","","","",
"performance","done","","chain","sat-loop","80","synapse.6","dve2C","tg,bs,hf","0.020","","","","","","28","194","6402","6402","9.340","625175","32661","1521","13919","38857","9.38","2922184","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","80","bakery.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","15890","15890","110.570","41387484","95004","4223","12799","54651","110.61","3665004","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","80","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","80","mcs.3","dve2C","tg,bs,hf","0.000","","","","","","17","52","3692","3692","7.220","571459","19764","360","879","1606","7.23","2946240","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","80","driving_phils.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","8904","8904","41.110","41465543","6175","492","1063","2038","41.12","3400948","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","exit.1","dve2C","tg,bs,hf","0.000","","","","","","26","45","1170","1170","1.090","3239334","28145","1982","10587","104123","1.10","2899100","","","","","","","","",
"performance","done","","chain","sat-loop","80","sorter.3","dve2C","tg,bs,hf","0.000","","","","","","26","58","6264","6264","5.130","1288478","17645","436","1537","6972","5.15","2938120","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","production_cell.2","dve2C","tg,bs,hf","0.000","","","","","","18","26","3822","3822","0.130","9003","685","212","468","972","0.14","2892876","","","","","","","","",
"statistics","done","","chain-prev","sat-loop","80","synapse.7","dve2C","tg,bs,hf","0.180","1385","696148","737376","45.30219","48.07053","28","221","7735","7735","61.190","10198141","122405","2276","16980","75383","61.51","3116496","358593","10751592","13152070","201422769","4784429","2287","4365661","","83741508",
"performance","done","","bfs-prev","sat-loop","80","pgm_protocol.7","dve2C","tg,bs,hf","0.010","","","","","","124","120","76410","76410","8.860","322585","99880","5309","21071","52214","8.91","2951108","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","198","198","207.090","3370680","1558043","377747","1538126","1842300","207.63","3829984","","","","","","","","",
"performance","done","","chain","sat-loop","80","brp2.3","dve2C","tg,bs,hf","0.000","","","","","","19","33","4092","4092","2.790","40184","26573","3700","6038","15031","2.81","2901148","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","390","390","0.010","581","148","150","227","290","0.03","2882636","","","","","","","","",
"performance","done","","bfs","sat-loop","80","lifts.3","dve2C","tg,bs,hf","0.010","","","","","","29","201","26331","26331","8.240","30772","22676","2824","31204","55466","8.27","2908040","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","needham.1","dve2C","tg,bs,hf","0.000","","","","","","14","55","880","880","0.010","497","322","370","1325","2057","0.01","2892968","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","fischer.6","dve2C","tg,bs,hf","0.000","","","","","","18","49","1617","1617","3.140","8321728","22420","306","802","392177","3.15","2925768","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","2640","2640","0.030","4606","221","218","450","352","0.03","2893076","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","rether.1","dve2C","tg,bs,hf","0.000","","","","","","19","51","2244","2244","0.170","2458","1408","371","1476","2051","0.18","2892992","","","","","","","","",
"performance","done","","chain","sat-loop","80","at.3","dve2C","tg,bs,hf","0.000","","","","","","12","57","2280","2280","6.280","1711620","29281","310","1018","2976","6.30","2935996","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","4977","4977","0.600","12642","2429","338","3351","5285","0.62","2817064","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","80","collision.6","dve2C","tg,bs,hf","0.000","","","","","","26","64","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-loop","80","telephony.8","dve2C","tg,bs,hf","","466","57905","63314","25.4485","27.6159","","","","","","","","","","","0.03","4164","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","peg_solitaire.5","dve2C","tg,bs,hf","1.340","","","","","","51","140","980","980","33.150","84191","28006","765152","3920840","11786740","34.88","3381512","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-loop","80","hanoi.3","dve2C","tg,bs,hf","0.010","262","34969","36816","14.516","15.242","57","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","1975","1975","0.250","12642","2429","338","3351","5285","0.26","2893116","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","pgm_protocol.4","dve2C","tg,bs,hf","0.010","","","","","","122","120","52560","52560","4.610","39832","58129","4941","17699","36106","4.66","2910104","","","","","","","","",
"performance","done","","chain","sat-loop","80","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","3180","3180","41.450","41465543","6175","492","1063","2038","41.47","3112184","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","80","bakery.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","80","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","extinction.1","dve2C","tg,bs,hf","0.000","","","","","","40","79","5767","5767","0.710","8993","4927","680","2079","2444","0.72","2894408","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","leader_filters.3","dve2C","tg,bs,hf","0.000","","","","","","23","40","1000","1000","1.000","91093","15511","991","2241","6942","1.02","2897176","","","","","","","","",
"performance","done","","bfs","sat-loop","80","lamport_nonatomic.5","dve2C","tg,bs,hf","0.030","","","","","","30","365","29565","29565","193.370","95118524","46765","1340","9066","25787","193.42","3675180","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","80","firewire_tree.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.10","15228","","","","","","","","",
"statistics","done","","bfs-prev","sat-loop","80","leader_filters.5","dve2C","tg,bs,hf","0.010","215","17469","19560","23.391","25.31","28","50","3300","3300","8.580","1572886","137867","2092","4887","36337","8.86","2942280","148784","4031597","883863","15030684","1636635","1675","","","15247446",
"performance","done","","bfs-prev","sat-loop","80","cambridge.5","dve2C","tg,bs,hf","0.010","","","","","","32","58","10382","10382","13.160","698912","17522","29204","41150","371452","13.19","2976976","","","","","","","","",
"performance","done","","bfs","sat-loop","80","adding.2","dve2C","tg,bs,hf","0.000","","","","","","5","6","366","366","177.890","836838","375982","98701","373104","461562","178.04","3281964","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","896","896","106.150","174495861","64009","865","536","30916","106.17","3839072","","","","","","","","",
"statistics","done","","bfs","sat-loop","80","fischer.1","dve2C","tg,bs,hf","0.000","40","906","1040","6.984","7.354","8","19","361","361","0.010","634","244","101","232","392","0.10","2892968","10689","18953","2163","100","","","19490",
"performance","done","","bfs-prev","sat-loop","80","peg_solitaire.4","dve2C","tg,bs,hf","0.060","","","","","","27","60","1380","1380","172.790","873326","123054","3350225","7383240","52399560","174.34","3837300","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","80","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","80","cyclic_scheduler.2","dve2C","tg,bs,hf","0.000","","","","","","20","30","1560","1560","0.040","3302","179","149","285","267","0.05","2892960","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","lamport.8","dve2C","tg,bs,hf","0.000","","","","","","17","70","11340","11340","133.360","62669317","51915","558","1297","5245","133.39","3842876","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","bridge.1","dve2C","tg,bs,hf","0.000","","","","","","10","41","533","533","0.080","3186","1484","798","2898","9948","0.08","2892996","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","mcs.6","dve2C","tg,bs,hf","0.000","","","","","","21","65","2015","2015","0.470","332544","3170","232","921","1260","0.47","2899204","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","synapse.2","dve2C","tg,bs,hf","0.010","","","","","","22","149","3129","3129","1.170","61048","9284","1420","8544","28636","1.18","2897324","","","","","","","","",
"performance","done","","bfs","sat-loop","80","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","4368","4368","31.020","416935","156712","1605","3030","15660","31.08","3022036","","","","","","","","",
"performance","done","","bfs","sat-loop","80","krebs.4","dve2C","tg,bs,hf","0.000","","","","","","20","22","2288","2288","19.760","1047405","43172","23783","26082","313471","19.80","3042420","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","80","telephony.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","bfs","sat-loop","80","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","15925","15925","230.490","41387484","95004","4223","12799","54651","230.53","3836708","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","sorter.4","dve2C","tg,bs,hf","0.000","","","","","","26","58","88624","88624","41.920","13184427","29626","1262","2944","17685","41.93","3476768","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","10112","10112","0.390","25685","1040","332","3479","5294","0.41","2895148","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","80","telephony.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","80","peg_solitaire.3","dve2C","tg,bs,hf","4.080","","","","","","51","240","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","80","firewire_link.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","8284","","","","","","","","",
"performance","done","","bfs","sat-loop","80","fischer.7","dve2C","tg,bs,hf","0.000","","","","","","18","49","5439","5439","74.840","386297005","15741","306","782","392553","74.85","3581136","","","","","","","","",
"performance","done","","bfs","sat-loop","80","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","2296","2296","39.160","174495861","64009","865","536","30916","39.18","3394684","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","80","firewire_link.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.11","9088","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","lann.3","dve2C","tg,bs,hf","0.000","","","","","","20","40","2040","2040","1.320","1832139","1819","187","368","638","1.34","2913500","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","4187","4187","0.320","25685","1040","332","3479","5294","0.33","2895120","","","","","","","","",
"performance","done","","chain","sat-loop","80","bridge.3","dve2C","tg,bs,hf","0.010","","","","","","14","81","1944","1944","15.650","838864","54244","5338","15241","204567","15.68","2948332","","","","","","","","",
"performance","done","","chain","sat-loop","80","synapse.1","dve2C","tg,bs,hf","0.000","","","","","","22","131","3537","3537","1.350","46756","13144","1203","9780","26496","1.37","2897280","","","","","","","","",
"performance","done","","chain","sat-loop","80","firewire_link.5","dve2C","tg,bs,hf","0.110","","","","","","50","610","54900","54900","88.040","18553032","96869","2754","176472","458211","88.21","3037228","","","","","","","","",
"performance","done","","bfs","sat-loop","80","blocks.2","dve2C","tg,bs,hf","0.000","","","","","","14","20","400","400","0.450","7057","2716","734","1052","3477","0.46","2892952","","","","","","","","",
"performance","done","","chain","sat-loop","80","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","2054","2054","0.390","12642","2429","338","3351","5285","0.39","2805832","","","","","","","","",
"performance","done","","bfs","sat-loop","80","pgm_protocol.4","dve2C","tg,bs,hf","0.010","","","","","","122","120","70500","70500","14.600","39832","58129","4941","17699","36106","14.64","2916280","","","","","","","","",
"performance","done","","chain","sat-loop","80","firewire_link.2","dve2C","tg,bs,hf","0.050","","","","","","35","412","20188","20188","1.820","55887","5113","1551","80141","122268","1.88","2899488","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","msmie.4","dve2C","tg,bs,hf","0.020","","","","","","28","450","28350","28350","1.410","7125441","2737","2836","14657","45470","1.44","2907456","","","","","","","","",
"performance","done","","bfs","sat-loop","80","protocols.3","dve2C","tg,bs,hf","0.000","","","","","","16","18","630","630","0.030","2817","262","171","165","336","0.04","2892860","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","lamport_nonatomic.4","dve2C","tg,bs,hf","0.010","","","","","","24","244","13908","13908","3.780","1257304","4075","869","5791","13740","3.80","2924468","","","","","","","","",
"performance","done","","bfs","sat-loop","80","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","6230","6230","209.520","142471098","64853","5334","5534","159088","209.55","3840312","","","","","","","","",
"performance","done","","chain","sat-loop","80","iprotocol.7","dve2C","tg,bs,hf","0.000","","","","","","41","35","5635","5635","198.910","59794192","308689","7113","24078","121751","199.03","3589368","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","80","elevator_planning.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","390","390","0.010","581","148","150","227","290","0.02","2882640","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","80","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","80","production_cell.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","done","","bfs","sat-loop","80","lifts.2","dve2C","tg,bs,hf","0.010","","","","","","22","135","7965","7965","0.450","2664","3557","918","11223","15998","0.46","2893284","","","","","","","","",
"performance","done","","bfs","sat-loop","80","extinction.4","dve2C","tg,bs,hf","0.010","","","","","","49","120","17280","17280","64.490","2001372","155410","1208","3452","5543","64.56","3219092","","","","","","","","",
"performance","done","","chain","sat-loop","80","krebs.2","dve2C","tg,bs,hf","0.000","","","","","","19","16","544","544","1.010","62476","6670","7193","8305","58311","1.03","2905144","","","","","","","","",
"performance","done","","chain","sat-loop","80","leader_election.2","dve2C","tg,bs,hf","0.000","","","","","","91","95","11220","11220","0.890","28720","7830","3463","4754","4903","0.92","2895340","","","","","","","","",
"statistics","done","","bfs-prev","sat-loop","80","peterson.5","dve2C","tg,bs,hf","0.000","73","1804","2186","6.5603","6.9932","20","28","2660","2660","10.970","131064750","10285","798","762","28983","11.24","3054816","103149","16418393","1745300","18081436","1023160","941","","","12325590",
"performance","done","","chain-prev","sat-loop","80","leader_filters.7","dve2C","tg,bs,hf","0.000","","","","","","30","60","2040","2040","96.090","26302351","931027","2786","6219","103194","96.36","3497244","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","6195","6195","114.940","142471098","64853","5334","5534","159088","114.96","3835056","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","80","szymanski.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","80","resistance.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","80","plc.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","4936","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","80","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","80","peterson.5","dve2C","tg,bs,hf","0.000","","","","","","20","28","2688","2688","12.380","131064750","10285","798","762","28983","12.39","3069016","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","80","brp2.6","dve2C","tg,bs,hf","0.000","","","","","","19","33","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","2964","2964","15.800","416935","156712","1605","3030","15660","15.85","2979744","","","","","","","","",
"performance","done","","chain","sat-loop","80","brp2.1","dve2C","tg,bs,hf","0.000","","","","","","19","33","4158","4158","3.110","42285","27630","3911","6343","15670","3.13","2899192","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","80","sokoban.3","dve2C","tg,bs,hf","0.020","","","","","","213","9","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","3185","3185","93.930","142471098","64853","5334","5534","159088","93.96","3675360","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","schedule_world.1","dve2C","tg,bs,hf","0.000","","","","","","22","26","182","182","0.070","23061","703","253","319","382","0.07","2892948","","","","","","","","",
"performance","done","","bfs","sat-loop","80","bopdp.3","dve2C","tg,bs,hf","0.000","","","","","","26","79","10665","10665","2.910","1040953","5313","360","3359","5329","2.92","2919696","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","pouring.2","dve2C","tg,bs,hf","0.590","","","","","","7","1724","10344","10344","1.220","51624","78","6896","35512","177564","1.85","2911308","","","","","","","","",
"performance","done","","chain","sat-loop","80","hanoi.1","dve2C","tg,bs,hf","0.000","","","","","","36","6","582","582","3.580","6561","15950","75335","52146","39366","3.64","2911304","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","80","firewire_tree.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","10624","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","80","hanoi.4","dve2C","tg,bs,hf","0.010","","","","","","63","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","80","exit.2","dve2C","tg,bs,hf","0.000","","","","","","28","89","890","890","0.250","33670","3289","656","5116","21106","0.26","2896204","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","80","hanoi.2","dve2C","tg,bs,hf","0.000","","","","","","48","6","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","80","frogs.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","chain","sat-loop","80","at.1","dve2C","tg,bs,hf","0.000","","","","","","10","43","1032","1032","0.240","39354","2491","230","735","1339","0.24","2892928","","","","","","","","",
"statistics","done","","chain-prev","sat-loop","80","sorter.4","dve2C","tg,bs,hf","0.010","229","16214","17392","11.913","12.651","26","58","19952","19952","20.760","13184427","29626","1262","2944","17685","21.06","3130752","46938","10438429","20359431","27287052","3975219","1212","3178914","","29863846",
"performance","done","","chain-prev","sat-loop","80","peg_solitaire.1","dve2C","tg,bs,hf","0.020","","","","","","18","48","336","336","3.540","32181","8621","176220","413808","1544688","3.65","2965700","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","80","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","extinction.3","dve2C","tg,bs,hf","0.000","","","","","","49","112","4144","4144","4.000","751930","29219","1039","3368","4858","4.02","2915920","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","80","mcs.3","dve2C","tg,bs,hf","0.000","","","","","","17","52","3640","3640","4.330","571459","19764","360","879","1606","4.34","2936004","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","80","anderson.5","dve2C","tg,bs,hf","0.000","","","","","","16","30","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","80","anderson.6","dve2C","tg,bs,hf","0.000","","","","","","19","36","6552","6552","38.280","18206917","50143","1234","1477","4080","38.31","3168348","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","912","912","0.020","4606","221","218","450","352","0.03","2893088","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","80","plc.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","4936","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","rether.2","dve2C","tg,bs,hf","0.000","","","","","","23","66","3696","3696","0.720","9278","5155","529","2048","3788","0.74","2895096","","","","","","","","",
"performance","done","","chain","sat-loop","80","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","2520","2520","71.480","144151628","98221","315","490","1082","71.52","3527884","","","","","","","","",
"performance","done","","chain-prev","sat-loop","80","rether.3","dve2C","tg,bs,hf","0.000","","","","","","35","111","16539","16539","23.030","305334","55102","1191","5513","16929","23.06","2975184","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","80","elevator_planning.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","80","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","80","anderson.7","dve2C","tg,bs,hf","0.000","","","","","","19","36","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","80","peterson.2","dve2C","tg,bs,hf","0.000","","","","","","15","21","420","420","0.060","124704","532","257","333","1923","0.07","2892840","","","","","","","","",
