"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","ootime","explore","chain","none","","soli0_counter_square5","pnml","tg,bs,hf","0.010","","","","","","51","84","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","none","","rwmutex-r10w500","pnml","tg,bs,hf","4.260","","","","","","1030","1020","11220","11220","62.100","1524","229089","24120","34068","1025060","67.13","2944728","","","","","","","","",
"performance","done","","chain","none","","HouseConstruction-020","pnml","tg,bs,hf","0.000","","","","","","26","18","522","522","27.510","13665907559010","428701","12680","10241","98098","27.61","3073448","","","","","","","","",
"performance","oomem","alloc","bfs-prev","none","","Philosophers-5000","pnml","tg,bs,hf","38.670","","","","","","25000","25000","","","","","","","","","42.70","3412420","","","","","","","","",
"performance","oomem","mddtable","chain-prev","none","","QCertifProtocol_32-unfold","pnml","tg,bs,hf","1.540","","","","","","3806","506","","","","","","","","","94.95","3860880","","","","","","","","",
"performance","ootime","explore","bfs","none","","lamport_fmea-7","pnml","tg,bs,hf","0.120","","","","","","264","536","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","none","","closed_system1","pnml","tg,bs,hf","0.010","","","","","","231","202","24442","24442","3.100","25632","4349","1158","1838","955","3.13","2899732","","","","","","","","",
"performance","oomem","regroup","bfs-prev","none","","Philosophers-10000","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","124.23","4309792","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.150","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","bfs-prev","none","","Peterson-4","pnml","tg,bs,hf","0.590","2743","1148012","1260382","126.4887","132.9744","480","690","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","Kanban-500","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","cs_repetitions-4-unfolded","pnml","tg,bs,hf","0.020","","","","","","117","176","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","chain-prev","none","","CircularTrain-384","pnml","tg,bs,hf","0.440","48","50614","62376","10.52902","10.57196","768","384","","","","","","","","","","","","","","","","","","",
"performance","error","sigsegfault","chain-prev","none","","neoelection-6.unf","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","none","","BridgeAndVehicles-V50-P20-N20-unfolded","pnml","tg,bs,hf","5.620","","","","","","138","2348","","","","","","","","","","","","","","","","","","",
