"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","bfs","sat-like","2147483647","cambridge.2","dve2C","tg,bs,hf","0.000","","","","","","18","58","4002","4002","0.630","15940","3370","3230","4448","15848","0.64","2897064","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","plc.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","4940","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","phils.6","dve2C","tg,bs,hf","0.000","","","","","","30","60","1080","1080","0.090","14348906","245","210","321","300","0.10","2893096","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","lup.2","dve2C","tg,bs,hf","0.000","","","","","","10","96","9216","9216","6.510","495720","4017","6731","193536","23796864","6.53","2915612","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","lifts.3","dve2C","tg,bs,hf","0.010","","","","","","29","201","11256","11256","5.080","30772","22676","2824","31204","55466","5.10","2899780","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","pgm_protocol.4","dve2C","tg,bs,hf","0.020","","","","","","122","120","26520","26520","11.120","39832","58129","4941","17699","36106","11.17","2908044","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","sokoban.1","dve2C","tg,bs,hf","0.000","","","","","","68","9","1107","1107","7.900","91453","4406","26077","35263","731641","7.91","3003496","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","elevator_planning.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","mcs.1","dve2C","tg,bs,hf","0.000","","","","","","13","39","1911","1911","0.120","7963","964","207","620","918","0.12","2890860","","","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","frogs.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","sorter.4","dve2C","tg,bs,hf","0.000","","","","","","26","58","19952","19952","21.080","13184427","29626","1262","2944","17685","21.09","3130656","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","synapse.7","dve2C","tg,bs,hf","0.040","","","","","","28","221","16796","16796","58.440","10198141","122405","2276","16980","75383","58.52","3051324","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","2147483647","frogs.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","frogs.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-like","2147483647","production_cell.1","dve2C","tg,bs,hf","","118","3050","3528","10.336","10.949","","","","","","","","","","","0.00","84","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-like","2147483647","telephony.2","dve2C","tg,bs,hf","","243","23767","25708","15.323","16.256","","","","","","","","","","","0.02","3620","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","15890","15890","103.780","41387484","95004","4223","12799","54651","103.82","3667196","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","lamport_nonatomic.2","dve2C","tg,bs,hf","0.000","","","","","","18","147","1617","1617","0.110","12958","546","497","3210","5744","0.13","2893192","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","synapse.6","dve2C","tg,bs,hf","0.030","","","","","","28","194","6208","6208","9.410","625175","32661","1521","13919","38857","9.46","2922756","","","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","bakery.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","15890","15890","104.220","41387484","95004","4223","12799","54651","104.25","3667172","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","mcs.3","dve2C","tg,bs,hf","0.010","","","","","","17","52","3640","3640","7.440","571459","19764","360","879","1606","7.47","2944196","","","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","driving_phils.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","8904","8904","43.110","41465543","6175","492","1063","2038","43.11","3400972","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","exit.1","dve2C","tg,bs,hf","0.000","","","","","","26","45","1170","1170","1.150","3239334","28145","1982","10587","104123","1.17","2899112","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","sorter.3","dve2C","tg,bs,hf","0.000","","","","","","26","58","6206","6206","4.790","1288478","17645","436","1537","6972","4.80","2940164","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","production_cell.2","dve2C","tg,bs,hf","0.000","","","","","","18","26","3822","3822","0.140","9003","685","212","468","972","0.15","2892912","","","","","","","","",
"statistics","done","","chain-prev","sat-like","2147483647","synapse.7","dve2C","tg,bs,hf","0.180","1385","696148","737376","45.30219","48.07053","28","221","7735","7735","60.020","10198141","122405","2276","16980","75383","60.34","3114840","358593","10751592","13152070","201422769","4784429","2287","4365661","","83741508",
"performance","done","","bfs-prev","sat-like","2147483647","pgm_protocol.7","dve2C","tg,bs,hf","0.020","","","","","","124","120","52560","52560","28.590","322585","99880","5309","21071","52214","28.65","3020732","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","198","198","220.580","3370680","1558043","377747","1538126","1842300","221.16","3829440","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","brp2.3","dve2C","tg,bs,hf","0.000","","","","","","19","33","4059","4059","2.750","40184","26573","3700","6038","15031","2.76","2899188","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","390","390","0.010","581","148","150","227","290","0.03","2890828","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","lifts.3","dve2C","tg,bs,hf","0.010","","","","","","29","201","26130","26130","7.970","30772","22676","2824","31204","55466","7.99","2908040","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","needham.1","dve2C","tg,bs,hf","0.000","","","","","","14","55","880","880","0.010","497","322","370","1325","2057","0.02","2892964","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","fischer.6","dve2C","tg,bs,hf","0.010","","","","","","18","49","1617","1617","3.130","8321728","22420","306","802","392177","3.15","2925768","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","2640","2640","0.050","4606","221","218","450","352","0.05","2893100","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","rether.1","dve2C","tg,bs,hf","0.000","","","","","","19","51","2244","2244","0.150","2458","1408","371","1476","2051","0.17","2892988","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","at.3","dve2C","tg,bs,hf","0.010","","","","","","12","57","2223","2223","6.580","1711620","29281","310","1018","2976","6.61","2936008","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","4977","4977","0.440","12642","2429","338","3351","5285","0.45","2895168","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","collision.6","dve2C","tg,bs,hf","0.000","","","","","","26","64","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-like","2147483647","telephony.8","dve2C","tg,bs,hf","","466","57905","63314","25.4485","27.6159","","","","","","","","","","","0.03","4148","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","peg_solitaire.5","dve2C","tg,bs,hf","1.330","","","","","","51","140","980","980","38.650","84191","28006","765152","3920840","11786740","40.45","3381648","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-like","2147483647","hanoi.3","dve2C","tg,bs,hf","0.000","262","34969","36816","14.516","15.242","57","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","1975","1975","0.240","12642","2429","338","3351","5285","0.25","2893120","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","pgm_protocol.4","dve2C","tg,bs,hf","0.020","","","","","","122","120","26520","26520","4.050","39832","58129","4941","17699","36106","4.10","2912112","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","3127","3127","37.530","41465543","6175","492","1063","2038","37.53","3112192","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","bakery.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","extinction.1","dve2C","tg,bs,hf","0.010","","","","","","40","79","5767","5767","0.820","8993","4927","680","2079","2444","0.83","2894740","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","leader_filters.3","dve2C","tg,bs,hf","0.000","","","","","","23","40","1000","1000","0.930","91093","15511","991","2241","6942","0.94","2901044","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","lamport_nonatomic.5","dve2C","tg,bs,hf","0.040","","","","","","30","365","29200","29200","176.100","95118524","46765","1340","9066","25787","176.16","3676848","","","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","firewire_tree.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.09","15248","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","2147483647","leader_filters.5","dve2C","tg,bs,hf","0.000","215","17469","19560","23.391","25.31","28","50","3300","3300","8.570","1572886","137867","2092","4887","36337","8.86","2942204","148784","4031597","883863","15030684","1636635","1675","","","15247446",
"performance","done","","bfs-prev","sat-like","2147483647","cambridge.5","dve2C","tg,bs,hf","0.010","","","","","","32","58","10382","10382","12.650","698912","17522","29204","41150","371452","12.68","2976952","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","adding.2","dve2C","tg,bs,hf","0.000","","","","","","5","6","360","360","170.880","836838","375982","98701","373104","461562","171.02","3282092","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","896","896","103.750","174495861","64009","865","536","30916","103.77","3839412","","","","","","","","",
"statistics","done","","bfs","sat-like","2147483647","fischer.1","dve2C","tg,bs,hf","0.000","40","906","1040","6.984","7.354","8","19","342","342","0.020","634","244","101","232","392","0.10","2892972","280","10671","","18934","2162","100","","","19471",
"performance","done","","bfs-prev","sat-like","2147483647","peg_solitaire.4","dve2C","tg,bs,hf","0.070","","","","","","27","60","1380","1380","160.720","873326","123054","3350225","7383240","52399560","162.29","3837264","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","8080","8080","148.790","144151628","98221","315","490","1082","148.83","3835100","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","cyclic_scheduler.2","dve2C","tg,bs,hf","0.000","","","","","","20","30","1530","1530","0.040","3302","179","149","285","267","0.05","2892956","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","lamport.8","dve2C","tg,bs,hf","0.010","","","","","","17","70","11340","11340","128.110","62669317","51915","558","1297","5245","128.14","3843336","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","bridge.1","dve2C","tg,bs,hf","0.000","","","","","","10","41","533","533","0.080","3186","1484","798","2898","9948","0.08","2893008","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","mcs.6","dve2C","tg,bs,hf","0.000","","","","","","21","65","2015","2015","0.440","332544","3170","232","921","1260","0.45","2899180","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","synapse.2","dve2C","tg,bs,hf","0.020","","","","","","22","149","3129","3129","1.100","61048","9284","1420","8544","28636","1.13","2897356","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","4316","4316","30.960","416935","156712","1605","3030","15660","31.00","3022068","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","krebs.4","dve2C","tg,bs,hf","0.000","","","","","","20","22","2266","2266","18.920","1047405","43172","23783","26082","313471","18.95","3040364","","","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","telephony.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","15890","15890","236.560","41387484","95004","4223","12799","54651","236.59","3837184","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","sorter.4","dve2C","tg,bs,hf","0.000","","","","","","26","58","88624","88624","41.990","13184427","29626","1262","2944","17685","42.01","3476744","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","10112","10112","0.430","25685","1040","332","3479","5294","0.45","2895148","","","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","telephony.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","peg_solitaire.3","dve2C","tg,bs,hf","4.050","","","","","","51","240","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","firewire_link.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.05","6768","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","fischer.7","dve2C","tg,bs,hf","0.000","","","","","","18","49","5390","5390","80.010","386297005","15741","306","782","392553","80.02","3578536","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","2268","2268","41.320","174495861","64009","865","536","30916","41.36","3391900","","","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","firewire_link.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.12","9092","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","lann.3","dve2C","tg,bs,hf","0.000","","","","","","20","40","2040","2040","1.300","1832139","1819","187","368","638","1.31","2913444","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","4187","4187","0.320","25685","1040","332","3479","5294","0.32","2895124","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","bridge.3","dve2C","tg,bs,hf","0.010","","","","","","14","81","1863","1863","15.410","838864","54244","5338","15241","204567","15.45","2950380","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","synapse.1","dve2C","tg,bs,hf","0.010","","","","","","22","131","3406","3406","1.360","46756","13144","1203","9780","26496","1.39","2897280","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","firewire_link.5","dve2C","tg,bs,hf","0.110","","","","","","50","610","54290","54290","88.050","18553032","96869","2754","176472","458211","88.22","3037228","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","blocks.2","dve2C","tg,bs,hf","0.010","","","","","","14","20","380","380","0.440","7057","2716","734","1052","3477","0.46","2892980","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","1975","1975","0.310","12642","2429","338","3351","5285","0.32","2893112","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","pgm_protocol.4","dve2C","tg,bs,hf","0.010","","","","","","122","120","47880","47880","23.160","39832","58129","4941","17699","36106","23.21","2951032","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","firewire_link.2","dve2C","tg,bs,hf","0.050","","","","","","35","412","19776","19776","3.190","55887","5113","1551","80141","122268","3.26","2786532","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","msmie.4","dve2C","tg,bs,hf","0.020","","","","","","28","450","28350","28350","1.420","7125441","2737","2836","14657","45470","1.45","2903632","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","protocols.3","dve2C","tg,bs,hf","0.000","","","","","","16","18","612","612","0.020","2817","262","171","165","336","0.03","2890808","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","lamport_nonatomic.4","dve2C","tg,bs,hf","0.010","","","","","","24","244","13908","13908","3.620","1257304","4075","869","5791","13740","3.64","2924472","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","6195","6195","236.160","142471098","64853","5334","5534","159088","236.19","3839152","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","iprotocol.7","dve2C","tg,bs,hf","0.000","","","","","","41","35","5600","5600","188.230","59794192","308689","7113","24078","121751","188.33","3589372","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","elevator_planning.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","phils.2","dve2C","tg,bs,hf","0.010","","","","","","11","30","390","390","0.000","581","148","150","227","290","0.02","2892884","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","production_cell.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","96","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","lifts.2","dve2C","tg,bs,hf","0.000","","","","","","22","135","7830","7830","0.450","2664","3557","918","11223","15998","0.47","2893284","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","extinction.4","dve2C","tg,bs,hf","0.000","","","","","","49","120","17160","17160","61.610","2001372","155410","1208","3452","5543","61.67","3219380","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","krebs.2","dve2C","tg,bs,hf","0.000","","","","","","19","16","528","528","1.030","62476","6670","7193","8305","58311","1.04","2905140","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","leader_election.2","dve2C","tg,bs,hf","0.010","","","","","","91","95","6460","6460","1.140","28720","7830","3463","4754","4903","1.17","2895508","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","2147483647","peterson.5","dve2C","tg,bs,hf","0.000","73","1804","2186","6.5603","6.9932","20","28","2660","2660","11.400","131064750","10285","798","762","28983","11.67","3054812","103149","16418393","1745300","18081436","1023160","941","","","12325590",
"performance","done","","chain-prev","sat-like","2147483647","leader_filters.7","dve2C","tg,bs,hf","0.000","","","","","","30","60","2040","2040","95.920","26302351","931027","2786","6219","103194","96.19","3497216","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","6195","6195","114.680","142471098","64853","5334","5534","159088","114.71","3835068","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","2147483647","szymanski.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","2147483647","resistance.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","84","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","plc.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","4936","","","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","peterson.5","dve2C","tg,bs,hf","0.000","","","","","","20","28","2660","2660","12.330","131064750","10285","798","762","28983","12.33","3066968","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","brp2.6","dve2C","tg,bs,hf","0.000","","","","","","19","33","18843","18843","433.210","5742313","863319","157879","181728","556244","433.55","3813264","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","2964","2964","15.900","416935","156712","1605","3030","15660","15.95","2981076","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","brp2.1","dve2C","tg,bs,hf","0.000","","","","","","19","33","4125","4125","2.870","42285","27630","3911","6343","15670","2.89","2903152","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","sokoban.3","dve2C","tg,bs,hf","0.020","","","","","","213","9","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","3185","3185","94.990","142471098","64853","5334","5534","159088","95.03","3675276","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","schedule_world.1","dve2C","tg,bs,hf","0.000","","","","","","22","26","182","182","0.080","23061","703","253","319","382","0.08","2892968","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","bopdp.3","dve2C","tg,bs,hf","0.000","","","","","","26","79","10586","10586","2.920","1040953","5313","360","3359","5329","2.93","2917676","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","pouring.2","dve2C","tg,bs,hf","0.580","","","","","","7","1724","10344","10344","1.130","51624","78","6896","35512","177564","1.74","2913200","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","hanoi.1","dve2C","tg,bs,hf","0.000","","","","","","36","6","576","576","2.220","6561","15950","75335","52146","39366","2.26","2915480","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","firewire_tree.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","10624","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","hanoi.4","dve2C","tg,bs,hf","0.000","","","","","","63","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","exit.2","dve2C","tg,bs,hf","0.000","","","","","","28","89","801","801","0.240","33670","3289","656","5116","21106","0.25","2895100","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","hanoi.2","dve2C","tg,bs,hf","0.000","","","","","","48","6","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","frogs.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","at.1","dve2C","tg,bs,hf","0.000","","","","","","10","43","989","989","0.240","39354","2491","230","735","1339","0.25","2892924","","","","","","","","",
"statistics","done","","chain-prev","sat-like","2147483647","sorter.4","dve2C","tg,bs,hf","0.000","229","16214","17392","11.913","12.651","26","58","19952","19952","20.550","13184427","29626","1262","2944","17685","20.85","3132808","46938","10438429","20359431","27287052","3975219","1212","3178914","","29863846",
"performance","done","","chain-prev","sat-like","2147483647","peg_solitaire.1","dve2C","tg,bs,hf","0.030","","","","","","18","48","336","336","3.510","32181","8621","176220","413808","1544688","3.62","2966772","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","elevator.5","dve2C","tg,bs,hf","0.010","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","extinction.3","dve2C","tg,bs,hf","0.010","","","","","","49","112","4144","4144","3.910","751930","29219","1039","3368","4858","3.94","2915924","","","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","mcs.3","dve2C","tg,bs,hf","0.010","","","","","","17","52","3640","3640","4.460","571459","19764","360","879","1606","4.48","2935988","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","anderson.5","dve2C","tg,bs,hf","0.000","","","","","","16","30","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","2147483647","anderson.6","dve2C","tg,bs,hf","0.000","","","","","","19","36","6516","6516","39.410","18206917","50143","1234","1477","4080","39.43","3173692","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","912","912","0.010","4606","221","218","450","352","0.02","2893096","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","2147483647","plc.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","4936","","","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","rether.2","dve2C","tg,bs,hf","0.000","","","","","","23","66","3696","3696","0.750","9278","5155","529","2048","3788","0.76","2893084","","","","","","","","",
"performance","done","","chain","sat-like","2147483647","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","2480","2480","64.580","144151628","98221","315","490","1082","64.62","3527860","","","","","","","","",
