"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","explore","chain","sat-like","1","true","true","2D8_gradient_30x30_150.pnml","900","6844","13688","0","tg,bs,hf","1.140","900","6844","","","","","","","","","1776.53","3988004","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","1","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","1.290","752","1572","","","","","","","","","1795.74","3202564","","","","","","",
"performance","done","","chain","sat-like","1","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.030","500","500","2677","2677","0.410","5.15377520732011e+47","3178","3200","4402","2800","0.53","2897776",
"performance","done","","chain-prev","sat-like","1","true","true","soli1.pnml","66","76","456","0","tg,bs,hf","0.010","66","76","374510","374510","1299.100","187636299","4066413","912","912","608","1300.47","3940140",
"performance","oomem","mddtable","bfs","sat-like","1","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","","","","","","","","","1579.58","3946612","","","","","","",
"performance","done","","chain","sat-like","1","true","true","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.000","176","134","147","147","0.010","3","341","30","229","126","0.02","2527156",
"performance","done","","chain","sat-like","1","true","true","IBM319.pnml","253","178","526","0","tg,bs,hf","0.010","253","178","221","221","0.020","61","415","168","521","198","0.04","2835556",
"performance","ootime","explore","chain","sat-like","1","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","0.240","168","592","","","","","","","","","1795.86","3879016","","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.500","830","800","3","3","0.070","2","834","4","7","3","0.89","2579168",
"performance","ootime","explore","chain","sat-like","1","true","true","dekker-100.pnml","500","10200","80200","0","tg,bs,hf","112.590","500","10200","","","","","","","","","1788.69","3114416","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","1","true","true","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1786.47","3945016","","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","true","FMS-200.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","4492","4492","327.990","1.95363541536061e+25","1719227","333055","329685","5721713","328.45","3941436",
"performance","done","","bfs","sat-like","1","true","true","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","27700","27700","604.300","1.14386128575629e+32","467325","2980800","2952288","2923344","604.54","3074876",
"statistics","ootime","explore","bfs","sat-like","1","true","true","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.020","25","144","","","","","","","","","1796.44","3235536","","","","","","",
"performance","done","","chain","sat-like","1","true","true","database20UNFOLD.pnml","3260","3200","23200","0","tg,bs,hf","12.620","3260","3200","29","29","1.300","2","3262","4","460","29","19.42","3096748",
"performance","ootime","explore","chain","sat-like","1","true","true","BridgeAndVehicles-V20-P20-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.310","68","548","","","","","","","","","1797.24","3244668","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","1","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","17.800","2651","5050","","","","","","","","","1796.94","3304908","","","","","","",
"statistics","error","boostperm","bfs-prev","sat-like","1","true","true","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","0.04","92","","","","","","",
"performance","done","","chain","sat-like","1","true","true","raft_03.pnml","53","98","328","53","tg,bs,hf","0.000","53","98","37876","37876","0.470","33819621","1270","434","320","320","0.48","2889412",
"performance","error","boostperm","bfs-prev","sat-like","1","true","true","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","5.44","30608","","","","","","",
"performance","done","","chain-prev","sat-like","1","true","true","FMS-100.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","2078","2078","25.290","2.70305727248432e+21","264627","86555","84885","765863","25.38","3406056",
"performance","done","","chain","sat-like","1","true","true","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.100","1536","768","3","3","0.190","2","1544","8","12","3","0.70","2551688",
"performance","done","","bfs","sat-like","1","true","true","angiogenesis-05.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","5292","5292","3.090","42734935","11992","2999","2744","4011","3.11","2898924",
"performance","done","","bfs","sat-like","1","true","true","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","103","103","0.020","3444","123","205","203","140","0.02","2573232",
"performance","ootime","explore","bfs","sat-like","1","true","true","Peterson-4.pnml","480","690","2120","0","tg,bs,hf","0.090","480","690","","","","","","","","","1796.98","3107048","","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","true","ring.pnml","139","87","410","0","tg,bs,hf","0.010","139","87","7","7","0.000","2","146","6","25","7","0.02","2369212",
