"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","peak.nodes","timeBest","memBest","timeMark","memMark"
"afcs_04_a","pnml","bfs-prev","sat-loop",10,2.696,0.238709493364261,10,8604,0.403,3985,6.68982630272953,2.15909661229611
"afcs_04_a","pnml","bfs-prev","sat-loop",20,2.765,0.316131126099422,10,9610,0.403,3985,6.86104218362283,2.41154328732748
"afcs_04_a","pnml","bfs-prev","sat-loop",40,2.464,0.28860584424667,10,8512,0.403,3985,6.11414392059553,2.13601003764115
"afcs_04_a","pnml","bfs-prev","sat-loop",80,1.73,0.24881943475362,10,9562,0.403,3985,4.29280397022332,2.39949811794228
"afcs_04_a","pnml","bfs-prev","sat-loop",2147483647,6.678,0.736716438740925,10,28520,0.403,3985,16.5707196029777,7.15683814303639
"afcs_04_a","pnml","chain","none",,1.814,0.237449409816538,10,10222,0.403,3985,4.50124069478908,2.56511919698871
"afcs_04_a","pnml","chain","sat-like",5,0.403,0.0249666444147653,10,3985,0.403,3985,1,1
"afcs_04_a","pnml","chain","sat-like",10,0.448,0.0454116969758038,10,3985,0.403,3985,1.11166253101737,1
"afcs_04_a","pnml","chain","sat-like",20,0.507,0.0658364978142401,10,3985,0.403,3985,1.25806451612903,1
"afcs_04_a","pnml","chain","sat-like",40,0.541,0.0712507309904023,10,3985,0.403,3985,1.3424317617866,1
"afcs_04_a","pnml","chain","sat-like",80,0.572,0.0257336787541584,10,3985,0.403,3985,1.41935483870968,1
"afcs_04_a","pnml","chain","sat-like",2147483647,1.725,0.200402373017664,10,10222,0.403,3985,4.28039702233251,2.56511919698871
"afcs_04_a","pnml","chain","sat-loop",5,1.969,0.191163106621893,10,9028,0.403,3985,4.88585607940447,2.265495608532
"afcs_04_a","pnml","chain","sat-loop",10,2.133,0.273579157750651,10,8604,0.403,3985,5.29280397022332,2.15909661229611
"afcs_04_a","pnml","chain","sat-loop",20,1.832,0.196231156207842,10,9610,0.403,3985,4.54590570719603,2.41154328732748
"afcs_04_a","pnml","chain","sat-loop",40,1.38,0.186726180988812,10,8516,0.403,3985,3.424317617866,2.13701380175659
"afcs_04_a","pnml","chain","sat-loop",80,0.589,0.0714065045278712,10,3985,0.403,3985,1.46153846153846,1
"afcs_04_a","pnml","chain","sat-loop",2147483647,1.847,0.230460890873532,10,10222,0.403,3985,4.58312655086849,2.56511919698871
"afcs_04_a","pnml","chain-prev","none",,2.188,0.249613033847727,10,10222,0.403,3985,5.42928039702233,2.56511919698871
"afcs_04_a","pnml","chain-prev","sat-like",5,0.451,0.0554677083235523,10,3985,0.403,3985,1.11910669975186,1
"afcs_04_a","pnml","chain-prev","sat-like",10,0.442,0.0480277697448743,10,3985,0.403,3985,1.09677419354839,1
"afcs_04_a","pnml","chain-prev","sat-like",20,0.491,0.0288482620312251,10,3985,0.403,3985,1.21836228287841,1
"afcs_04_a","pnml","chain-prev","sat-like",40,0.653,0.0713442359269479,10,3985,0.403,3985,1.62034739454094,1
"afcs_04_a","pnml","chain-prev","sat-like",80,0.772,0.0948449026334866,10,3985,0.403,3985,1.91563275434243,1
"afcs_04_a","pnml","chain-prev","sat-like",2147483647,2.209,0.240205930170112,10,10222,0.403,3985,5.48138957816377,2.56511919698871
"afcs_04_a","pnml","chain-prev","sat-loop",5,2.292,0.133399983341661,10,9028,0.403,3985,5.68734491315136,2.265495608532
"afcs_04_a","pnml","chain-prev","sat-loop",10,2.43,0.231996168550738,10,8604,0.403,3985,6.02977667493797,2.15909661229611
"afcs_04_a","pnml","chain-prev","sat-loop",20,2.149,0.242461909952425,10,9610,0.403,3985,5.33250620347394,2.41154328732748
"afcs_04_a","pnml","chain-prev","sat-loop",40,1.685,0.160086782020808,10,8516,0.403,3985,4.18114143920596,2.13701380175659
"afcs_04_a","pnml","chain-prev","sat-loop",80,0.825,0.230615119481211,10,3985,0.403,3985,2.04714640198511,1
"afcs_04_a","pnml","chain-prev","sat-loop",2147483647,2.253,0.29223468498984,10,10222,0.403,3985,5.59057071960298,2.56511919698871
"afcs_05_a","pnml","bfs","none",,20.482,1.06057426792176,10,108891,1.324,5620,15.4697885196375,19.3756227758007
"afcs_05_a","pnml","bfs","sat-like",5,1.659,0.0435762422529626,10,5620,1.324,5620,1.25302114803625,1
"afcs_05_a","pnml","bfs","sat-like",10,1.896,0.199733155318123,10,6039,1.324,5620,1.43202416918429,1.07455516014235
"afcs_05_a","pnml","bfs","sat-like",20,2.317,0.253729952683732,10,6524,1.324,5620,1.75,1.16085409252669
"afcs_05_a","pnml","bfs","sat-like",40,4.861,0.191801401918176,10,13537,1.324,5620,3.6714501510574,2.40871886120996
"afcs_05_a","pnml","bfs","sat-like",80,8.202,0.856553818767067,10,16245,1.324,5620,6.19486404833837,2.89056939501779
"afcs_05_a","pnml","bfs","sat-like",2147483647,19.464,1.16347372600807,10,108891,1.324,5620,14.7009063444109,19.3756227758007
"afcs_05_a","pnml","bfs","sat-loop",5,5.304,0.639760371805986,10,28030,1.324,5620,4.00604229607251,4.98754448398576
"afcs_05_a","pnml","bfs","sat-loop",10,7.538,1.13088755703946,10,32325,1.324,5620,5.69335347432024,5.75177935943061
"afcs_05_a","pnml","bfs","sat-loop",20,6.96,0.652039535270336,10,31131,1.324,5620,5.25679758308157,5.53932384341637
"afcs_05_a","pnml","bfs","sat-loop",40,4.416,0.518270628575886,10,15096,1.324,5620,3.33534743202417,2.68612099644128
"afcs_05_a","pnml","bfs","sat-loop",80,7.915,0.453780416795025,10,16245,1.324,5620,5.97809667673716,2.89056939501779
"afcs_05_a","pnml","bfs","sat-loop",2147483647,19.834,1.31791249077218,10,108891,1.324,5620,14.9803625377643,19.3756227758007
"afcs_05_a","pnml","bfs-prev","none",,20.388,1.52136488427698,10,108891,1.324,5620,15.3987915407855,19.3756227758007
"afcs_05_a","pnml","bfs-prev","sat-like",5,1.683,0.115667146973066,10,5620,1.324,5620,1.27114803625378,1
"afcs_05_a","pnml","bfs-prev","sat-like",10,1.93,0.193964487013015,10,6039,1.324,5620,1.45770392749245,1.07455516014235
"afcs_05_a","pnml","bfs-prev","sat-like",20,2.284,0.281393358525432,10,6524,1.324,5620,1.72507552870091,1.16085409252669
"afcs_05_a","pnml","bfs-prev","sat-like",40,4.902,0.576402637051566,10,13537,1.324,5620,3.702416918429,2.40871886120996
"afcs_05_a","pnml","bfs-prev","sat-like",80,7.546,0.59477726923614,10,16245,1.324,5620,5.69939577039275,2.89056939501779
"afcs_05_a","pnml","bfs-prev","sat-like",2147483647,20.475,1.31407128167894,10,108891,1.324,5620,15.464501510574,19.3756227758007
"afcs_05_a","pnml","bfs-prev","sat-loop",5,6.8,0.584674648368171,10,28030,1.324,5620,5.13595166163142,4.98754448398576
"afcs_05_a","pnml","bfs-prev","sat-loop",10,8.087,0.825779766173901,10,32325,1.324,5620,6.10800604229607,5.75177935943061
"afcs_05_a","pnml","bfs-prev","sat-loop",20,7.34,0.500533049191892,10,31131,1.324,5620,5.54380664652568,5.53932384341637
"afcs_05_a","pnml","bfs-prev","sat-loop",40,4.624,0.527450892922217,10,15096,1.324,5620,3.49244712990937,2.68612099644128
"afcs_05_a","pnml","bfs-prev","sat-loop",80,8.036,1.08635169259315,10,16245,1.324,5620,6.06948640483384,2.89056939501779
"afcs_05_a","pnml","bfs-prev","sat-loop",2147483647,20.738,2.02884641552232,10,108891,1.324,5620,15.6631419939577,19.3756227758007
"afcs_05_a","pnml","chain","none",,5.665,0.684547701446404,10,31912,1.324,5620,4.27870090634441,5.67829181494662
"afcs_05_a","pnml","chain","sat-like",5,1.324,0.156219219190356,10,5620,1.324,5620,1,1
"afcs_05_a","pnml","chain","sat-like",10,1.612,0.244167519907497,10,6039,1.324,5620,1.21752265861027,1.07455516014235
"afcs_05_a","pnml","chain","sat-like",20,1.537,0.166469883829545,10,6524,1.324,5620,1.16087613293051,1.16085409252669
"afcs_05_a","pnml","chain","sat-like",40,2.257,0.279684345885381,10,13297,1.324,5620,1.70468277945619,2.36601423487544
"afcs_05_a","pnml","chain","sat-like",80,2.438,0.125059985606908,10,10974,1.324,5620,1.84138972809668,1.95266903914591
"afcs_05_a","pnml","chain","sat-like",2147483647,5.491,0.619362575556515,10,31912,1.324,5620,4.14728096676737,5.67829181494662
"afcs_05_a","pnml","chain","sat-loop",5,4.57,0.541582044672006,10,28030,1.324,5620,3.45166163141994,4.98754448398576
"afcs_05_a","pnml","chain","sat-loop",10,5.424,0.369810762417753,10,32327,1.324,5620,4.09667673716012,5.75213523131673
"afcs_05_a","pnml","chain","sat-loop",20,4.51,0.403126668816528,10,31246,1.324,5620,3.40634441087613,5.55978647686833
"afcs_05_a","pnml","chain","sat-loop",40,1.972,0.268029849084015,10,13322,1.324,5620,1.48942598187311,2.37046263345196
"afcs_05_a","pnml","chain","sat-loop",80,2.5,0.30829279012725,10,10974,1.324,5620,1.88821752265861,1.95266903914591
"afcs_05_a","pnml","chain","sat-loop",2147483647,5.608,0.679375530256361,10,31912,1.324,5620,4.23564954682779,5.67829181494662
"afcs_05_a","pnml","chain-prev","none",,7.106,0.431539878419906,10,31912,1.324,5620,5.36706948640483,5.67829181494662
"afcs_05_a","pnml","chain-prev","sat-like",5,1.45,0.167531091641721,10,5620,1.324,5620,1.09516616314199,1
"afcs_05_a","pnml","chain-prev","sat-like",10,1.688,0.212173932842321,10,6039,1.324,5620,1.27492447129909,1.07455516014235
"afcs_05_a","pnml","chain-prev","sat-like",20,1.721,0.164211922696117,10,6524,1.324,5620,1.29984894259819,1.16085409252669
"afcs_05_a","pnml","chain-prev","sat-like",40,2.786,0.302955809025379,10,13297,1.324,5620,2.10422960725076,2.36601423487544
"afcs_05_a","pnml","chain-prev","sat-like",80,3.241,0.230769245014245,10,10974,1.324,5620,2.44788519637462,1.95266903914591
"afcs_05_a","pnml","chain-prev","sat-like",2147483647,7.064,0.206139111605084,10,31912,1.324,5620,5.33534743202417,5.67829181494662
"afcs_05_a","pnml","chain-prev","sat-loop",5,6.192,0.519290113734339,10,28030,1.324,5620,4.67673716012085,4.98754448398576
"afcs_05_a","pnml","chain-prev","sat-loop",10,7.27,0.773275859933281,10,32327,1.324,5620,5.49093655589124,5.75213523131673
"afcs_05_a","pnml","chain-prev","sat-loop",20,6.215,0.763940806316534,10,31246,1.324,5620,4.6941087613293,5.55978647686833
"afcs_05_a","pnml","chain-prev","sat-loop",40,2.438,0.316466603468851,10,13322,1.324,5620,1.84138972809668,2.37046263345196
"afcs_05_a","pnml","chain-prev","sat-loop",80,3.306,0.220413752343683,10,10974,1.324,5620,2.49697885196375,1.95266903914591
"afcs_05_a","pnml","chain-prev","sat-loop",2147483647,7.301,0.696235113545226,10,31912,1.324,5620,5.5143504531722,5.67829181494662
"afcs_06_a","pnml","bfs","none",,121.433,3.01707750425253,10,239879,2.642,23832,45.9625283875852,10.0654162470628
"afcs_06_a","pnml","bfs","sat-like",5,3.379,0.243969488074044,10,23832,2.642,23832,1.27895533686601,1
"afcs_06_a","pnml","bfs","sat-like",10,3.744,0.408035946128933,10,23832,2.642,23832,1.41710825132475,1
"afcs_06_a","pnml","bfs","sat-like",20,8.454,0.340789932036992,10,23832,2.642,23832,3.1998485995458,1
"afcs_06_a","pnml","bfs","sat-like",40,8.956,0.868321497040251,10,31899,2.642,23832,3.38985616956851,1.3384944612286
"afcs_06_a","pnml","bfs","sat-like",80,46.172,2.98071877983221,10,67187,2.642,23832,17.4761544284633,2.81919268210809
"afcs_06_a","pnml","bfs","sat-like",2147483647,121.287,5.00065340175106,10,239879,2.642,23832,45.9072672218017,10.0654162470628
"afcs_06_a","pnml","bfs","sat-loop",5,33.482,2.49059475270912,10,82534,2.642,23832,12.6729750189251,3.46315877811346
"afcs_06_a","pnml","bfs","sat-loop",10,34.937,2.08348026148558,10,76300,2.642,23832,13.2236941710825,3.20157771064115
"afcs_06_a","pnml","bfs","sat-loop",20,30.796,0.844290629266171,10,82570,2.642,23832,11.6563209689629,3.46466935213159
"afcs_06_a","pnml","bfs","sat-loop",40,35.108,3.12931941482489,10,85366,2.642,23832,13.2884178652536,3.58199060087278
"afcs_06_a","pnml","bfs","sat-loop",80,44.708,1.65110602661098,10,67187,2.642,23832,16.9220287660863,2.81919268210809
"afcs_06_a","pnml","bfs","sat-loop",2147483647,121.337,4.00645603994353,10,239879,2.642,23832,45.9261922785768,10.0654162470628
"afcs_06_a","pnml","bfs-prev","none",,127.784,7.5379133570092,10,239879,2.642,23832,48.3663890991673,10.0654162470628
"afcs_06_a","pnml","bfs-prev","sat-like",5,3.228,0.225625057710057,10,23832,2.642,23832,1.221801665405,1
"afcs_06_a","pnml","bfs-prev","sat-like",10,3.415,0.239316155372391,10,23832,2.642,23832,1.29258137774413,1
"afcs_06_a","pnml","bfs-prev","sat-like",20,7.795,0.698621658855652,10,23832,2.642,23832,2.95041635124905,1
"afcs_06_a","pnml","bfs-prev","sat-like",40,8.111,0.194619286471477,10,31899,2.642,23832,3.07002271006813,1.3384944612286
"afcs_06_a","pnml","bfs-prev","sat-like",80,41.436,1.66533413397366,10,67187,2.642,23832,15.6835730507192,2.81919268210809
"afcs_06_a","pnml","bfs-prev","sat-like",2147483647,124.887,6.76803278492191,10,239879,2.642,23832,47.2698713096139,10.0654162470628
"afcs_06_a","pnml","bfs-prev","sat-loop",5,36.877,1.96702849778825,10,82534,2.642,23832,13.9579863739591,3.46315877811346
"afcs_06_a","pnml","bfs-prev","sat-loop",10,37.602,3.21183505872335,10,76300,2.642,23832,14.2323996971991,3.20157771064115
"afcs_06_a","pnml","bfs-prev","sat-loop",20,34.326,3.48882406167656,10,82570,2.642,23832,12.9924299772899,3.46466935213159
"afcs_06_a","pnml","bfs-prev","sat-loop",40,34.552,1.35340558099435,10,85366,2.642,23832,13.0779712339137,3.58199060087278
"afcs_06_a","pnml","bfs-prev","sat-loop",80,40.734,0.968196490617708,10,67187,2.642,23832,15.4178652535958,2.81919268210809
"afcs_06_a","pnml","bfs-prev","sat-loop",2147483647,124.758,5.1653219755511,10,239879,2.642,23832,47.221044663134,10.0654162470628
"afcs_06_a","pnml","chain","none",,27.528,1.19693868774563,10,81104,2.642,23832,10.4193792581378,3.40315542128231
"afcs_06_a","pnml","chain","sat-like",5,2.642,0.0862554346113913,10,23832,2.642,23832,1,1
"afcs_06_a","pnml","chain","sat-like",10,2.992,0.156404035185229,10,23832,2.642,23832,1.13247539742619,1
"afcs_06_a","pnml","chain","sat-like",20,6.466,0.740438308631373,10,23832,2.642,23832,2.44738834216503,1
"afcs_06_a","pnml","chain","sat-like",40,5.958,0.696272615830578,10,31899,2.642,23832,2.2551097653293,1.3384944612286
"afcs_06_a","pnml","chain","sat-like",80,24.82,2.32115871447383,10,56581,2.642,23832,9.39439818319455,2.37416079221215
"afcs_06_a","pnml","chain","sat-like",2147483647,27.5,1.6089126763128,10,81104,2.642,23832,10.4087812263437,3.40315542128231
"afcs_06_a","pnml","chain","sat-loop",5,28.742,2.57983548140402,10,82534,2.642,23832,10.8788796366389,3.46315877811346
"afcs_06_a","pnml","chain","sat-loop",10,27.21,2.84538612884477,10,76300,2.642,23832,10.2990158970477,3.20157771064115
"afcs_06_a","pnml","chain","sat-loop",20,22.207,0.948250435744107,10,83008,2.642,23832,8.40537471612415,3.48304800268546
"afcs_06_a","pnml","chain","sat-loop",40,21.56,0.925694934150074,10,85310,2.642,23832,8.16048448145344,3.5796408190668
"afcs_06_a","pnml","chain","sat-loop",80,24.29,0.87790153839204,10,56581,2.642,23832,9.19379258137774,2.37416079221215
"afcs_06_a","pnml","chain","sat-loop",2147483647,28.362,1.95537322382313,10,81104,2.642,23832,10.7350492051476,3.40315542128231
"afcs_06_a","pnml","chain-prev","none",,31.429,0.823777882684405,10,81104,2.642,23832,11.8959121877366,3.40315542128231
"afcs_06_a","pnml","chain-prev","sat-like",5,2.841,0.280889460266648,10,23832,2.642,23832,1.07532172596518,1
"afcs_06_a","pnml","chain-prev","sat-like",10,3.175,0.446797244595105,10,23832,2.642,23832,1.20174110522332,1
"afcs_06_a","pnml","chain-prev","sat-like",20,6.234,0.303175783260398,10,23832,2.642,23832,2.35957607872824,1
"afcs_06_a","pnml","chain-prev","sat-like",40,6.897,0.900518986165447,10,31899,2.642,23832,2.61052233156699,1.3384944612286
"afcs_06_a","pnml","chain-prev","sat-like",80,26.335,2.28602153192931,10,56581,2.642,23832,9.96782740348221,2.37416079221215
"afcs_06_a","pnml","chain-prev","sat-like",2147483647,33.182,2.62817131185249,10,81104,2.642,23832,12.559424678274,3.40315542128231
"afcs_06_a","pnml","chain-prev","sat-loop",5,32.276,1.42119042433526,10,82534,2.642,23832,12.2165026495079,3.46315877811346
"afcs_06_a","pnml","chain-prev","sat-loop",10,30.264,1.09394495087987,10,76300,2.642,23832,11.4549583648751,3.20157771064115
"afcs_06_a","pnml","chain-prev","sat-loop",20,25.598,0.89458618614667,10,83008,2.642,23832,9.6888720666162,3.48304800268546
"afcs_06_a","pnml","chain-prev","sat-loop",40,26.042,2.14575446457003,10,85310,2.642,23832,9.85692657077971,3.5796408190668
"afcs_06_a","pnml","chain-prev","sat-loop",80,26.607,1.35390012761487,10,56581,2.642,23832,10.0707797123391,2.37416079221215
"afcs_06_a","pnml","chain-prev","sat-loop",2147483647,32.688,2.75966100977799,10,81104,2.642,23832,12.3724451173354,3.40315542128231
"afcs_12_a","pnml","bfs","none",,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-like",1,15.686,0.597275294799457,10,3793,6.437,3793,2.43684946403604,1
"afcs_12_a","pnml","bfs","sat-like",5,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-like",10,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-like",20,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-like",40,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-like",80,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-like",2147483647,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-loop",1,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-loop",5,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-loop",10,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-loop",20,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-loop",40,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-loop",80,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs","sat-loop",2147483647,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","none",,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-like",1,15.286,0.952286138137529,10,3793,6.437,3793,2.37470871524002,1
"afcs_12_a","pnml","bfs-prev","sat-like",5,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-like",10,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-like",20,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-like",40,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-like",80,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-like",2147483647,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-loop",1,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-loop",5,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-loop",10,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-loop",20,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-loop",40,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-loop",80,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","bfs-prev","sat-loop",2147483647,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","none",,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-like",1,6.787,0.40207931776924,10,3793,6.437,3793,1.05437315519652,1
"afcs_12_a","pnml","chain","sat-like",5,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-like",10,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-like",20,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-like",40,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-like",80,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-like",2147483647,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-loop",1,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-loop",5,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-loop",10,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-loop",20,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-loop",40,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-loop",80,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain","sat-loop",2147483647,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","none",,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-like",1,6.437,0.496231352854246,10,3793,6.437,3793,1,1
"afcs_12_a","pnml","chain-prev","sat-like",5,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-like",10,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-like",20,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-like",40,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-like",80,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-like",2147483647,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-loop",1,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-loop",5,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-loop",10,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-loop",20,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-loop",40,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-loop",80,1800,0,0,,6.437,3793,279.633369582103,
"afcs_12_a","pnml","chain-prev","sat-loop",2147483647,1800,0,0,,6.437,3793,279.633369582103,
"afcs_24_a","pnml","bfs","none",,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-like",1,246.291,9.61033870370863,10,12469,81.89,12469,3.00758334350959,1
"afcs_24_a","pnml","bfs","sat-like",5,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-like",10,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-like",20,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-like",40,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-like",80,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-like",2147483647,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-loop",40,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-loop",80,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs","sat-loop",2147483647,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","none",,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-like",1,225.046,9.37307040883023,10,12469,81.89,12469,2.74814995725974,1
"afcs_24_a","pnml","bfs-prev","sat-like",5,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-like",10,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-like",20,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-like",40,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-like",80,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-like",2147483647,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-loop",40,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-loop",80,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","bfs-prev","sat-loop",2147483647,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain","sat-like",1,100.721,4.67906080319545,10,12469,81.89,12469,1.22995481743803,1
"afcs_24_a","pnml","chain","sat-like",5,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain","sat-like",10,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain","sat-like",20,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain","sat-like",40,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain","sat-like",80,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain-prev","sat-like",1,81.89,4.36849834357045,10,12469,81.89,12469,1,1
"afcs_24_a","pnml","chain-prev","sat-like",5,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain-prev","sat-like",10,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain-prev","sat-like",20,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain-prev","sat-like",40,1800,0,0,,81.89,12469,21.980705824887,
"afcs_24_a","pnml","chain-prev","sat-like",80,1800,0,0,,81.89,12469,21.980705824887,
"AirplaneLD-pt-0010","pnml","bfs","none",,0.102,0.00918936583472681,10,598,0.033,455,3.09090909090909,1.31428571428571
"AirplaneLD-pt-0010","pnml","bfs","sat-like",1,0.152,0.0103279555898864,10,456,0.033,455,4.60606060606061,1.0021978021978
"AirplaneLD-pt-0010","pnml","bfs","sat-like",5,0.065,0.0052704627669473,10,455,0.033,455,1.96969696969697,1
"AirplaneLD-pt-0010","pnml","bfs","sat-like",10,0.058,0.0103279555898864,10,455,0.033,455,1.75757575757576,1
"AirplaneLD-pt-0010","pnml","bfs","sat-like",20,0.049,0.00875595035770913,10,455,0.033,455,1.48484848484848,1
"AirplaneLD-pt-0010","pnml","bfs","sat-like",40,0.058,0.00918936583472681,10,455,0.033,455,1.75757575757576,1
"AirplaneLD-pt-0010","pnml","bfs","sat-like",80,0.093,0.0125166555703457,10,564,0.033,455,2.81818181818182,1.23956043956044
"AirplaneLD-pt-0010","pnml","bfs","sat-like",2147483647,0.108,0.0147572957474524,10,598,0.033,455,3.27272727272727,1.31428571428571
"AirplaneLD-pt-0010","pnml","bfs","sat-loop",1,0.084,0.0107496769977314,10,455,0.033,455,2.54545454545455,1
