"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","error","boostperm","chain-prev","sat-like","2147483647","true","true","eratosthenes-010.pnml","9","8","24","0","tg,bs,hf","","","","","","","","","","","","0.00","92","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1780.22","3939232","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","PolyORB-LF-S02-J06-T06-unfolded.pnml","536","1064","4866","0","tg,bs,hf","0.460","536","1064","","","","","","","","","1795.34","3955372","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","lamport_fmea-7.pnml","264","536","2352","0","tg,bs,hf","0.110","264","536","","","","","","","","","1790.91","3945772","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","RAS-R-20.pnml","80","42","200","0","tg,bs,hf","0.000","80","42","8862","8862","0.880","11534336","271","400","518","316","0.89","2906180",
"performance","done","","bfs","sat-like","2147483647","true","true","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.020","131","210","2520","2520","14.260","1830519","30896","1580","2166","1380","14.33","2929852",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.160","100","440","","","","","","","","","1792.46","3946308","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","lamport_fmea-8.pnml","315","666","2934","0","tg,bs,hf","0.160","315","666","","","","","","","","","1793.32","3946860","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","Peterson-3.pnml","244","332","1016","0","tg,bs,hf","0.030","244","332","43160","43160","366.730","3407946","98600","1768","2290","1608","366.83","3582336",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","580","580","0.020","3444","123","205","203","140","0.03","2700228",
"performance","done","","chain-prev","sat-like","2147483647","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.000","263","139","1807","1807","0.150","15546","881","499","971","441","0.17","2893100",
"performance","done","","chain","sat-like","2147483647","true","true","Peterson-3.pnml","244","332","1016","0","tg,bs,hf","0.030","244","332","19920","19920","228.500","3407946","98600","1768","2290","1608","228.60","3033468",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","MAPK-160.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","1786.31","3939536","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.020","75","92","","","","","","","","","574.99","3940620","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.010","273","179","","","","","","","","","1768.06","3942564","","","","","","",
"performance","error","badmodel","chain","sat-like","2147483647","true","true","parking_8_32.pnml","737","993","2993","","","","","","","","","","","","","","0.00","92","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","24.440","712","4012","","","","","","","","","1797.04","3825572","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","2.010","3806","506","","","","","","","","","92.13","3860108","","","","","","",
"performance","oomem","cache","chain","sat-like","2147483647","true","true","shared_memory-pt-100.pnml","10301","20100","80000","0","tg,bs,hf","360.180","10301","20100","","","","","","","","","364.62","1083160","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","512","512","0.020","278528","201","300","388","236","0.02","2869020",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","echo-d5r3.pnml","3717","3222","28404","0","tg,bs,hf","10.510","3717","3222","","","","","","","","","344.93","3933784","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","SafeBus-15-unfolded.pnml","621","4771","34549","0","tg,bs,hf","16.950","621","4771","","","","","","","","","1789.53","4004680","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","59388","59388","6.840","25632","4349","1158","1838","955","6.88","2917552",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","SafeBus-10-unfolded.pnml","316","1631","11384","0","tg,bs,hf","1.860","316","1631","","","","","","","","","1793.93","3966128","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V50-P50-N20-unfolded.pnml","138","2348","18090","0","tg,bs,hf","5.540","138","2348","","","","","","","","","1793.46","3961392","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","PolyORB-LF-S06-J06-T06-unfolded.pnml","700","10740","89778","0","tg,bs,hf","546.500","700","10740","","","","","","","","","1795.39","3276632","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","IOTP_c3m3p3d3.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","2025","2025","1.460","354176","7062","1490","1404","754","1.46","2894912",
"statistics","ootime","explore","bfs-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","1.630","68","548","","","","","","","","","1791.81","3947308","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","QCertifProtocol_10-unfold.pnml","550","176","1287","0","tg,bs,hf","0.050","550","176","","","","","","","","","1788.60","3945792","","","","","","",
"performance","error","badmodel","bfs","sat-like","2147483647","true","true","parking_8_32.pnml","737","993","2993","","","","","","","","","","","","","","0.01","88","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","588","588","0.100","7424","631","258","338","260","0.10","2866280",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.010","140","128","","","","","","","","","1783.25","3942820","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","circadian_clock-010000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1772.65","3941464","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","true","true","neoelection-4.unf.pnml","1830","2340","13565","0","tg,bs,hf","","","","","","","","","","","","2.46","30388","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","2D8_gradient_5x5_350.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1789.26","3939872","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","2147483647","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","139.57","305060","","","","","","",
"statistics","done","","chain-prev","sat-like","2147483647","true","true","circadian_clock-000100.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","3264","3264","18.040","42040402004","1018","8024","4064","1062924","18.46","3212188","6875","141613","3952124","4717","16155330","15147240",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","402.670","1681","65641","","","","","","","","","1794.38","4098752","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.010","198","176","29568","29568","6.990","2776936","3577","1250","1670","911","7.02","2900576",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.860","108","2228","","","","","","","","","1795.65","3687280","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.600","3806","506","","","","","","","","","88.46","3857444","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","588","588","0.090","7424","631","258","338","260","0.11","2888804",
"performance","done","","chain","sat-like","2147483647","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","2880","2880","386.920","1.75295157137163e+19","30600","205200","198288","190944","386.95","3939860",
"performance","oomem","mddtable","bfs","sat-like","2147483647","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.770","3806","506","","","","","","","","","231.64","3970176","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","HouseConstruction-100.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1781.88","3941292","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","circadian_clock-010000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1782.90","3941516","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","true","true","eratosthenes-100.pnml","99","283","849","0","tg,bs,hf","","","","","","","","","","","","0.03","92","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","2880","2880","1084.200","1.75295157137163e+19","30600","205200","198288","190944","1084.22","3939856",
"performance","done","","chain","sat-like","2147483647","true","true","SwimmingPool-3.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","448","448","22.180","32209356","254594","12990","10130","111267","22.25","2910948",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","PolyORB-NT-S10-J20-unfolded.pnml","474","11760","111119","0","tg,bs,hf","735.220","474","11760","","","","","","","","","1796.08","3413848","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1794.78","3939188","","","","","","",
"performance","oomem","regroup","bfs","sat-like","2147483647","true","true","Philosophers-10000.pnml","50000","50000","160000","0","tg,bs,hf","","","","","","","","","","","","146.48","3992784","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","2880","2880","1223.760","1.75295157137163e+19","30600","205200","198288","190944","1223.80","3939868",
"performance","done","","bfs","sat-like","2147483647","true","true","HouseConstruction-002.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","666","666","0.040","1501","349","248","248","208","0.04","2704288",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","raft_05.pnml","133","238","864","133","tg,bs,hf","0.020","133","238","10948","10948","86.310","5.93794647940221e+18","29673","1144","840","840","86.36","3727780",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.010","198","176","115456","115456","29.570","2776936","3577","1250","1670","911","29.61","3099492",
"statistics","ootime","explore","chain-prev","sat-like","2147483647","true","true","circadian_clock-100000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1783.18","3941608","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","1.100","752","1572","","","","","","","","","1796.28","3399084","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","0.310","400","2964","","","","","","","","","1775.21","3958172","","","","","","",
"performance","ootime","regroup","chain-prev","sat-like","2147483647","true","true","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","1794.86","1048256","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","database20UNFOLD.pnml","3260","3200","23200","0","tg,bs,hf","11.830","3260","3200","","","","","","","","","109.15","3881880","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","18.610","2651","5050","","","","","","","","","1160.35","3899752","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","2147483647","true","true","PolyORB-NT-S05-J30-unfolded.pnml","489","1400","9764","0","tg,bs,hf","27.600","489","1400","","","","","","","","","1792.95","3965000","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","0.240","168","592","","","","","","","","","1161.56","3946604","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","7.900","302","3137","","","","","","","","","1795.04","3782184","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","FMS-50.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","2020","2020","75.320","4.24025581818266e+17","46077","23305","22485","109188","75.34","3530248",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1776.65","3941264","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","","","","","","","","","1133.71","3946596","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","2147483647","true","true","30-100_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1326.070","2702","30977","","","","","","","","","1413.36","1999532","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1768.87","3941212","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","circadian_clock-010000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1781.32","3943660","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.030","500","500","1000","1000","0.620","5.15377520732011e+47","3178","3200","4402","2800","0.74","2900420",
"performance","error","boostperm","bfs","sat-like","2147483647","true","true","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","0.01","92","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","soli2.pnml","74","92","552","0","tg,bs,hf","0.010","74","92","","","","","","","","","673.85","3940400","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.250","188","2108","","","","","","","","","1796.28","3380384","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V10-P10-N10-unfolded.pnml","48","288","2090","0","tg,bs,hf","0.070","48","288","25920","25920","258.580","1770956","113875","4954","10564","37734","258.71","3377616",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.010","192","96","","","","","","","","","1759.72","3942288","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P50-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","122.390","228","8588","","","","","","","","","1794.84","3897384","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1774.66","3939572","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","echo-d2r9.pnml","735","570","3220","0","tg,bs,hf","0.110","735","570","","","","","","","","","1787.90","3947168","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.000","58","81","2835","2835","16.560","134074721","9074","1092","1407","1206","16.58","3020476",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","closed_system2.pnml","231","202","846","0","tg,bs,hf","0.000","231","202","75144","75144","40.590","349874","8904","1446","1944","1053","40.63","3108024",
"statistics","done","","bfs-prev","sat-like","2147483647","true","true","SafeBus-03-unfolded.pnml","57","91","541","0","tg,bs,hf","0.040","57","91","2912","2912","1.020","4650","5117","812","1668","1592","1.28","2895384","6518","220848","57090","201","1101695","1911274",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","cs_repetitions-10-unfolded.pnml","1311","2300","8700","0","tg,bs,hf","3.550","1311","2300","","","","","","","","","1774.26","3846188","","","","","","",
"performance","error","badmodel","chain-prev","sat-like","2147483647","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.01","88","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","angiogenesis-10.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1785.08","3939572","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","CircularTrain-048.pnml","96","48","192","0","tg,bs,hf","0.000","96","48","1200","1200","1.270","23973456915","4025","448","555","464","1.28","2898732",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","dekker-100.pnml","500","10200","80200","0","tg,bs,hf","127.220","500","10200","","","","","","","","","1794.15","3790060","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.730","1992","3096","","","","","","","","","1795.69","3899100","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","angiogenesis-15.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1783.78","3939580","","","","","","",
"statistics","done","","chain","sat-like","2147483647","true","true","Philosophers-5.pnml","25","25","80","0","tg,bs,hf","0.000","25","25","50","50","0.010","243","135","160","222","140","0.20","2851928","135","229","433","53","2139","2639",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P50-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.830","188","2108","","","","","","","","","1797.19","3294360","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","2147483647","true","true","echo-d3r3.pnml","265","206","1252","0","tg,bs,hf","0.310","265","206","","","","","","","","","1736.99","3943516","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1783.70","3939576","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","8.430","302","3137","","","","","","","","","1783.04","3978764","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","15.870","618","3190","","","","","","","","","1791.59","3212536","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","CircularTrain-384.pnml","768","384","1536","0","tg,bs,hf","0.030","768","384","","","","","","","","","1783.97","3945904","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","2147483647","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","157.85","305060","","","","","","",
"performance","error","boostperm","bfs","sat-like","2147483647","true","true","eratosthenes-050.pnml","49","108","324","0","tg,bs,hf","","","","","","","","","","","","0.00","88","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","true","true","railroad-005-pt.pnml","68","56","313","0","tg,bs,hf","","","","","","","","","","","","0.01","92","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","rwmutex-r20w10.pnml","80","60","560","0","tg,bs,hf","0.010","80","60","120","120","16.530","1048586","1608","1120","1550","20971660","16.54","2891548",
"performance","done","","bfs","sat-like","2147483647","true","true","simple_lbs-5.pnml","59","180","1158","0","tg,bs,hf","0.030","59","180","7920","7920","11.460","116176","8647","1428","3727","4437","11.51","2909012",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","echo-d2r11.pnml","1119","874","4996","0","tg,bs,hf","0.200","1119","874","","","","","","","","","1050.55","3950604","","","","","","",
"statistics","ootime","explore","chain","sat-like","2147483647","true","true","HouseConstruction-200.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1794.08","3939296","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","CircularTrain-192.pnml","384","192","768","0","tg,bs,hf","0.010","384","192","","","","","","","","","1779.75","3943536","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","PolyORB-NT-S05-J30-unfolded.pnml","489","1400","9764","0","tg,bs,hf","2.230","489","1400","","","","","","","","","1797.00","3434116","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","MAPK-40.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","10830","10830","1006.480","478293389221095","24492","25435","20770","128280","1006.50","3939460",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","16.280","618","3190","","","","","","","","","1795.50","3106484","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","4.110","1520","1020","","","","","","","","","1797.46","2919772","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.980","188","2108","","","","","","","","","1794.54","3965692","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.870","1445","1190","","","","","","","","","1373.54","3955632","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","closed_system5.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","14140","14140","8.070","1657242","10287","1446","1944","1053","8.12","2900908",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","3.740","1600","12324","","","","","","","","","1794.29","4064432","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.020","100","684","","","","","","","","","1791.93","3946976","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","868","868","926.110","1697442696","3229954","49605","38465","830927","926.82","3093240",
"performance","done","","chain","sat-like","2147483647","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.010","192","96","4704","4704","45.110","2.59130027829661e+21","16297","896","1102","928","45.13","3131256",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1785.18","3332852","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1790.25","3939860","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","27.860","712","4012","","","","","","","","","1797.19","3391536","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.010","67","76","","","","","","","","","1740.97","3940292","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","2.840","629","1590","","","","","","","","","1788.78","3967632","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","lamport_fmea-3.pnml","100","156","664","0","tg,bs,hf","0.010","100","156","6708","6708","2.940","19742","7392","678","1274","781","2.97","2901948",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","SafeBus-10-unfolded.pnml","316","1631","11384","0","tg,bs,hf","1.930","316","1631","","","","","","","","","1793.43","3964760","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","59388","59388","6.820","25632","4349","1158","1838","955","6.85","2917548",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.200","1600","12324","","","","","","","","","1793.57","4062700","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","PolyORB-LF-S02-J06-T10-unfolded.pnml","844","1812","8302","0","tg,bs,hf","1.240","844","1812","","","","","","","","","1771.41","3858072","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","echo-d2r9.pnml","735","570","3220","0","tg,bs,hf","0.110","735","570","","","","","","","","","1787.72","3947176","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P20-N20-unfolded.pnml","198","3728","28830","0","tg,bs,hf","16.760","198","3728","","","","","","","","","1794.38","3994540","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","CircularTrain-384.pnml","768","384","1536","0","tg,bs,hf","0.030","768","384","","","","","","","","","1766.39","3945900","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.010","273","179","","","","","","","","","1775.37","3944576","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","CircularTrain-024.pnml","48","24","96","0","tg,bs,hf","0.000","48","24","1368","1368","0.440","86515","993","224","284","232","0.44","2896408",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","rwmutex-r100w10.pnml","320","220","2640","0","tg,bs,hf","0.190","320","220","","","","","","","","","1797.29","2917280","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","raft_05.pnml","133","238","864","133","tg,bs,hf","0.020","133","238","1666","1666","404.320","5.93794647940221e+18","29673","1144","840","840","404.36","3705248",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","erk-010000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1793.97","3939184","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","IOTP_c1m1p1d1.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","1980","1980","0.050","204","629","446","568","177","0.07","2891576",
"performance","done","","bfs","sat-like","2147483647","true","true","RAS-C-50.pnml","300","200","894","0","tg,bs,hf","0.010","300","200","30200","30200","31.080","4.87175380081244e+28","2669","1788","3116","2636","31.12","3461940",
"performance","done","","chain-prev","sat-like","2147483647","true","true","angiogenesis-01.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","448","448","0.010","110","275","288","462","254","0.02","2546948",
"performance","oomem","cache","chain","sat-like","2147483647","true","true","shared_memory-pt-100.pnml","10301","20100","80000","0","tg,bs,hf","306.060","10301","20100","","","","","","","","","310.20","1083176","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","SwimmingPool-7.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1771.10","3941124","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","1.200","752","1572","","","","","","","","","1797.00","3386796","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","circadian_clock-010000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1782.73","3941520","","","","","","",
