"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","chain-prev","sat-loop","5","cambridge.4","dve2C","tg,bs,hf","0.000","","","","","","22","56","5383","5383","1.100","60463","5299","6926","8416","53187","1.11","2899124","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","at.6","dve2C","tg,bs,hf","0.000","","","","","","14","71","16479","16479","211.990","160589600","543921","418","1356","19295","212.16","3839660","","","","","","","","",
"performance","done","","chain","sat-loop","5","peterson.4","dve2C","tg,bs,hf","0.000","","","","","","20","28","3616","3616","2.620","1119560","6311","1224","1640","13830","2.64","2907212","","","","","","","","",
"performance","done","","chain","sat-loop","5","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","912","912","0.020","4606","221","218","450","352","0.02","2893096","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","5","plc.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","4936","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","5","telephony.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","5","public_subscribe.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","chain","sat-loop","5","fischer.7","dve2C","tg,bs,hf","0.000","","","","","","18","49","3992","3992","243.630","386297005","15741","306","782","392553","243.64","3835240","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","bakery.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","anderson.6","dve2C","tg,bs,hf","0.000","","","","","","19","36","2988","2988","16.420","18206917","50143","1234","1477","4080","16.44","3019992","","","","","","","","",
"statistics","done","","chain-prev","sat-loop","5","brp2.2","dve2C","tg,bs,hf","0.000","93","4492","5434","12.151","12.587","19","33","10289","10289","2.780","61464","39087","5272","7118","15964","2.93","2907380","39181","459983","987823","3674964","840727","7689","869334","","3281138",
"performance","done","","bfs-prev","sat-loop","5","fischer.4","dve2C","tg,bs,hf","0.000","","","","","","16","43","1694","1694","1.870","1272254","10552","261","670","79336","1.88","2913472","","","","","","","","",
"performance","done","","bfs","sat-loop","5","elevator2.2","dve2C","tg,bs,hf","0.000","","","","","","16","27","451","451","0.090","179200","662","350","285","751","0.10","2890832","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","bakery.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","lann.5","dve2C","tg,bs,hf","0.000","","","","","","36","54","1845","1845","0.450","993914","2666","293","641","1002","0.46","2897172","","","","","","","","",
"performance","done","","chain","sat-loop","5","msmie.1","dve2C","tg,bs,hf","0.000","","","","","","11","85","3152","3152","0.070","2334","326","410","1850","3628","0.08","2893012","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","lifts.3","dve2C","tg,bs,hf","0.010","","","","","","29","201","24317","24317","2.670","30772","22676","2824","31204","55466","2.70","2899940","","","","","","","","",
"performance","done","","bfs","sat-loop","5","krebs.4","dve2C","tg,bs,hf","0.000","","","","","","20","22","1548","1548","7.090","1047405","43172","23783","26082","313471","7.12","2950320","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","szymanski.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","done","","bfs","sat-loop","5","exit.1","dve2C","tg,bs,hf","0.000","","","","","","26","45","5958","5958","5.280","3239334","28145","1982","10587","104123","5.30","2913452","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","pgm_protocol.3","dve2C","tg,bs,hf","0.020","","","","","","124","120","96731","96731","19.170","200453","121657","6466","21336","58317","19.24","2983832","","","","","","","","",
"performance","error","sigsegfault","bfs-prev","sat-loop","5","sokoban.3","dve2C","tg,bs,hf","0.020","","","","","","213","9","","","","","","","","","0.04","504964","","","","","","","","",
"performance","done","","chain","sat-loop","5","phils.8","dve2C","tg,bs,hf","0.000","","","","","","32","64","1596","1596","0.080","43046720","260","224","343","320","0.09","2893112","","","","","","","","",
"performance","done","","bfs","sat-loop","5","fischer.4","dve2C","tg,bs,hf","0.000","","","","","","16","43","1737","1737","1.950","1272254","10552","261","670","79336","1.96","2907324","","","","","","","","",
"performance","done","","chain","sat-loop","5","anderson.1","dve2C","tg,bs,hf","0.000","","","","","","7","12","15348","15348","20.420","352664","40119","4173","37561","77144","20.46","2968652","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","phils.7","dve2C","tg,bs,hf","0.000","","","","","","27","78","1884","1884","4.100","71934773","24891","702","761","1534","4.11","2977096","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","5","firewire_link.7","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.21","14980","","","","","","","","",
"statistics","ootime","explore","bfs","sat-loop","5","cambridge.6","dve2C","tg,bs,hf","0.070","732","327363","357291","59.4723","62.9381","42","56","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","exit.3","dve2C","tg,bs,hf","0.000","","","","","","28","89","3647","3647","12.450","2356294","26805","1613","9411","64614","12.46","2979100","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","gear.1","dve2C","tg,bs,hf","0.000","","","","","","13","50","7252","7252","0.100","2689","3288","617","3415","5233","0.10","2893000","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","fischer.1","dve2C","tg,bs,hf","0.000","","","","","","8","19","306","306","0.000","634","244","101","232","392","0.01","2892840","","","","","","","","",
"statistics","done","","chain-prev","sat-loop","5","leader_election.3","dve2C","tg,bs,hf","0.090","684","93349","104719","19.49395","20.69508","121","114","6129","6129","0.570","101360","5104","2678","4136","3307","0.78","2895936","5104","47779","201081","638109","77418","1894","68568","","891535",
"performance","done","","chain","sat-loop","5","sorter.5","dve2C","tg,bs,hf","0.000","","","","","","26","58","9878","9878","2.540","296148","5226","443","1693","6309","2.56","2907396","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","rushhour.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.05","4152","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","peterson.4","dve2C","tg,bs,hf","0.000","","","","","","20","28","6028","6028","2.210","1119560","6311","1224","1640","13830","2.22","2915424","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","elevator2.3","dve2C","tg,bs,hf","0.000","","","","","","20","23","875","875","1.200","7667712","738","920","1045","865649","1.21","2905288","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","5","cambridge.6","dve2C","tg,bs,hf","0.020","","","","","","42","56","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","public_subscribe.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"statistics","done","","chain","sat-loop","5","pgm_protocol.3","dve2C","tg,bs,hf","0.140","724","226230","256703","40.82862","44.60551","124","120","96851","96851","54.210","200453","121657","6466","21336","58317","54.49","2953728","7181838","45954703","1851614","6570","","","129034825",
"statistics","error","sigsegfault","bfs-prev","sat-loop","5","sokoban.3","dve2C","tg,bs,hf","0.080","1053","562148","566261","8.928439","8.956161","213","9","","","","","","","","","0.10","531672","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","5","frogs.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","chain","sat-loop","5","peterson.1","dve2C","tg,bs,hf","0.000","","","","","","15","21","913","913","0.070","12498","625","310","504","1378","0.08","2892840","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","peterson.5","dve2C","tg,bs,hf","0.000","","","","","","20","28","3456","3456","2.920","131064750","10285","798","762","28983","2.93","2933852","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","5","driving_phils.3","dve2C","tg,bs,hf","0.000","","","","","","28","48","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","5","extinction.2","dve2C","tg,bs,hf","0.010","","","","","","61","79","2647","2647","0.620","10061","8577","1556","2536","2632","0.64","2893224","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","schedule_world.3","dve2C","tg,bs,hf","0.000","","","","","","34","50","954","954","2.850","166649331","7435","487","475","729","2.86","2935936","","","","","","","","",
"performance","done","","chain","sat-loop","5","bopdp.3","dve2C","tg,bs,hf","0.000","","","","","","26","79","8527","8527","1.060","1040953","5313","360","3359","5329","1.07","2895208","","","","","","","","",
"performance","done","","bfs","sat-loop","5","anderson.4","dve2C","tg,bs,hf","0.000","","","","","","13","24","1554","1554","0.260","29641","2780","480","619","1340","0.27","2892872","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","5","bakery.7","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","chain","sat-loop","5","cyclic_scheduler.2","dve2C","tg,bs,hf","0.000","","","","","","20","30","736","736","0.020","3302","179","149","285","267","0.02","2892952","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","peterson.5","dve2C","tg,bs,hf","0.000","","","","","","20","28","3456","3456","3.100","131064750","10285","798","762","28983","3.10","2933860","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","peg_solitaire.5","dve2C","tg,bs,hf","1.340","","","","","","51","140","2240","2240","36.000","84191","28006","765152","3920840","11786740","37.72","3376684","","","","","","","","",
"performance","done","","chain","sat-loop","5","cyclic_scheduler.2","dve2C","tg,bs,hf","0.000","","","","","","20","30","736","736","0.010","3302","179","149","285","267","0.02","2892956","","","","","","","","",
"performance","done","","chain","sat-loop","5","iprotocol.7","dve2C","tg,bs,hf","0.000","","","","","","41","35","9563","9563","151.180","59794192","308689","7113","24078","121751","151.28","3271932","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","brp.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"statistics","done","","chain","sat-loop","5","pouring.2","dve2C","tg,bs,hf","1.950","5151","13326372","13509966","48.464762","61.83496","7","1724","11591","11591","0.460","51624","78","6896","35512","177564","2.55","2909340","919521","1173799","25847","3129","","","223219",
"performance","error","boostperm","bfs","sat-loop","5","elevator_planning.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"statistics","done","","chain","sat-loop","5","cambridge.5","dve2C","tg,bs,hf","0.050","560","193412","212137","45.2641","47.7662","32","58","12609","12609","41.390","698912","17522","29204","41150","371452","41.69","2929896","8387313","251332295","500449","29694","","","7213760",
"performance","done","","bfs","sat-loop","5","at.3","dve2C","tg,bs,hf","0.000","","","","","","12","57","8968","8968","9.470","1711620","29281","310","1018","2976","9.48","2970824","","","","","","","","",
"performance","done","","chain","sat-loop","5","leader_election.4","dve2C","tg,bs,hf","0.020","","","","","","155","133","3458","3458","1.180","746240","7783","3519","4806","3990","1.21","2898212","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","5","szymanski.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","84","","","","","","","","",
"performance","done","","chain","sat-loop","5","lifts.4","dve2C","tg,bs,hf","0.020","","","","","","29","201","15669","15669","6.400","112792","26528","2871","31857","59969","6.43","2905924","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","frogs.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","done","","chain","sat-loop","5","rether.1","dve2C","tg,bs,hf","0.000","","","","","","19","51","3461","3461","0.270","2458","1408","371","1476","2051","0.28","2892988","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","peterson.3","dve2C","tg,bs,hf","0.010","","","","","","15","21","1181","1181","0.190","170156","1619","284","311","2094","0.20","2894912","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","5","lifts.8","dve2C","tg,bs,hf","0.020","","","","","","36","267","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","5","leader_filters.2","dve2C","tg,bs,hf","0.000","","","","","","21","30","2298","2298","0.400","29284","3114","688","1388","3112","0.42","2894980","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","fischer.5","dve2C","tg,bs,hf","0.000","","","","","","16","43","3528","3528","131.390","101028339","10904","275","700","281665","131.40","3807112","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","elevator2.2","dve2C","tg,bs,hf","0.000","","","","","","16","27","361","361","0.050","179200","662","350","285","751","0.06","2892864","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","firewire_tree.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.05","10972","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","5","bakery.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","5","telephony.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","chain","sat-loop","5","cyclic_scheduler.3","dve2C","tg,bs,hf","0.000","","","","","","52","78","2068","2068","0.050","229374","373","358","736","577","0.06","2893352","","","","","","","","",
"performance","done","","chain","sat-loop","5","pouring.2","dve2C","tg,bs,hf","0.590","","","","","","7","1724","11591","11591","0.460","51624","78","6896","35512","177564","1.09","2909208","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","5","bakery.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"statistics","error","boostperm","chain","sat-loop","5","szymanski.2","dve2C","tg,bs,hf","","221","3656","3880","7.1802","8.1124","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs","sat-loop","5","extinction.4","dve2C","tg,bs,hf","0.000","","","","","","49","120","8624","8624","25.590","2001372","155410","1208","3452","5543","25.66","2977436","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","lifts.6","dve2C","tg,bs,hf","0.010","","","","","","36","267","29227","29227","19.570","333649","90593","5438","60896","144834","19.62","2951444","","","","","","","","",
"performance","done","","bfs","sat-loop","5","pgm_protocol.6","dve2C","tg,bs,hf","0.020","","","","","","126","120","62294","62294","92.880","2659550","313433","5913","23789","108432","92.99","3079548","","","","","","","","",
"performance","done","","bfs","sat-loop","5","leader_filters.2","dve2C","tg,bs,hf","0.000","","","","","","21","30","2298","2298","0.410","29284","3114","688","1388","3112","0.41","2894984","","","","","","","","",
"statistics","ootime","explore","bfs","sat-loop","5","lifts.8","dve2C","tg,bs,hf","0.100","1077","436473","454291","44.85562","49.18471","36","267","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","cambridge.4","dve2C","tg,bs,hf","0.010","","","","","","22","56","5383","5383","1.090","60463","5299","6926","8416","53187","1.12","2899128","","","","","","","","",
"performance","done","","bfs","sat-loop","5","msmie.2","dve2C","tg,bs,hf","0.010","","","","","","18","173","5233","5233","0.100","10558","463","844","3335","4321","0.12","2893500","","","","","","","","",
"statistics","done","","bfs","sat-loop","5","lann.7","dve2C","tg,bs,hf","0.000","86","3599","4211","8.241","8.6543","25","50","12990","12990","15.450","160025986","4946","250","464","862","15.81","3061092","27237056","24192152","2790942","182","","","19914039",
"performance","error","boostperm","chain","sat-loop","5","telephony.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","lamport_nonatomic.1","dve2C","tg,bs,hf","0.010","","","","","","18","147","5155","5155","0.170","20434","469","500","3326","6168","0.20","2893260","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","5","hanoi.3","dve2C","tg,bs,hf","0.000","","","","","","57","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","protocols.5","dve2C","tg,bs,hf","0.010","","","","","","16","18","1933","1933","0.640","996345","9662","537","277","1223","0.66","2899000","","","","","","","","",
"performance","done","","chain","sat-loop","5","mcs.6","dve2C","tg,bs,hf","0.000","","","","","","21","65","1593","1593","0.200","332544","3170","232","921","1260","0.20","2893044","","","","","","","","",
"performance","done","","bfs","sat-loop","5","leader_election.3","dve2C","tg,bs,hf","0.010","","","","","","121","114","6808","6808","0.910","101360","5104","2678","4136","3307","0.94","2895852","","","","","","","","",
"statistics","done","","bfs-prev","sat-loop","5","lup.1","dve2C","tg,bs,hf","0.010","193","15885","16525","7.2273","7.3351","6","48","1950","1950","0.020","1404","275","911","6864","34272","0.13","2893032","432","29339","11881","26408","10513","817","","","13953",
"performance","ootime","explore","chain-prev","sat-loop","5","driving_phils.3","dve2C","tg,bs,hf","0.000","","","","","","28","48","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","anderson.4","dve2C","tg,bs,hf","0.000","","","","","","13","24","1536","1536","0.170","29641","2780","480","619","1340","0.18","2894928","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","gear.2","dve2C","tg,bs,hf","0.000","","","","","","13","50","37902","37902","0.710","16689","16338","1067","4790","16158","0.72","2895092","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","5","loyd.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs","sat-loop","5","anderson.1","dve2C","tg,bs,hf","0.000","","","","","","7","12","30624","30624","30.450","352664","40119","4173","37561","77144","30.46","3013608","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","at.5","dve2C","tg,bs,hf","0.000","","","","","","14","71","10094","10094","32.140","31999440","135624","420","1350","18989","32.20","3379612","","","","","","","","",
"performance","done","","chain","sat-loop","5","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","3978","3978","16.390","416935","156712","1605","3030","15660","16.45","2950380","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","leader_election.2","dve2C","tg,bs,hf","0.010","","","","","","91","95","5830","5830","0.600","28720","7830","3463","4754","4903","0.61","2897532","","","","","","","","",
"performance","done","","bfs","sat-loop","5","elevator2.3","dve2C","tg,bs,hf","0.000","","","","","","20","23","889","889","1.130","7667712","738","920","1045","865649","1.14","2907204","","","","","","","","",
"performance","done","","bfs","sat-loop","5","pgm_protocol.7","dve2C","tg,bs,hf","0.020","","","","","","124","120","66269","66269","28.390","322585","99880","5309","21071","52214","28.44","2936772","","","","","","","","",
"statistics","error","boostperm","bfs","sat-loop","5","elevator_planning.2","dve2C","tg,bs,hf","","135","6004","7206","13.75","15.532","","","","","","","","","","","0.00","88","","","","","","","","",
"statistics","error","boostperm","bfs","sat-loop","5","firewire_tree.5","dve2C","tg,bs,hf","","5027","7403936","7633426","139.95732","154.75233","","","","","","","","","","","3.15","50232","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","414","414","128.120","3370680","1558043","377747","1538126","1842300","128.66","3593552","","","","","","","","",
"statistics","ootime","explore","bfs","sat-loop","5","peg_solitaire.2","dve2C","tg,bs,hf","12.210","7329","27341239","28329271","270.45765","273.86277","51","140","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","5","firewire_link.7","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.20","15216","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","5","rushhour.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","3888","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","leader_filters.1","dve2C","tg,bs,hf","0.000","","","","","","21","30","1230","1230","0.120","4966","2548","681","1517","2442","0.12","2892976","","","","","","","","",
"performance","done","","bfs","sat-loop","5","phils.8","dve2C","tg,bs,hf","0.000","","","","","","32","64","2286","2286","0.130","43046720","260","224","343","320","0.14","2893120","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","msmie.4","dve2C","tg,bs,hf","0.020","","","","","","28","450","12884","12884","0.420","7125441","2737","2836","14657","45470","0.47","2897436","","","","","","","","",
"statistics","done","","bfs","sat-loop","5","fischer.5","dve2C","tg,bs,hf","0.000","120","3873","4379","9.9514","10.419","16","43","4773","4773","155.810","101028339","10904","275","700","281665","155.91","3817848","196951365","316519847","31802701","259","","","227855602",
"performance","done","","chain","sat-loop","5","leader_election.2","dve2C","tg,bs,hf","0.000","","","","","","91","95","5869","5869","2.050","28720","7830","3463","4754","4903","2.07","2883920","","","","","","","","",
"performance","done","","chain","sat-loop","5","lup.2","dve2C","tg,bs,hf","0.000","","","","","","10","96","16710","16710","9.840","495720","4017","6731","193536","23796864","9.86","2929944","","","","","","","","",
"statistics","done","","chain","sat-loop","5","synapse.1","dve2C","tg,bs,hf","0.050","700","219627","237646","35.5876","38.3255","22","131","7798","7798","1.660","46756","13144","1203","9780","26496","1.83","2899460","887699","3835360","125198","1148","","","3555129",
"performance","error","boostperm","chain","sat-loop","5","firewire_link.7","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.21","12964","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","5","bakery.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","84","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","5","plc.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","4940","","","","","","","","",
"performance","done","","bfs","sat-loop","5","lifts.2","dve2C","tg,bs,hf","0.000","","","","","","22","135","7453","7453","0.360","2664","3557","918","11223","15998","0.36","2893288","","","","","","","","",
"performance","error","sigsegfault","chain","sat-loop","5","sokoban.3","dve2C","tg,bs,hf","0.030","","","","","","213","9","","","","","","","","","0.03","498820","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","5","mcs.5","dve2C","tg,bs,hf","0.000","","","","","","21","65","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","5","needham.1","dve2C","tg,bs,hf","0.000","","","","","","14","55","558","558","0.010","497","322","370","1325","2057","0.02","2892960","","","","","","","","",
"performance","done","","chain","sat-loop","5","lamport_nonatomic.5","dve2C","tg,bs,hf","0.030","","","","","","30","365","18041","18041","33.270","95118524","46765","1340","9066","25787","33.33","3023420","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","5","firewire_link.7","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.21","15240","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","5","frogs.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","84","","","","","","","","",
"performance","done","","chain","sat-loop","5","phils.3","dve2C","tg,bs,hf","0.000","","","","","","12","24","300","300","0.000","729","76","84","129","120","0.01","2872376","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","5","brp.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","adding.2","dve2C","tg,bs,hf","0.000","","","","","","5","6","360","360","27.630","836838","375982","98701","373104","461562","27.83","3028000","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","5","rether.7","dve2C","tg,bs,hf","0.020","","","","","","55","186","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","5","at.7","dve2C","tg,bs,hf","0.000","","","","","","16","85","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","peterson.3","dve2C","tg,bs,hf","0.000","","","","","","15","21","650","650","0.170","170156","1619","284","311","2094","0.18","2892788","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","brp2.3","dve2C","tg,bs,hf","0.000","","","","","","19","33","10175","10175","1.480","40184","26573","3700","6038","15031","1.49","2903232","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","bakery.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","84","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","hanoi.2","dve2C","tg,bs,hf","0.010","","","","","","48","6","1062886","1062886","173.430","531441","590830","2375023","1544484","3188646","174.93","3827688","","","","","","","","",
"performance","done","","chain","sat-loop","5","lifts.1","dve2C","tg,bs,hf","0.000","","","","","","22","135","6993","6993","0.320","2661","3570","918","11234","15918","0.33","2893232","","","","","","","","",
"performance","done","","bfs","sat-loop","5","sokoban.1","dve2C","tg,bs,hf","0.010","","","","","","68","9","1116","1116","7.360","91453","4406","26077","35263","731641","7.38","2999392","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","lamport_nonatomic.1","dve2C","tg,bs,hf","0.000","","","","","","18","147","3114","3114","0.150","20434","469","500","3326","6168","0.17","2893196","","","","","","","","",
"performance","done","","chain","sat-loop","5","lamport.5","dve2C","tg,bs,hf","0.000","","","","","","14","56","3342","3342","2.110","1066800","3816","332","994","2236","2.12","2905396","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","5","frogs.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","done","","chain","sat-loop","5","fischer.2","dve2C","tg,bs,hf","0.000","","","","","","10","25","1042","1042","0.110","21733","645","138","316","1173","0.12","2892856","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","leader_filters.3","dve2C","tg,bs,hf","0.000","","","","","","23","40","2492","2492","0.820","91093","15511","991","2241","6942","0.84","2899168","","","","","","","","",
"performance","error","sigsegfault","bfs-prev","sat-loop","5","sokoban.3","dve2C","tg,bs,hf","0.030","","","","","","213","9","","","","","","","","","0.04","525444","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","5","anderson.5","dve2C","tg,bs,hf","0.000","","","","","","16","30","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","5","synapse.7","dve2C","tg,bs,hf","0.030","","","","","","28","221","26454","26454","76.510","10198141","122405","2276","16980","75383","76.59","3026808","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","5","hanoi.4","dve2C","tg,bs,hf","0.000","","","","","","63","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","peg_solitaire.1","dve2C","tg,bs,hf","0.020","","","","","","18","48","336","336","3.440","32181","8621","176220","413808","1544688","3.54","2966764","","","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-loop","5","rether.6","dve2C","tg,bs,hf","0.040","602","136828","150013","39.1952","41.1223","51","161","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","5","elevator.4","dve2C","tg,bs,hf","0.000","","","","","","36","44","2580","2580","20.560","888053","219526","1866","2015","14240","20.63","3056860","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","5","elevator_planning.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","5","peg_solitaire.3","dve2C","tg,bs,hf","4.050","","","","","","51","240","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","5","peterson.4","dve2C","tg,bs,hf","0.000","","","","","","20","28","3597","3597","1.820","1119560","6311","1224","1640","13830","1.83","2907220","","","","","","","","",
"performance","done","","bfs","sat-loop","5","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","17422","17422","79.980","41387484","95004","4223","12799","54651","80.02","3177808","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","5","loyd.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
