"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"statistics","ootime","explore","bfs","sat-loop","20","2D8_gradient_5x5_250","pnml","tg,bs,hf","0.010","235","36030","38877","18.1947","19.0888","25","144","","","","","","","","","","","","","","","","","","",
"performance","oomem","mddtable","chain","sat-loop","20","database20UNFOLD","pnml","tg,bs,hf","11.860","","","","","","3260","3200","","","","","","","","","175.34","3888476","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","BridgeAndVehicles-V20-P20-N10-unfolded","pnml","tg,bs,hf","0.280","","","","","","68","548","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","shared_memory-pt-50","pnml","tg,bs,hf","16.200","","","","","","2651","5050","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","bfs-prev","sat-loop","20","planning","pnml","tg,bs,hf","","597","60031","70297","31.7942","34.2437","","","","","","","","","","","0.05","4688","","","","","","","","",
"performance","done","","chain","sat-loop","20","raft_03","pnml","tg,bs,hf","0.010","","","","","","53","98","1168","1168","0.160","33819621","1270","434","320","320","0.18","2891560","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","20","railroad-050-pt","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","5.41","36508","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","FMS-100","pnml","tg,bs,hf","0.000","","","","","","22","20","2111","2111","371.100","2.70305727248432e+21","264627","86555","84885","765863","371.18","3834344","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","CircularTrain-768","pnml","tg,bs,hf","0.100","","","","","","1536","768","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","20","angiogenesis-05","pnml","tg,bs,hf","0.010","","","","","","39","64","3576","3576","4.570","42734935","11992","2999","2744","4011","4.59","2934512","","","","","","","","",
"performance","done","","bfs","sat-loop","20","FMS-2","pnml","tg,bs,hf","0.000","","","","","","22","20","497","497","0.010","3444","123","205","203","140","0.02","2831776","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","Peterson-4","pnml","tg,bs,hf","0.100","","","","","","480","690","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","ring","pnml","tg,bs,hf","0.000","","","","","","139","87","6325","6325","82.410","902651904000","4834","772","1081","751","82.43","3838060","","","","","","","","",
"performance","ootime","regroup","bfs","sat-loop","20","shared_memory-pt-100","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","BridgeAndVehicles-V20-P20-N50-unfolded","pnml","tg,bs,hf","5.760","","","","","","108","2228","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","Peterson-4","pnml","tg,bs,hf","0.100","","","","","","480","690","","","","","","","","","","","","","","","","","","",
"statistics","oomem","regroup","bfs-prev","sat-loop","20","shared_memory-pt-200","pnml","","","","","","","","","","","","","","","","","","20.73","4579720","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","echo-d2r9","pnml","tg,bs,hf","0.110","","","","","","735","570","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","IBM703","pnml","tg,bs,hf","0.010","","","","","","262","284","5326","5326","0.630","8370","1192","1144","1432","860","0.67","2897768","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","soli0_counter_square5","pnml","tg,bs,hf","0.010","","","","","","51","84","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","rwmutex-r10w500","pnml","tg,bs,hf","3.830","","","","","","1030","1020","3060","3060","61.000","1524","229089","24120","34068","1025060","65.66","2934468","","","","","","","","",
"performance","done","","chain","sat-loop","20","HouseConstruction-020","pnml","tg,bs,hf","0.000","","","","","","26","18","870","870","36.020","13665907559010","428701","12680","10241","98098","36.14","3328508","","","","","","","","",
"performance","oomem","alloc","bfs-prev","sat-loop","20","Philosophers-5000","pnml","tg,bs,hf","44.090","","","","","","25000","25000","","","","","","","","","48.79","3414148","","","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-loop","20","QCertifProtocol_32-unfold","pnml","tg,bs,hf","1.640","","","","","","3806","506","","","","","","","","","78.84","3875168","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","lamport_fmea-7","pnml","tg,bs,hf","0.120","","","","","","264","536","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","20","closed_system1","pnml","tg,bs,hf","0.010","","","","","","231","202","9537","9537","1.680","25632","4349","1158","1838","955","1.71","2895920","","","","","","","","",
"performance","ootime","regroup","bfs-prev","sat-loop","20","Philosophers-10000","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.130","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-loop","20","Peterson-4","pnml","tg,bs,hf","0.630","2743","1148012","1260382","126.4887","132.9744","480","690","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","Kanban-500","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","cs_repetitions-4-unfolded","pnml","tg,bs,hf","0.020","","","","","","117","176","8024","8024","170.830","30948223090688","42093","3322","3981","3856","170.87","3835764","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-loop","20","CircularTrain-384","pnml","tg,bs,hf","0.400","48","50614","62376","10.52902","10.57196","768","384","","","","","","","","","","","","","","","","","","",
"performance","error","sigsegfault","chain-prev","sat-loop","20","neoelection-6.unf","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","BridgeAndVehicles-V50-P20-N20-unfolded","pnml","tg,bs,hf","5.790","","","","","","138","2348","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","PolyORB-LF-S02-J06-T10-unfolded","pnml","tg,bs,hf","1.270","","","","","","844","1812","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs-prev","sat-loop","20","parking_1_4","pnml","tg,bs,hf","0.010","326","20705","24375","23.4793","25.1232","65","97","2317","2317","0.090","31745","657","407","275","260","0.19","2893724","911","60441","9910","83327","12353","140","","","91565",
"performance","ootime","explore","bfs-prev","sat-loop","20","soli2_counter","pnml","tg,bs,hf","0.010","","","","","","75","92","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","20","2D8_gradient_10x10_10","pnml","tg,bs,hf","0.030","","","","","","100","684","20972","20972","15.290","42634215112710","6490","58140","52668","45144","15.35","3050764","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","20","eratosthenes-200","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","0.10","9356","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","PolyORB-LF-S02-J04-T08-unfolded","pnml","tg,bs,hf","0.620","","","","","","614","1242","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","unf-8x8-4stageSEN-20","pnml","tg,bs,hf","0.220","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","angiogenesis-50","pnml","tg,bs,hf","0.000","","","","","","39","64","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","bfs-prev","sat-loop","20","PolyORB-LF-S06-J04-T08-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","HouseConstruction-002","pnml","tg,bs,hf","0.000","","","","","","26","18","414","414","0.030","1501","349","248","248","208","0.03","2893204","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","20","eratosthenes-100","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","5604","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","PolyORB-LF-S02-J04-T06-unfolded","pnml","tg,bs,hf","0.320","","","","","","476","920","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","Kanban-200","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","soli2","pnml","tg,bs,hf","0.000","","","","","","74","92","","","","","","","","","","","","","","","","","","",
"statistics","ootime","regroup","chain","sat-loop","20","rwmutex-r10w2000","pnml","tg,bs,hf","","56083","1295495528","1316329783","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","BridgeAndVehicles-V50-P50-N10-unfolded","pnml","tg,bs,hf","1.850","","","","","","128","1328","","","","","","","","","","","","","","","","","","",
"statistics","ootime","regroup","bfs-prev","sat-loop","20","30-100_phaseVariation","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","angiogenesis-05","pnml","tg,bs,hf","0.000","","","","","","39","64","3540","3540","3.940","42734935","11992","2999","2744","4011","3.96","2938608","","","","","","","","",
"performance","ootime","regroup","chain-prev","sat-loop","20","ARMCacheCoherence","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","sg-8-4-8","pnml","tg,bs,hf","0.150","","","","","","896","1056","","","","","","","","","","","","","","","","","","",
"performance","oomem","alloc","chain-prev","sat-loop","20","hc5k3p3b15","pnml","tg,bs,hf","77.800","","","","","","9153","25110","","","","","","","","","79.88","1245600","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","FMS-500","pnml","tg,bs,hf","0.000","","","","","","22","20","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","2-100_phaseVariation","pnml","tg,bs,hf","0.000","","","","","","14","65","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","bfs","sat-loop","20","PolyORB-NT-S10-J20-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-loop","20","HouseConstruction-100","pnml","tg,bs,hf","0.000","32","1041","1252","6.505","6.829","26","18","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","chain-prev","sat-loop","20","TokenRing-50-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","echo-d2r19","pnml","tg,bs,hf","1.450","","","","","","3455","2730","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","ProductionCell","pnml","tg,bs,hf","0.010","","","","","","176","134","23665","23665","54.830","11329291100161","16311","718","502","1556","54.85","3397412","","","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-loop","20","hc3k4p4b12","pnml","tg,bs,hf","0.670","","","","","","1408","2400","","","","","","","","","196.78","3857004","","","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-loop","20","hc3k4p4b12","pnml","tg,bs,hf","0.740","","","","","","1408","2400","","","","","","","","","188.76","3856216","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","SwimmingPool-8","pnml","tg,bs,hf","0.000","","","","","","9","7","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","20-100_phaseVariation","pnml","tg,bs,hf","210.500","","","","","","1202","13457","","","","","","","","","","","","","","","","","","",
"statistics","ootime","regroup","chain","sat-loop","20","rwmutex-r1000w10","pnml","tg,bs,hf","","31035","327644880","328328688","47.7841699","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","closed_system2","pnml","tg,bs,hf","0.010","","","","","","231","202","16743","16743","6.400","349874","8904","1446","1944","1053","6.44","2932484","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","BridgeAndVehicles-V50-P20-N20-unfolded","pnml","tg,bs,hf","5.740","","","","","","138","2348","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","unf-8x8-4stageSEN-02","pnml","tg,bs,hf","0.210","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","unf-8x8-4stageSEN-10","pnml","tg,bs,hf","0.230","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","20","Philosophers-500","pnml","tg,bs,hf","0.530","","","","","","2500","2500","18709","18709","49.600","3.636029179587e+238","16679","16000","22119","14000","52.42","3851440","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","lamport_fmea-2","pnml","tg,bs,hf","0.010","","","","","","69","96","2114","2114","0.150","380","888","344","723","409","0.17","2210176","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","2D8_gradient_40x40_100","pnml","tg,bs,hf","3.110","","","","","","1600","12324","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","2D8_gradient_50x50_150","pnml","tg,bs,hf","7.230","","","","","","2500","19404","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","sg-13-6-13","pnml","tg,bs,hf","0.780","","","","","","2301","2756","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","2D8_gradient_20x20_10","pnml","tg,bs,hf","0.290","","","","","","400","2964","","","","","","","","","","","","","","","","","","",
"performance","oomem","mddtable","chain","sat-loop","20","hc3k4p4b12","pnml","tg,bs,hf","0.670","","","","","","1408","2400","","","","","","","","","191.61","3857116","","","","","","","","",
"performance","done","","chain","sat-loop","20","ring","pnml","tg,bs,hf","0.000","","","","","","139","87","3419","3419","33.390","902651904000","4834","772","1081","751","33.40","3215456","","","","","","","","",
"performance","done","","bfs","sat-loop","20","parking_1_4","pnml","tg,bs,hf","0.000","","","","","","65","97","2401","2401","0.070","31745","657","407","275","260","0.09","2891540","","","","","","","","",
"performance","done","","chain","sat-loop","20","CircularTrain-096","pnml","tg,bs,hf","0.000","","","","","","192","96","7576","7576","107.720","2.59130027829661e+21","16297","896","1102","928","107.74","3832124","","","","","","","","",
"performance","done","","chain","sat-loop","20","RAS-C-15","pnml","tg,bs,hf","0.000","","","","","","90","60","506","506","0.090","578878464","768","528","908","746","0.10","2894844","","","","","","","","",
"performance","oomem","mddtable","chain","sat-loop","20","QCertifProtocol_22-unfold","pnml","tg,bs,hf","0.400","","","","","","1966","356","","","","","","","","","155.82","3848640","","","","","","","","",
"performance","ootime","regroup","chain-prev","sat-loop","20","PolyORB-LF-S06-J06-T08-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","20","shared_memory-pt-5","pnml","tg,bs,hf","0.000","","","","","","41","55","206","206","0.020","1863","464","390","539","340","0.04","2890196","","","","","","","","",
"performance","done","","chain","sat-loop","20","rwmutex-r20w10","pnml","tg,bs,hf","0.010","","","","","","80","60","180","180","17.120","1048586","1608","1120","1550","20971660","17.15","2893996","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","PolyORB-LF-S04-J04-T10-unfolded","pnml","tg,bs,hf","47.210","","","","","","870","5034","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","BridgeAndVehicles-V80-P50-N20-unfolded","pnml","tg,bs,hf","17.780","","","","","","198","3728","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","RAS-R-100","pnml","tg,bs,hf","0.010","","","","","","400","202","99012","99012","113.390","6.46501806116397e+31","1391","2000","2598","1596","113.45","3822608","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","TokenRing-30-unfolded","pnml","tg,bs,hf","92.090","","","","","","961","27931","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","bfs","sat-loop","20","eratosthenes-050","pnml","tg,bs,hf","","312","26366","29732","23.3083","25.3322","","","","","","","","","","","0.02","3996","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","Peterson-6","pnml","tg,bs,hf","0.760","","","","","","1330","2030","","","","","","","","","","","","","","","","","","",
"performance","error","sigsegfault","bfs-prev","sat-loop","20","neoelection-6.unf","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","bfs","sat-loop","20","galloc_res-5","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","20","erk-000001","pnml","tg,bs,hf","0.000","","","","","","11","11","66","66","0.000","13","27","68","79","43","0.00","1803560","","","","","","","","",
"performance","done","","chain","sat-loop","20","SwimmingPool-1","pnml","tg,bs,hf","0.000","","","","","","9","7","175","175","0.200","89621","6729","1705","1365","5327","0.21","2893080","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","echo-d2r11","pnml","tg,bs,hf","0.200","","","","","","1119","874","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","HouseConstruction-002","pnml","tg,bs,hf","0.000","","","","","","26","18","204","204","0.010","1501","349","248","248","208","0.02","2868624","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","TokenRing-10-unfolded","pnml","tg,bs,hf","0.240","","","","","","121","1111","86393","86393","3.210","58905","3160","2040","8696","5838","3.53","2908372","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","BridgeAndVehicles-V20-P10-N10-unfolded","pnml","tg,bs,hf","0.330","","","","","","68","548","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","echo-d3r3","pnml","tg,bs,hf","0.040","","","","","","265","206","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","2D8_gradient_5x5_350","pnml","tg,bs,hf","0.000","","","","","","25","144","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","Kanban-100","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","20","SwimmingPool-2","pnml","tg,bs,hf","0.000","","","","","","9","7","1414","1414","38.410","3408031","62174","6035","4735","35247","38.44","2929940","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-loop","20","angiogenesis-50","pnml","tg,bs,hf","0.000","206","14587","16457","18.274","19.476","39","64","","","","","","","","","","","","","","","","","","",
"performance","oomem","alloc","bfs","sat-loop","20","Philosophers-5000","pnml","tg,bs,hf","39.330","","","","","","25000","25000","","","","","","","","","43.42","3412384","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","PolyORB-LF-S06-J04-T06-unfolded","pnml","tg,bs,hf","428.720","","","","","","632","10500","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","IOTP_c1m1p1d1","pnml","tg,bs,hf","0.000","","","","","","111","45","1199","1199","0.050","204","629","446","568","177","0.07","2894032","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","PolyORB-LF-S02-J04-T06-unfolded","pnml","tg,bs,hf","0.360","","","","","","476","920","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","BridgeAndVehicles-V20-P10-N50-unfolded","pnml","tg,bs,hf","6.130","","","","","","108","2228","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","distributeur-01-unfolded-02","pnml","tg,bs,hf","0.010","","","","","","24","72","402","402","0.010","1024","45","296","826","518","0.02","2879688","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.140","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-loop","20","Peterson-5","pnml","tg,bs,hf","2.370","4915","3513362","3852541","211.04765","224.46947","834","1242","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","PolyORB-LF-S04-J04-T06-unfolded","pnml","tg,bs,hf","14.320","","","","","","554","2998","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","FMS-5","pnml","tg,bs,hf","0.000","","","","","","22","20","1107","1107","0.200","2895018","432","580","525","543","0.21","1292648","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-loop","20","erk-001000","pnml","tg,bs,hf","0.000","17","526","725","6.696","6.919","11","11","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","rwmutex-r10w100","pnml","tg,bs,hf","0.190","","","","","","230","220","650","650","0.440","1124","883","4920","6922","205060","0.68","2896836","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","2D8_gradient_40x40_10","pnml","tg,bs,hf","3.150","","","","","","1600","12324","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","20","rwmutex-r10w100","pnml","tg,bs,hf","0.200","","","","","","230","220","746","746","0.450","1124","883","4920","6922","205060","0.68","2896844","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","erk-100000","pnml","tg,bs,hf","0.000","","","","","","11","11","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","soli2_counter","pnml","tg,bs,hf","0.010","","","","","","75","92","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","angiogenesis-25","pnml","tg,bs,hf","0.000","","","","","","39","64","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","MAPK-160","pnml","tg,bs,hf","0.000","","","","","","22","30","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","20","RAS-R-3","pnml","tg,bs,hf","0.000","","","","","","12","8","40","40","0.010","20","33","60","76","44","0.01","1973636","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","20-100_phaseVariation","pnml","tg,bs,hf","232.470","","","","","","1202","13457","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","20","SwimmingPool-5","pnml","tg,bs,hf","0.000","","","","","","9","7","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","chain","sat-loop","20","PolyORB-LF-S06-J06-T08-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","20","CircularTrain-096","pnml","tg,bs,hf","0.010","","","","","","192","96","14826","14826","212.350","2.59130027829661e+21","16297","896","1102","928","212.36","3834828","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","Kanban-500","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","20","2D8_gradient_10x10_10","pnml","tg,bs,hf","0.030","","","","","","100","684","20972","20972","14.390","42634215112710","6490","58140","52668","45144","14.45","3048732","","","","","","","","",
"performance","done","","chain","sat-loop","20","cs_repetitions-4-unfolded","pnml","tg,bs,hf","0.020","","","","","","117","176","4673","4673","87.970","30948223090688","42093","3322","3981","3856","88.02","3355856","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","FMS-10","pnml","tg,bs,hf","0.000","","","","","","22","20","311","311","0.090","2501413200","1437","1505","1365","2048","0.11","2893228","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","Philosophers-2000","pnml","tg,bs,hf","7.470","","","","","","10000","10000","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","20","planning","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","84","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","20","10-100_phaseVariation","pnml","tg,bs,hf","7.370","","","","","","302","3137","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","20","echo-d2r15","pnml","tg,bs,hf","0.630","","","","","","2127","1674","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","20","sg-10-5-10","pnml","tg,bs,hf","0.290","","","","","","1380","1640","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","20","parking_4_32","pnml","tg,bs,hf","0.110","","","","","","529","785","11890","11890","495.980","3.67024772332339e+32","54182","3326","2243","2138","496.21","3845484","","","","","","","","",
"statistics","ootime","regroup","bfs-prev","sat-loop","20","rwmutex-r1000w10","pnml","tg,bs,hf","","31035","327644880","328328688","47.7841699","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","chain","sat-loop","20","2-10_phaseVariation","pnml","tg,bs,hf","0.020","375","71234","76580","29.8244","30.8728","14","65","325","325","0.260","7716","3723","4328","4617","17471","0.38","2894256","3815","210800","","350328","11063","1192","","","652222",
"performance","done","","bfs-prev","sat-loop","20","RAS-R-5","pnml","tg,bs,hf","0.000","","","","","","20","12","192","192","0.010","112","61","100","128","76","0.02","2872856","","","","","","","","",
