"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","bfs-prev","sat-loop","40","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","15890","15890","101.160","41387484","95004","4223","12799","54651","101.20","3665148","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","40","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","40","mcs.3","dve2C","tg,bs,hf","0.000","","","","","","17","52","3692","3692","7.220","571459","19764","360","879","1606","7.23","2944192","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","40","driving_phils.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","8904","8904","43.190","41465543","6175","492","1063","2038","43.20","3400968","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","exit.1","dve2C","tg,bs,hf","0.000","","","","","","26","45","1170","1170","1.050","3239334","28145","1982","10587","104123","1.07","2899096","","","","","","","","",
"performance","done","","chain","sat-loop","40","sorter.3","dve2C","tg,bs,hf","0.000","","","","","","26","58","6264","6264","4.740","1288478","17645","436","1537","6972","4.75","2938104","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","production_cell.2","dve2C","tg,bs,hf","0.010","","","","","","18","26","3822","3822","0.150","9003","685","212","468","972","0.16","2892920","","","","","","","","",
"statistics","done","","chain-prev","sat-loop","40","synapse.7","dve2C","tg,bs,hf","0.160","1385","696148","737376","45.30219","48.07053","28","221","7735","7735","57.970","10198141","122405","2276","16980","75383","58.27","3116972","358593","10751592","13152070","201422769","4784429","2287","4365661","","83741508",
"performance","done","","bfs-prev","sat-loop","40","pgm_protocol.7","dve2C","tg,bs,hf","0.020","","","","","","124","120","70356","70356","10.090","322585","99880","5309","21071","52214","10.14","2949052","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","198","198","219.950","3370680","1558043","377747","1538126","1842300","220.53","3829280","","","","","","","","",
"performance","done","","chain","sat-loop","40","brp2.3","dve2C","tg,bs,hf","0.000","","","","","","19","33","4092","4092","2.880","40184","26573","3700","6038","15031","2.90","2901172","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","390","390","0.010","581","148","150","227","290","0.02","2876496","","","","","","","","",
"performance","done","","bfs","sat-loop","40","lifts.3","dve2C","tg,bs,hf","0.010","","","","","","29","201","26331","26331","7.230","30772","22676","2824","31204","55466","7.25","2908044","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","needham.1","dve2C","tg,bs,hf","0.000","","","","","","14","55","880","880","0.020","497","322","370","1325","2057","0.02","2892968","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","fischer.6","dve2C","tg,bs,hf","0.000","","","","","","18","49","1617","1617","3.110","8321728","22420","306","802","392177","3.13","2925796","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","2640","2640","0.030","4606","221","218","450","352","0.03","2893096","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","rether.1","dve2C","tg,bs,hf","0.000","","","","","","19","51","2244","2244","0.160","2458","1408","371","1476","2051","0.16","2892984","","","","","","","","",
"performance","done","","chain","sat-loop","40","at.3","dve2C","tg,bs,hf","0.000","","","","","","12","57","2280","2280","6.510","1711620","29281","310","1018","2976","6.53","2935992","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","4977","4977","0.420","12642","2429","338","3351","5285","0.44","2895168","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","40","collision.6","dve2C","tg,bs,hf","0.000","","","","","","26","64","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-loop","40","telephony.8","dve2C","tg,bs,hf","","466","57905","63314","25.4485","27.6159","","","","","","","","","","","0.02","4148","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","peg_solitaire.5","dve2C","tg,bs,hf","1.210","","","","","","51","140","980","980","33.750","84191","28006","765152","3920840","11786740","35.41","3381464","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-loop","40","hanoi.3","dve2C","tg,bs,hf","0.000","262","34969","36816","14.516","15.242","57","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","1975","1975","0.250","12642","2429","338","3351","5285","0.25","2893116","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","pgm_protocol.4","dve2C","tg,bs,hf","0.020","","","","","","122","120","38730","38730","3.470","39832","58129","4941","17699","36106","3.52","2910104","","","","","","","","",
"performance","done","","chain","sat-loop","40","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","3180","3180","37.230","41465543","6175","492","1063","2038","37.24","3110136","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","40","bakery.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","84","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","40","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","extinction.1","dve2C","tg,bs,hf","0.000","","","","","","40","79","5767","5767","0.590","8993","4927","680","2079","2444","0.61","2895220","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","leader_filters.3","dve2C","tg,bs,hf","0.000","","","","","","23","40","1000","1000","0.920","91093","15511","991","2241","6942","0.93","2899164","","","","","","","","",
"performance","done","","bfs","sat-loop","40","lamport_nonatomic.5","dve2C","tg,bs,hf","0.030","","","","","","30","365","29565","29565","179.440","95118524","46765","1340","9066","25787","179.49","3676840","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","40","firewire_tree.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.10","16824","","","","","","","","",
"statistics","done","","bfs-prev","sat-loop","40","leader_filters.5","dve2C","tg,bs,hf","0.010","215","17469","19560","23.391","25.31","28","50","3300","3300","8.890","1572886","137867","2092","4887","36337","9.19","2942284","148784","4031597","883863","15030684","1636635","1675","","","15247446",
"performance","done","","bfs-prev","sat-loop","40","cambridge.5","dve2C","tg,bs,hf","0.010","","","","","","32","58","10382","10382","12.190","698912","17522","29204","41150","371452","12.22","2975572","","","","","","","","",
"performance","done","","bfs","sat-loop","40","adding.2","dve2C","tg,bs,hf","0.000","","","","","","5","6","366","366","170.190","836838","375982","98701","373104","461562","170.33","3282088","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","peterson.6","dve2C","tg,bs,hf","0.010","","","","","","20","28","896","896","104.040","174495861","64009","865","536","30916","104.07","3838208","","","","","","","","",
"statistics","done","","bfs","sat-loop","40","fischer.1","dve2C","tg,bs,hf","0.000","40","906","1040","6.984","7.354","8","19","361","361","0.010","634","244","101","232","392","0.11","2892876","10689","18953","2163","100","","","19490",
"performance","done","","bfs-prev","sat-loop","40","peg_solitaire.4","dve2C","tg,bs,hf","0.060","","","","","","27","60","1380","1380","160.140","873326","123054","3350225","7383240","52399560","161.69","3838124","","","","","","","","",
"performance","done","","bfs","sat-loop","40","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","8120","8120","137.840","144151628","98221","315","490","1082","137.88","3835436","","","","","","","","",
"performance","done","","bfs","sat-loop","40","cyclic_scheduler.2","dve2C","tg,bs,hf","0.000","","","","","","20","30","1560","1560","0.050","3302","179","149","285","267","0.05","2892960","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","lamport.8","dve2C","tg,bs,hf","0.000","","","","","","17","70","11340","11340","121.390","62669317","51915","558","1297","5245","121.41","3843304","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","bridge.1","dve2C","tg,bs,hf","0.000","","","","","","10","41","533","533","0.090","3186","1484","798","2898","9948","0.10","2892976","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","mcs.6","dve2C","tg,bs,hf","0.000","","","","","","21","65","2015","2015","0.420","332544","3170","232","921","1260","0.43","2899208","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","synapse.2","dve2C","tg,bs,hf","0.020","","","","","","22","149","3129","3129","1.100","61048","9284","1420","8544","28636","1.13","2897348","","","","","","","","",
"performance","done","","bfs","sat-loop","40","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","4368","4368","31.110","416935","156712","1605","3030","15660","31.16","3024088","","","","","","","","",
"performance","done","","bfs","sat-loop","40","krebs.4","dve2C","tg,bs,hf","0.000","","","","","","20","22","2288","2288","20.270","1047405","43172","23783","26082","313471","20.30","3042416","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","40","telephony.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs","sat-loop","40","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","15925","15925","231.610","41387484","95004","4223","12799","54651","231.65","3837612","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","sorter.4","dve2C","tg,bs,hf","0.000","","","","","","26","58","88624","88624","44.130","13184427","29626","1262","2944","17685","44.16","3480864","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","10112","10112","0.380","25685","1040","332","3479","5294","0.40","2895148","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","40","telephony.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","40","peg_solitaire.3","dve2C","tg,bs,hf","3.640","","","","","","51","240","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","40","firewire_link.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.05","7332","","","","","","","","",
"performance","done","","bfs","sat-loop","40","fischer.7","dve2C","tg,bs,hf","0.000","","","","","","18","49","5439","5439","74.580","386297005","15741","306","782","392553","74.59","3581136","","","","","","","","",
"performance","done","","bfs","sat-loop","40","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","2296","2296","42.330","174495861","64009","865","536","30916","42.36","3392604","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","40","firewire_link.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.11","9092","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","lann.3","dve2C","tg,bs,hf","0.000","","","","","","20","40","2040","2040","1.380","1832139","1819","187","368","638","1.39","2913464","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","4187","4187","0.320","25685","1040","332","3479","5294","0.34","2895140","","","","","","","","",
"performance","done","","chain","sat-loop","40","bridge.3","dve2C","tg,bs,hf","0.000","","","","","","14","81","1944","1944","15.400","838864","54244","5338","15241","204567","15.43","2948324","","","","","","","","",
"performance","done","","chain","sat-loop","40","synapse.1","dve2C","tg,bs,hf","0.000","","","","","","22","131","3537","3537","1.300","46756","13144","1203","9780","26496","1.32","2896768","","","","","","","","",
"performance","done","","chain","sat-loop","40","firewire_link.5","dve2C","tg,bs,hf","0.120","","","","","","50","610","130295","130295","53.410","18553032","96869","2754","176472","458211","53.57","2953264","","","","","","","","",
"performance","done","","bfs","sat-loop","40","blocks.2","dve2C","tg,bs,hf","0.000","","","","","","14","20","400","400","0.480","7057","2716","734","1052","3477","0.49","2892984","","","","","","","","",
"performance","done","","chain","sat-loop","40","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","2054","2054","0.330","12642","2429","338","3351","5285","0.34","2893112","","","","","","","","",
"performance","done","","bfs","sat-loop","40","pgm_protocol.4","dve2C","tg,bs,hf","0.010","","","","","","122","120","52458","52458","14.620","39832","58129","4941","17699","36106","14.66","2910140","","","","","","","","",
"performance","done","","chain","sat-loop","40","firewire_link.2","dve2C","tg,bs,hf","0.050","","","","","","35","412","20188","20188","1.920","55887","5113","1551","80141","122268","1.99","2899484","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","msmie.4","dve2C","tg,bs,hf","0.030","","","","","","28","450","28350","28350","1.390","7125441","2737","2836","14657","45470","1.43","2903636","","","","","","","","",
"performance","done","","bfs","sat-loop","40","protocols.3","dve2C","tg,bs,hf","0.000","","","","","","16","18","630","630","0.020","2817","262","171","165","336","0.04","2892860","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","lamport_nonatomic.4","dve2C","tg,bs,hf","0.020","","","","","","24","244","13908","13908","3.780","1257304","4075","869","5791","13740","3.81","2924460","","","","","","","","",
"performance","done","","bfs","sat-loop","40","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","6230","6230","207.710","142471098","64853","5334","5534","159088","207.74","3839608","","","","","","","","",
"performance","done","","chain","sat-loop","40","iprotocol.7","dve2C","tg,bs,hf","0.000","","","","","","41","35","25951","25951","83.000","59794192","308689","7113","24078","121751","83.10","3103992","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","40","elevator_planning.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","390","390","0.010","581","148","150","227","290","0.01","2892836","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","40","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","40","production_cell.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs","sat-loop","40","lifts.2","dve2C","tg,bs,hf","0.000","","","","","","22","135","7965","7965","0.460","2664","3557","918","11223","15998","0.46","2893236","","","","","","","","",
"performance","done","","bfs","sat-loop","40","extinction.4","dve2C","tg,bs,hf","0.010","","","","","","49","120","23330","23330","35.560","2001372","155410","1208","3452","5543","35.62","3049332","","","","","","","","",
"performance","done","","chain","sat-loop","40","krebs.2","dve2C","tg,bs,hf","0.000","","","","","","19","16","544","544","0.980","62476","6670","7193","8305","58311","0.99","2905152","","","","","","","","",
"performance","done","","chain","sat-loop","40","leader_election.2","dve2C","tg,bs,hf","0.000","","","","","","91","95","7015","7015","0.920","28720","7830","3463","4754","4903","0.95","2895504","","","","","","","","",
"statistics","done","","bfs-prev","sat-loop","40","peterson.5","dve2C","tg,bs,hf","0.000","73","1804","2186","6.5603","6.9932","20","28","2660","2660","12.820","131064750","10285","798","762","28983","13.07","3052764","103149","16418393","1745300","18081436","1023160","941","","","12325590",
"performance","done","","chain-prev","sat-loop","40","leader_filters.7","dve2C","tg,bs,hf","0.000","","","","","","30","60","2040","2040","94.790","26302351","931027","2786","6219","103194","95.06","3496728","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","6195","6195","116.500","142471098","64853","5334","5534","159088","116.53","3834172","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","40","szymanski.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","40","resistance.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","40","plc.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","4936","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","40","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","40","peterson.5","dve2C","tg,bs,hf","0.000","","","","","","20","28","2688","2688","12.290","131064750","10285","798","762","28983","12.30","3068988","","","","","","","","",
"performance","done","","bfs","sat-loop","40","brp2.6","dve2C","tg,bs,hf","0.010","","","","","","19","33","18876","18876","430.380","5742313","863319","157879","181728","556244","430.74","3811816","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","2964","2964","17.060","416935","156712","1605","3030","15660","17.12","2983144","","","","","","","","",
"performance","done","","chain","sat-loop","40","brp2.1","dve2C","tg,bs,hf","0.000","","","","","","19","33","4158","4158","2.970","42285","27630","3911","6343","15670","2.99","2901144","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","40","sokoban.3","dve2C","tg,bs,hf","0.030","","","","","","213","9","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","3185","3185","94.360","142471098","64853","5334","5534","159088","94.39","3671612","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","schedule_world.1","dve2C","tg,bs,hf","0.000","","","","","","22","26","182","182","0.090","23061","703","253","319","382","0.10","2892964","","","","","","","","",
"performance","done","","bfs","sat-loop","40","bopdp.3","dve2C","tg,bs,hf","0.000","","","","","","26","79","10665","10665","3.030","1040953","5313","360","3359","5329","3.03","2917688","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","pouring.2","dve2C","tg,bs,hf","0.580","","","","","","7","1724","10344","10344","1.170","51624","78","6896","35512","177564","1.79","2913620","","","","","","","","",
"performance","done","","chain","sat-loop","40","hanoi.1","dve2C","tg,bs,hf","0.000","","","","","","36","6","582","582","2.180","6561","15950","75335","52146","39366","2.23","2915448","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","40","firewire_tree.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","10604","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","40","hanoi.4","dve2C","tg,bs,hf","0.000","","","","","","63","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","40","exit.2","dve2C","tg,bs,hf","0.000","","","","","","28","89","890","890","0.240","33670","3289","656","5116","21106","0.26","2895124","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","40","hanoi.2","dve2C","tg,bs,hf","0.000","","","","","","48","6","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","40","frogs.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","chain","sat-loop","40","at.1","dve2C","tg,bs,hf","0.000","","","","","","10","43","1032","1032","0.250","39354","2491","230","735","1339","0.26","2890880","","","","","","","","",
"statistics","done","","chain-prev","sat-loop","40","sorter.4","dve2C","tg,bs,hf","0.000","229","16214","17392","11.913","12.651","26","58","19952","19952","21.670","13184427","29626","1262","2944","17685","22.00","3132804","46938","10438429","20359431","27287052","3975219","1212","3178914","","29863846",
"performance","done","","chain-prev","sat-loop","40","peg_solitaire.1","dve2C","tg,bs,hf","0.020","","","","","","18","48","336","336","3.690","32181","8621","176220","413808","1544688","3.79","2966760","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","40","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","extinction.3","dve2C","tg,bs,hf","0.010","","","","","","49","112","7282","7282","2.580","751930","29219","1039","3368","4858","2.60","2907732","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","40","mcs.3","dve2C","tg,bs,hf","0.000","","","","","","17","52","3640","3640","4.600","571459","19764","360","879","1606","4.61","2936008","","","","","","","","",
"performance","ootime","killed15","chain-prev","sat-loop","40","anderson.5","dve2C","tg,bs,hf","0.000","","","","","","16","30","","","","","","","","","263.16","3840056","","","","","","","","",
"performance","done","","bfs","sat-loop","40","anderson.6","dve2C","tg,bs,hf","0.000","","","","","","19","36","6552","6552","36.360","18206917","50143","1234","1477","4080","36.38","3169508","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","912","912","0.010","4606","221","218","450","352","0.02","2866448","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","40","plc.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","5200","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","rether.2","dve2C","tg,bs,hf","0.000","","","","","","23","66","3696","3696","0.740","9278","5155","529","2048","3788","0.74","2895096","","","","","","","","",
"performance","done","","chain","sat-loop","40","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","2520","2520","64.460","144151628","98221","315","490","1082","64.50","3525836","","","","","","","","",
"performance","done","","chain-prev","sat-loop","40","rether.3","dve2C","tg,bs,hf","0.010","","","","","","35","111","16539","16539","21.790","305334","55102","1191","5513","16929","21.82","2973136","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","40","elevator_planning.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","40","anderson.7","dve2C","tg,bs,hf","0.000","","","","","","19","36","","","","","","","","","","","","","","","","","","",
