"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","bfs-prev","sat-loop","10","at.2","dve2C","tg,bs,hf","0.000","","","","","","10","43","2064","2064","0.250","49443","2858","214","720","1177","0.26","2892948","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","10","brp.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","bfs","sat-loop","10","cambridge.2","dve2C","tg,bs,hf","0.000","","","","","","18","58","4148","4148","0.560","15940","3370","3230","4448","15848","0.56","2897072","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","plc.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","4936","","","","","","","","",
"performance","done","","chain","sat-loop","10","phils.6","dve2C","tg,bs,hf","0.000","","","","","","30","60","1292","1292","0.050","14348906","245","210","321","300","0.05","2893084","","","","","","","","",
"performance","done","","bfs","sat-loop","10","lup.2","dve2C","tg,bs,hf","0.000","","","","","","10","96","9312","9312","7.220","495720","4017","6731","193536","23796864","7.24","2915612","","","","","","","","",
"performance","done","","chain","sat-loop","10","lifts.3","dve2C","tg,bs,hf","0.010","","","","","","29","201","21595","21595","4.200","30772","22676","2824","31204","55466","4.24","2899784","","","","","","","","",
"performance","done","","chain","sat-loop","10","pgm_protocol.4","dve2C","tg,bs,hf","0.020","","","","","","122","120","41048","41048","12.360","39832","58129","4941","17699","36106","12.41","2908044","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","sokoban.1","dve2C","tg,bs,hf","0.000","","","","","","68","9","1107","1107","7.010","91453","4406","26077","35263","731641","7.04","3000120","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","elevator_planning.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","mcs.1","dve2C","tg,bs,hf","0.000","","","","","","13","39","2697","2697","0.130","7963","964","207","620","918","0.13","2890860","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","10","frogs.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","sorter.4","dve2C","tg,bs,hf","0.000","","","","","","26","58","46331","46331","25.000","13184427","29626","1262","2944","17685","25.02","3132708","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","synapse.7","dve2C","tg,bs,hf","0.040","","","","","","28","221","37961","37961","39.220","10198141","122405","2276","16980","75383","39.31","3036988","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","10","frogs.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","10","frogs.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-loop","10","production_cell.1","dve2C","tg,bs,hf","","118","3050","3528","10.336","10.949","","","","","","","","","","","0.00","92","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-loop","10","telephony.2","dve2C","tg,bs,hf","","243","23767","25708","15.323","16.256","","","","","","","","","","","0.01","3472","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","18579","18579","37.640","41387484","95004","4223","12799","54651","37.68","3210492","","","","","","","","",
"performance","done","","chain","sat-loop","10","lamport_nonatomic.2","dve2C","tg,bs,hf","0.000","","","","","","18","147","3146","3146","0.100","12958","546","497","3210","5744","0.11","2893192","","","","","","","","",
"performance","done","","chain","sat-loop","10","synapse.6","dve2C","tg,bs,hf","0.020","","","","","","28","194","16450","16450","9.180","625175","32661","1521","13919","38857","9.23","2911948","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","10","bakery.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","18579","18579","39.190","41387484","95004","4223","12799","54651","39.23","3210468","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","10","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","10","mcs.3","dve2C","tg,bs,hf","0.000","","","","","","17","52","9438","9438","8.040","571459","19764","360","879","1606","8.05","2935996","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","10","driving_phils.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","14448","14448","13.000","41465543","6175","492","1063","2038","13.01","3052020","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","exit.1","dve2C","tg,bs,hf","0.000","","","","","","26","45","5544","5544","3.840","3239334","28145","1982","10587","104123","3.86","2913448","","","","","","","","",
"performance","done","","chain","sat-loop","10","sorter.3","dve2C","tg,bs,hf","0.000","","","","","","26","58","11421","11421","6.280","1288478","17645","436","1537","6972","6.30","2934020","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","production_cell.2","dve2C","tg,bs,hf","0.000","","","","","","18","26","2924","2924","0.100","9003","685","212","468","972","0.10","2892920","","","","","","","","",
"statistics","done","","chain-prev","sat-loop","10","synapse.7","dve2C","tg,bs,hf","0.180","1385","696148","737376","45.30219","48.07053","28","221","22329","22329","45.600","10198141","122405","2276","16980","75383","45.96","3033004","254106","5505990","11218189","148895748","6252418","2284","7158250","","55288984",
"performance","done","","bfs-prev","sat-loop","10","pgm_protocol.7","dve2C","tg,bs,hf","0.010","","","","","","124","120","51725","51725","9.740","322585","99880","5309","21071","52214","9.80","2947008","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","adding.4","dve2C","tg,bs,hf","0.000","","","","","","5","6","198","198","215.780","3370680","1558043","377747","1538126","1842300","216.46","3830068","","","","","","","","",
"performance","done","","chain","sat-loop","10","brp2.3","dve2C","tg,bs,hf","0.000","","","","","","19","33","10218","10218","4.560","40184","26573","3700","6038","15031","4.57","2905256","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","622","622","0.020","581","148","150","227","290","0.02","2892836","","","","","","","","",
"performance","done","","bfs","sat-loop","10","lifts.3","dve2C","tg,bs,hf","0.010","","","","","","29","201","37386","37386","5.790","30772","22676","2824","31204","55466","5.84","2903948","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","needham.1","dve2C","tg,bs,hf","0.000","","","","","","14","55","700","700","0.010","497","322","370","1325","2057","0.02","2892972","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","fischer.6","dve2C","tg,bs,hf","0.000","","","","","","18","49","2435","2435","3.010","8321728","22420","306","802","392177","3.02","2929896","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","1089","1089","0.010","4606","221","218","450","352","0.02","2852112","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","rether.1","dve2C","tg,bs,hf","0.000","","","","","","19","51","3489","3489","0.180","2458","1408","371","1476","2051","0.19","2892996","","","","","","","","",
"performance","done","","chain","sat-loop","10","at.3","dve2C","tg,bs,hf","0.000","","","","","","12","57","5847","5847","7.420","1711620","29281","310","1018","2976","7.44","2935964","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","6275","6275","0.290","12642","2429","338","3351","5285","0.30","2893092","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","10","collision.6","dve2C","tg,bs,hf","0.000","","","","","","26","64","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-loop","10","telephony.8","dve2C","tg,bs,hf","","466","57905","63314","25.4485","27.6159","","","","","","","","","","","0.03","4128","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","peg_solitaire.5","dve2C","tg,bs,hf","1.310","","","","","","51","140","980","980","33.170","84191","28006","765152","3920840","11786740","34.86","3383624","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-loop","10","hanoi.3","dve2C","tg,bs,hf","0.000","262","34969","36816","14.516","15.242","57","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","3858","3858","0.250","12642","2429","338","3351","5285","0.27","2893096","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","pgm_protocol.4","dve2C","tg,bs,hf","0.010","","","","","","122","120","41022","41022","3.730","39832","58129","4941","17699","36106","3.77","2912152","","","","","","","","",
"performance","done","","chain","sat-loop","10","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","7464","7464","12.030","41465543","6175","492","1063","2038","12.04","2974976","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","bakery.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","10","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","extinction.1","dve2C","tg,bs,hf","0.000","","","","","","40","79","4053","4053","0.320","8993","4927","680","2079","2444","0.33","2893148","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","leader_filters.3","dve2C","tg,bs,hf","0.000","","","","","","23","40","2095","2095","0.880","91093","15511","991","2241","6942","0.89","2899172","","","","","","","","",
"performance","done","","bfs","sat-loop","10","lamport_nonatomic.5","dve2C","tg,bs,hf","0.030","","","","","","30","365","35356","35356","52.580","95118524","46765","1340","9066","25787","52.65","3127976","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","10","firewire_tree.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.10","15252","","","","","","","","",
"statistics","done","","bfs-prev","sat-loop","10","leader_filters.5","dve2C","tg,bs,hf","0.000","215","17469","19560","23.391","25.31","28","50","8232","8232","8.880","1572886","137867","2092","4887","36337","9.17","2977100","141013","7255670","4203468","11089672","3470347","1677","","","10067604",
"performance","done","","bfs-prev","sat-loop","10","cambridge.5","dve2C","tg,bs,hf","0.010","","","","","","32","58","16015","16015","11.150","698912","17522","29204","41150","371452","11.19","2950356","","","","","","","","",
"performance","done","","bfs","sat-loop","10","adding.2","dve2C","tg,bs,hf","0.000","","","","","","5","6","366","366","170.590","836838","375982","98701","373104","461562","170.74","3282096","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","2086","2086","21.060","174495861","64009","865","536","30916","21.08","3105876","","","","","","","","",
"statistics","done","","bfs","sat-loop","10","fischer.1","dve2C","tg,bs,hf","0.000","40","906","1040","6.984","7.354","8","19","361","361","0.020","634","244","101","232","392","0.11","2890924","280","10689","","18953","2163","100","","","19490",
"performance","done","","bfs-prev","sat-loop","10","peg_solitaire.4","dve2C","tg,bs,hf","0.060","","","","","","27","60","1380","1380","172.650","873326","123054","3350225","7383240","52399560","174.21","3837304","","","","","","","","",
"performance","done","","bfs","sat-loop","10","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","9783","9783","63.250","144151628","98221","315","490","1082","63.28","3646652","","","","","","","","",
"performance","done","","bfs","sat-loop","10","cyclic_scheduler.2","dve2C","tg,bs,hf","0.000","","","","","","20","30","1014","1014","0.030","3302","179","149","285","267","0.03","2892964","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","lamport.8","dve2C","tg,bs,hf","0.000","","","","","","17","70","22365","22365","29.400","62669317","51915","558","1297","5245","29.42","3314944","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","bridge.1","dve2C","tg,bs,hf","0.000","","","","","","10","41","533","533","0.080","3186","1484","798","2898","9948","0.09","2893008","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","mcs.6","dve2C","tg,bs,hf","0.000","","","","","","21","65","3212","3212","0.310","332544","3170","232","921","1260","0.32","2893060","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","synapse.2","dve2C","tg,bs,hf","0.010","","","","","","22","149","6071","6071","1.040","61048","9284","1420","8544","28636","1.07","2897352","","","","","","","","",
"performance","done","","bfs","sat-loop","10","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","5018","5018","20.740","416935","156712","1605","3030","15660","20.79","2968816","","","","","","","","",
"performance","done","","bfs","sat-loop","10","krebs.4","dve2C","tg,bs,hf","0.000","","","","","","20","22","1812","1812","7.340","1047405","43172","23783","26082","313471","7.36","2956408","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","10","telephony.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","bfs","sat-loop","10","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","18613","18613","102.800","41387484","95004","4223","12799","54651","102.84","3239140","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","sorter.4","dve2C","tg,bs,hf","0.000","","","","","","26","58","61921","61921","22.500","13184427","29626","1262","2944","17685","22.52","3194152","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","12455","12455","0.330","25685","1040","332","3479","5294","0.34","2895152","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","10","telephony.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","2564","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","10","peg_solitaire.3","dve2C","tg,bs,hf","4.080","","","","","","51","240","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","firewire_link.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.07","6212","","","","","","","","",
"performance","done","","bfs","sat-loop","10","fischer.7","dve2C","tg,bs,hf","0.000","","","","","","18","49","6434","6434","65.410","386297005","15741","306","782","392553","65.43","3357924","","","","","","","","",
"performance","done","","bfs","sat-loop","10","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","4829","4829","43.140","174495861","64009","865","536","30916","43.16","3314752","","","","","","","","",
"performance","error","boostperm","chain","sat-loop","10","firewire_link.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.12","10940","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","lann.3","dve2C","tg,bs,hf","0.000","","","","","","20","40","4827","4827","0.700","1832139","1819","187","368","638","0.71","2903232","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","6647","6647","0.260","25685","1040","332","3479","5294","0.26","2893100","","","","","","","","",
"performance","done","","chain","sat-loop","10","bridge.3","dve2C","tg,bs,hf","0.000","","","","","","14","81","6281","6281","32.350","838864","54244","5338","15241","204567","32.37","2950372","","","","","","","","",
"performance","done","","chain","sat-loop","10","synapse.1","dve2C","tg,bs,hf","0.010","","","","","","22","131","6972","6972","1.580","46756","13144","1203","9780","26496","1.61","2897284","","","","","","","","",
"performance","done","","chain","sat-loop","10","firewire_link.5","dve2C","tg,bs,hf","0.110","","","","","","50","610","125982","125982","94.730","18553032","96869","2754","176472","458211","94.90","3008652","","","","","","","","",
"performance","done","","bfs","sat-loop","10","blocks.2","dve2C","tg,bs,hf","0.000","","","","","","14","20","562","562","0.720","7057","2716","734","1052","3477","0.73","2892984","","","","","","","","",
"performance","done","","chain","sat-loop","10","bopdp.1","dve2C","tg,bs,hf","0.010","","","","","","26","79","3876","3876","0.400","12642","2429","338","3351","5285","0.42","2893120","","","","","","","","",
"performance","done","","bfs","sat-loop","10","pgm_protocol.4","dve2C","tg,bs,hf","0.020","","","","","","122","120","44491","44491","13.580","39832","58129","4941","17699","36106","13.63","2908076","","","","","","","","",
"performance","done","","chain","sat-loop","10","firewire_link.2","dve2C","tg,bs,hf","0.050","","","","","","35","412","41027","41027","2.330","55887","5113","1551","80141","122268","2.40","2899488","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","msmie.4","dve2C","tg,bs,hf","0.030","","","","","","28","450","17920","17920","0.660","7125441","2737","2836","14657","45470","0.69","2899544","","","","","","","","",
"performance","done","","bfs","sat-loop","10","protocols.3","dve2C","tg,bs,hf","0.000","","","","","","16","18","513","513","0.010","2817","262","171","165","336","0.02","2892860","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","lamport_nonatomic.4","dve2C","tg,bs,hf","0.010","","","","","","24","244","11711","11711","1.590","1257304","4075","869","5791","13740","1.61","2906040","","","","","","","","",
"performance","done","","bfs","sat-loop","10","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","16547","16547","164.350","142471098","64853","5334","5534","159088","164.39","3746476","","","","","","","","",
"performance","done","","chain","sat-loop","10","iprotocol.7","dve2C","tg,bs,hf","0.000","","","","","","41","35","10648","10648","98.150","59794192","308689","7113","24078","121751","98.27","3173596","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","elevator_planning.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","84","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","622","622","0.010","581","148","150","227","290","0.02","2849844","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","10","production_cell.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","bfs","sat-loop","10","lifts.2","dve2C","tg,bs,hf","0.000","","","","","","22","135","7767","7767","0.370","2664","3557","918","11223","15998","0.39","2893292","","","","","","","","",
"performance","done","","bfs","sat-loop","10","extinction.4","dve2C","tg,bs,hf","0.000","","","","","","49","120","12522","12522","27.660","2001372","155410","1208","3452","5543","27.72","2999948","","","","","","","","",
"performance","done","","chain","sat-loop","10","krebs.2","dve2C","tg,bs,hf","0.000","","","","","","19","16","398","398","0.530","62476","6670","7193","8305","58311","0.54","2898968","","","","","","","","",
"performance","done","","chain","sat-loop","10","leader_election.2","dve2C","tg,bs,hf","0.000","","","","","","91","95","5887","5887","1.000","28720","7830","3463","4754","4903","1.02","2895508","","","","","","","","",
"statistics","done","","bfs-prev","sat-loop","10","peterson.5","dve2C","tg,bs,hf","0.000","73","1804","2186","6.5603","6.9932","20","28","3833","3833","5.330","131064750","10285","798","762","28983","5.53","2971472","22051","9336995","1742138","12066858","1083739","941","","","5381861",
"performance","done","","chain-prev","sat-loop","10","leader_filters.7","dve2C","tg,bs,hf","0.000","","","","","","30","60","6320","6320","73.550","26302351","931027","2786","6219","103194","73.82","3405940","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","16521","16521","86.240","142471098","64853","5334","5534","159088","86.26","3716272","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","10","szymanski.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","10","resistance.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","plc.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","96","","","","","","","","",
"performance","ootime","explore","chain","sat-loop","10","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","10","peterson.5","dve2C","tg,bs,hf","0.000","","","","","","20","28","3861","3861","7.900","131064750","10285","798","762","28983","7.91","2989148","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","10","brp2.6","dve2C","tg,bs,hf","0.000","","","","","","19","33","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","4150","4150","11.900","416935","156712","1605","3030","15660","11.95","2956524","","","","","","","","",
"performance","done","","chain","sat-loop","10","brp2.1","dve2C","tg,bs,hf","0.000","","","","","","19","33","10506","10506","4.900","42285","27630","3911","6343","15670","4.91","2905276","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","sokoban.3","dve2C","tg,bs,hf","0.020","","","","","","213","9","0","0","0.000","1","213","0","0","0","0.03","1199268","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","9928","9928","59.310","142471098","64853","5334","5534","159088","59.34","3340768","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","schedule_world.1","dve2C","tg,bs,hf","0.000","","","","","","22","26","316","316","0.060","23061","703","253","319","382","0.06","2892964","","","","","","","","",
"performance","done","","bfs","sat-loop","10","bopdp.3","dve2C","tg,bs,hf","0.000","","","","","","26","79","11747","11747","1.590","1040953","5313","360","3359","5329","1.61","2899268","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","pouring.2","dve2C","tg,bs,hf","0.560","","","","","","7","1724","10344","10344","1.170","51624","78","6896","35512","177564","1.78","2911308","","","","","","","","",
"performance","done","","chain","sat-loop","10","hanoi.1","dve2C","tg,bs,hf","0.000","","","","","","36","6","13130","13130","2.100","6561","15950","75335","52146","39366","2.16","2921628","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-loop","10","firewire_tree.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","10632","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","10","hanoi.4","dve2C","tg,bs,hf","0.010","","","","","","63","6","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-loop","10","exit.2","dve2C","tg,bs,hf","0.000","","","","","","28","89","2047","2047","0.610","33670","3289","656","5116","21106","0.62","2895132","","","","","","","","",
"performance","ootime","explore","bfs","sat-loop","10","hanoi.2","dve2C","tg,bs,hf","0.000","","","","","","48","6","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","frogs.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","done","","chain","sat-loop","10","at.1","dve2C","tg,bs,hf","0.000","","","","","","10","43","1032","1032","0.270","39354","2491","230","735","1339","0.28","2892920","","","","","","","","",
"statistics","done","","chain-prev","sat-loop","10","sorter.4","dve2C","tg,bs,hf","0.000","229","16214","17392","11.913","12.651","26","58","46331","46331","28.800","13184427","29626","1262","2944","17685","29.02","3132812","44483","7937517","26328978","34455155","10443298","1212","12754296","","35426341",
"performance","done","","chain-prev","sat-loop","10","peg_solitaire.1","dve2C","tg,bs,hf","0.030","","","","","","18","48","336","336","3.460","32181","8621","176220","413808","1544688","3.56","2965304","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","10","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","extinction.3","dve2C","tg,bs,hf","0.000","","","","","","49","112","5655","5655","3.120","751930","29219","1039","3368","4858","3.14","2911816","","","","","","","","",
"performance","done","","bfs-prev","sat-loop","10","mcs.3","dve2C","tg,bs,hf","0.000","","","","","","17","52","9386","9386","8.240","571459","19764","360","879","1606","8.26","2939624","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-loop","10","anderson.5","dve2C","tg,bs,hf","0.000","","","","","","16","30","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-loop","10","anderson.6","dve2C","tg,bs,hf","0.000","","","","","","19","36","8340","8340","28.070","18206917","50143","1234","1477","4080","28.09","3095772","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","832","832","0.020","4606","221","218","450","352","0.02","2891048","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-loop","10","plc.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","4940","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","rether.2","dve2C","tg,bs,hf","0.000","","","","","","23","66","6644","6644","0.850","9278","5155","529","2048","3788","0.86","2895076","","","","","","","","",
"performance","done","","chain","sat-loop","10","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","4637","4637","33.330","144151628","98221","315","490","1082","33.36","3173580","","","","","","","","",
"performance","done","","chain-prev","sat-loop","10","rether.3","dve2C","tg,bs,hf","0.010","","","","","","35","111","33163","33163","27.000","305334","55102","1191","5513","16929","27.03","3010020","","","","","","","","",
"performance","error","boostperm","bfs","sat-loop","10","elevator_planning.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-loop","10","anderson.7","dve2C","tg,bs,hf","0.000","","","","","","19","36","","","","","","","","","","","","","","","","","","",
