"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","ootime","explore","chain","sat-like","10","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.130","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","PolyORB-LF-S02-J04-T10-unfolded","pnml","tg,bs,hf","1.070","","","","","","752","1572","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","10","Philosophers-100","pnml","tg,bs,hf","0.030","","","","","","500","500","1487","1487","0.370","5.15377520732011e+47","3178","3200","4402","2800","0.49","2903660","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","soli1","pnml","tg,bs,hf","0.010","","","","","","66","76","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","unf-8x8-4stageSEN-20","pnml","tg,bs,hf","0.220","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","10","ProductionCell","pnml","tg,bs,hf","0.010","","","","","","176","134","68079","68079","16.740","11329291100161","16311","718","502","1556","16.77","3020088","","","","","","","","",
"performance","done","","chain","sat-like","10","IBM319","pnml","tg,bs,hf","0.010","","","","","","253","178","1306","1306","0.170","2482","1171","1008","1222","547","0.21","2895368","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","unf-8x8-4stageSEN-10","pnml","tg,bs,hf","0.220","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","database10UNFOLD","pnml","tg,bs,hf","0.530","","","","","","830","800","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","dekker-100","pnml","tg,bs,hf","119.230","","","","","","500","10200","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","2D8_gradient_10x10_150","pnml","tg,bs,hf","0.030","","","","","","100","684","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","FMS-200","pnml","tg,bs,hf","0.000","","","","","","22","20","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","2D8_gradient_5x5_200","pnml","tg,bs,hf","0.010","","","","","","25","144","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","bfs","sat-like","10","2D8_gradient_5x5_250","pnml","tg,bs,hf","0.010","235","36030","38877","18.1947","19.0888","25","144","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","database20UNFOLD","pnml","tg,bs,hf","11.880","","","","","","3260","3200","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","BridgeAndVehicles-V20-P20-N10-unfolded","pnml","tg,bs,hf","0.300","","","","","","68","548","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","shared_memory-pt-50","pnml","tg,bs,hf","17.550","","","","","","2651","5050","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","bfs-prev","sat-like","10","planning","pnml","tg,bs,hf","","597","60031","70297","31.7942","34.2437","","","","","","","","","","","0.06","4704","","","","","","","","",
"performance","done","","chain","sat-like","10","raft_03","pnml","tg,bs,hf","0.000","","","","","","53","98","2521","2521","0.140","33819621","1270","434","320","320","0.16","2893604","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","10","railroad-050-pt","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","5.39","36520","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","FMS-100","pnml","tg,bs,hf","0.000","","","","","","22","20","3814","3814","55.020","2.70305727248432e+21","264627","86555","84885","765863","55.11","3298744","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","CircularTrain-768","pnml","tg,bs,hf","0.110","","","","","","1536","768","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","10","angiogenesis-05","pnml","tg,bs,hf","0.000","","","","","","39","64","2648","2648","2.600","42734935","11992","2999","2744","4011","2.63","2922216","","","","","","","","",
"performance","done","","bfs","sat-like","10","FMS-2","pnml","tg,bs,hf","0.000","","","","","","22","20","296","296","0.010","3444","123","205","203","140","0.02","2858416","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","Peterson-4","pnml","tg,bs,hf","0.100","","","","","","480","690","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","ring","pnml","tg,bs,hf","0.000","","","","","","139","87","8213","8213","3.980","902651904000","4834","772","1081","751","4.00","2931564","","","","","","","","",
"performance","ootime","regroup","bfs","sat-like","10","shared_memory-pt-100","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","BridgeAndVehicles-V20-P20-N50-unfolded","pnml","tg,bs,hf","5.350","","","","","","108","2228","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","Peterson-4","pnml","tg,bs,hf","0.100","","","","","","480","690","","","","","","","","","","","","","","","","","","",
"statistics","oomem","regroup","bfs-prev","sat-like","10","shared_memory-pt-200","pnml","","","","","","","","","","","","","","","","","","20.54","4649860","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","echo-d2r9","pnml","tg,bs,hf","0.110","","","","","","735","570","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","IBM703","pnml","tg,bs,hf","0.010","","","","","","262","284","2703","2703","0.270","8370","1192","1144","1432","860","0.31","2895716","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","soli0_counter_square5","pnml","tg,bs,hf","0.000","","","","","","51","84","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","rwmutex-r10w500","pnml","tg,bs,hf","3.800","","","","","","1030","1020","30184","30184","51.610","1524","229089","24120","34068","1025060","56.14","2934476","","","","","","","","",
"performance","done","","chain","sat-like","10","HouseConstruction-020","pnml","tg,bs,hf","0.000","","","","","","26","18","702","702","36.390","13665907559010","428701","12680","10241","98098","36.53","3229080","","","","","","","","",
"performance","oomem","alloc","bfs-prev","sat-like","10","Philosophers-5000","pnml","tg,bs,hf","43.770","","","","","","25000","25000","","","","","","","","","48.40","3412368","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","QCertifProtocol_32-unfold","pnml","tg,bs,hf","1.500","","","","","","3806","506","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","lamport_fmea-7","pnml","tg,bs,hf","0.120","","","","","","264","536","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","10","closed_system1","pnml","tg,bs,hf","0.010","","","","","","231","202","6010","6010","0.910","25632","4349","1158","1838","955","0.94","2897684","","","","","","","","",
"performance","oomem","regroup","bfs-prev","sat-like","10","Philosophers-10000","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","143.92","4308372","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.000","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","10","Peterson-4","pnml","tg,bs,hf","0.650","2743","1148012","1260382","126.4887","132.9744","480","690","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","Kanban-500","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","cs_repetitions-4-unfolded","pnml","tg,bs,hf","0.010","","","","","","117","176","94509","94509","168.400","30948223090688","42093","3322","3981","3856","168.45","3812848","","","","","","","","",
"statistics","ootime","explore","chain-prev","sat-like","10","CircularTrain-384","pnml","tg,bs,hf","0.450","48","50614","62376","10.52902","10.57196","768","384","","","","","","","","","","","","","","","","","","",
"performance","error","sigsegfault","chain-prev","sat-like","10","neoelection-6.unf","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","BridgeAndVehicles-V50-P20-N20-unfolded","pnml","tg,bs,hf","5.200","","","","","","138","2348","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","PolyORB-LF-S02-J06-T10-unfolded","pnml","tg,bs,hf","1.270","","","","","","844","1812","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","10","parking_1_4","pnml","tg,bs,hf","0.020","326","20705","24375","23.4793","25.1232","65","97","2060","2060","0.060","31745","657","407","275","260","0.18","2893724","704","42067","11599","64765","12006","140","","","73081",
"performance","ootime","explore","bfs-prev","sat-like","10","soli2_counter","pnml","tg,bs,hf","0.010","","","","","","75","92","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","10","2D8_gradient_10x10_10","pnml","tg,bs,hf","0.030","","","","","","100","684","14916","14916","7.380","42634215112710","6490","58140","52668","45144","7.46","2950896","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","10","eratosthenes-200","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","0.10","9336","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","PolyORB-LF-S02-J04-T08-unfolded","pnml","tg,bs,hf","0.610","","","","","","614","1242","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","unf-8x8-4stageSEN-20","pnml","tg,bs,hf","0.230","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","angiogenesis-50","pnml","tg,bs,hf","0.010","","","","","","39","64","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","bfs-prev","sat-like","10","PolyORB-LF-S06-J04-T08-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","HouseConstruction-002","pnml","tg,bs,hf","0.000","","","","","","26","18","276","276","0.000","1501","349","248","248","208","0.03","2889116","","","","","","","","",
"performance","error","boostperm","chain","sat-like","10","eratosthenes-100","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","5612","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","PolyORB-LF-S02-J04-T06-unfolded","pnml","tg,bs,hf","0.350","","","","","","476","920","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","Kanban-200","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","soli2","pnml","tg,bs,hf","0.010","","","","","","74","92","","","","","","","","","","","","","","","","","","",
"statistics","ootime","regroup","chain","sat-like","10","rwmutex-r10w2000","pnml","tg,bs,hf","","56083","1295495528","1316329783","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","BridgeAndVehicles-V50-P50-N10-unfolded","pnml","tg,bs,hf","1.920","","","","","","128","1328","","","","","","","","","","","","","","","","","","",
"statistics","ootime","regroup","bfs-prev","sat-like","10","30-100_phaseVariation","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","angiogenesis-05","pnml","tg,bs,hf","0.000","","","","","","39","64","2648","2648","2.430","42734935","11992","2999","2744","4011","2.44","2926316","","","","","","","","",
"performance","ootime","regroup","chain-prev","sat-like","10","ARMCacheCoherence","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","sg-8-4-8","pnml","tg,bs,hf","0.140","","","","","","896","1056","","","","","","","","","","","","","","","","","","",
"performance","oomem","alloc","chain-prev","sat-like","10","hc5k3p3b15","pnml","tg,bs,hf","78.920","","","","","","9153","25110","","","","","","","","","81.03","1245588","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","FMS-500","pnml","tg,bs,hf","0.000","","","","","","22","20","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","2-100_phaseVariation","pnml","tg,bs,hf","0.000","","","","","","14","65","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","bfs","sat-like","10","PolyORB-NT-S10-J20-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","10","HouseConstruction-100","pnml","tg,bs,hf","0.000","32","1041","1252","6.505","6.829","26","18","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","chain-prev","sat-like","10","TokenRing-50-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","echo-d2r19","pnml","tg,bs,hf","1.320","","","","","","3455","2730","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","10","ProductionCell","pnml","tg,bs,hf","0.010","","","","","","176","134","68079","68079","17.600","11329291100161","16311","718","502","1556","17.63","3059216","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","hc3k4p4b12","pnml","tg,bs,hf","0.720","","","","","","1408","2400","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","hc3k4p4b12","pnml","tg,bs,hf","0.750","","","","","","1408","2400","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","SwimmingPool-8","pnml","tg,bs,hf","0.000","","","","","","9","7","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","20-100_phaseVariation","pnml","tg,bs,hf","254.000","","","","","","1202","13457","","","","","","","","","","","","","","","","","","",
"statistics","ootime","regroup","chain","sat-like","10","rwmutex-r1000w10","pnml","tg,bs,hf","","31035","327644880","328328688","47.7841699","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","closed_system2","pnml","tg,bs,hf","0.020","","","","","","231","202","13263","13263","2.600","349874","8904","1446","1944","1053","2.64","2909976","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","BridgeAndVehicles-V50-P20-N20-unfolded","pnml","tg,bs,hf","5.760","","","","","","138","2348","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","10","unf-8x8-4stageSEN-02","pnml","tg,bs,hf","0.210","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","10","unf-8x8-4stageSEN-10","pnml","tg,bs,hf","0.220","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","10","Philosophers-500","pnml","tg,bs,hf","0.530","","","","","","2500","2500","14932","14932","23.620","3.636029179587e+238","16679","16000","22119","14000","26.40","3273868","","","","","","","","",
"performance","done","","bfs-prev","sat-like","10","lamport_fmea-2","pnml","tg,bs,hf","0.000","","","","","","69","96","2500","2500","0.100","380","888","344","723","409","0.11","2893780","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","10","2D8_gradient_40x40_100","pnml","tg,bs,hf","3.140","","","","","","1600","12324","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","10","2D8_gradient_50x50_150","pnml","tg,bs,hf","6.570","","","","","","2500","19404","","","","","","","","","","","","","","","","","","",
