"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","ootime","explore","chain","sat-like","1","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.200","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","1","PolyORB-LF-S02-J04-T10-unfolded","pnml","tg,bs,hf","1.110","","","","","","752","1572","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","Philosophers-100","pnml","tg,bs,hf","0.030","","","","","","500","500","2677","2677","0.710","5.15377520732011e+47","3178","3200","4402","2800","0.84","2905756","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","1","soli1","pnml","tg,bs,hf","0.000","","","","","","66","76","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","1","unf-8x8-4stageSEN-20","pnml","tg,bs,hf","0.220","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","error","sigsegfault","chain","sat-like","1","ProductionCell","pnml","tg,bs,hf","0.010","","","","","","176","134","","","","","","","","","0.04","2290508","","","","","","","","",
"performance","done","","chain","sat-like","1","IBM319","pnml","tg,bs,hf","0.000","","","","","","253","178","221","221","0.020","61","415","168","521","198","0.06","2895384","","","","","","","","",
"performance","ootime","explore","chain","sat-like","1","unf-8x8-4stageSEN-10","pnml","tg,bs,hf","0.230","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","database10UNFOLD","pnml","tg,bs,hf","0.500","","","","","","830","800","3","3","0.070","2","834","4","7","3","0.93","2885012","","","","","","","","",
"performance","ootime","explore","chain","sat-like","1","dekker-100","pnml","tg,bs,hf","131.800","","","","","","500","10200","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","1","2D8_gradient_10x10_150","pnml","tg,bs,hf","0.030","","","","","","100","684","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","FMS-200","pnml","tg,bs,hf","0.000","","","","","","22","20","4492","4492","176.310","1.95363541536061e+25","1719227","333055","329685","5721713","176.79","3834468","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","1","2D8_gradient_5x5_200","pnml","tg,bs,hf","0.000","","","","","","25","144","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","bfs","sat-like","1","2D8_gradient_5x5_250","pnml","tg,bs,hf","0.010","235","36030","38877","18.1947","19.0888","25","144","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","database20UNFOLD","pnml","tg,bs,hf","11.890","","","","","","3260","3200","29","29","1.380","2","3262","4","460","29","18.92","3099052","","","","","","","","",
"performance","ootime","explore","chain","sat-like","1","BridgeAndVehicles-V20-P20-N10-unfolded","pnml","tg,bs,hf","0.300","","","","","","68","548","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","1","shared_memory-pt-50","pnml","tg,bs,hf","17.610","","","","","","2651","5050","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","bfs-prev","sat-like","1","planning","pnml","tg,bs,hf","","597","60031","70297","31.7942","34.2437","","","","","","","","","","","0.05","4688","","","","","","","","",
"performance","done","","chain","sat-like","1","raft_03","pnml","tg,bs,hf","0.000","","","","","","53","98","37876","37876","0.670","33819621","1270","434","320","320","0.69","2895652","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","railroad-050-pt","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","5.41","36516","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","FMS-100","pnml","tg,bs,hf","0.000","","","","","","22","20","2078","2078","21.340","2.70305727248432e+21","264627","86555","84885","765863","21.45","3173828","","","","","","","","",
"performance","done","","chain","sat-like","1","CircularTrain-768","pnml","tg,bs,hf","0.110","","","","","","1536","768","3","3","0.200","2","1544","8","12","3","0.75","2905148","","","","","","","","",
"performance","done","","bfs","sat-like","1","angiogenesis-05","pnml","tg,bs,hf","0.000","","","","","","39","64","5292","5292","5.180","42734935","11992","2999","2744","4011","5.18","2936560","","","","","","","","",
"performance","done","","bfs","sat-like","1","FMS-2","pnml","tg,bs,hf","0.000","","","","","","22","20","103","103","0.000","3444","123","205","203","140","0.01","2880948","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","1","Peterson-4","pnml","tg,bs,hf","0.100","","","","","","480","690","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","ring","pnml","tg,bs,hf","0.010","","","","","","139","87","7","7","0.000","2","146","6","25","7","0.02","2515044","","","","","","","","",
"performance","ootime","regroup","bfs","sat-like","1","shared_memory-pt-100","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","1","BridgeAndVehicles-V20-P20-N50-unfolded","pnml","tg,bs,hf","6.100","","","","","","108","2228","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","1","Peterson-4","pnml","tg,bs,hf","0.100","","","","","","480","690","","","","","","","","","","","","","","","","","","",
"statistics","oomem","regroup","bfs-prev","sat-like","1","shared_memory-pt-200","pnml","","","","","","","","","","","","","","","","","","20.55","4660620","","","","","","","","",
"performance","done","","bfs","sat-like","1","echo-d2r9","pnml","tg,bs,hf","0.110","","","","","","735","570","349","349","0.220","3","978","24","1932","345","0.51","2905268","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","IBM703","pnml","tg,bs,hf","0.010","","","","","","262","284","2576","2576","0.370","8370","1192","1144","1432","860","0.40","2897780","","","","","","","","",
"performance","ootime","explore","chain","sat-like","1","soli0_counter_square5","pnml","tg,bs,hf","0.010","","","","","","51","84","","","","","","","","","","","","","","","","","","",
"performance","error","sigsegfault","bfs-prev","sat-like","1","rwmutex-r10w500","pnml","tg,bs,hf","4.330","","","","","","1030","1020","","","","","","","","","5.16","2920164","","","","","","","","",
"performance","done","","chain","sat-like","1","HouseConstruction-020","pnml","tg,bs,hf","0.000","","","","","","26","18","213","213","2.030","94295630","78416","4080","3091","25748","2.05","2925968","","","","","","","","",
"performance","oomem","alloc","bfs-prev","sat-like","1","Philosophers-5000","pnml","tg,bs,hf","44.390","","","","","","25000","25000","","","","","","","","","48.99","3412384","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","QCertifProtocol_32-unfold","pnml","tg,bs,hf","1.440","","","","","","3806","506","66","66","2.180","1","3806","0","2312","66","5.00","2851900","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","1","lamport_fmea-7","pnml","tg,bs,hf","0.110","","","","","","264","536","","","","","","","","","","","","","","","","","","",
"performance","error","sigsegfault","chain","sat-like","1","closed_system1","pnml","tg,bs,hf","0.020","","","","","","231","202","","","","","","","","","0.04","2862824","","","","","","","","",
"performance","oomem","regroup","bfs-prev","sat-like","1","Philosophers-10000","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","147.15","4308376","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","1","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.130","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
