"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","bfs-prev","sat-like","1","needham.1","dve2C","tg,bs,hf","0.000","","","","","","14","55","562","562","0.020","497","322","370","1325","2057","0.04","2821268","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","fischer.6","dve2C","tg,bs,hf","0.000","","","","","","18","49","10235","10235","1.770","8321728","22420","306","802","392177","1.78","2909420","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","539","539","0.020","4606","221","218","450","352","0.02","2893104","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","rether.1","dve2C","tg,bs,hf","0.000","","","","","","19","51","8716","8716","0.110","2458","1408","371","1476","2051","0.11","2892976","","","","","","","","",
"performance","done","","chain","sat-like","1","at.3","dve2C","tg,bs,hf","0.000","","","","","","12","57","17819","17819","4.280","1711620","29281","310","1018","2976","4.30","2911432","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","14298","14298","0.450","12642","2429","338","3351","5285","0.46","2893128","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","collision.6","dve2C","tg,bs,hf","0.000","","","","","","26","64","104436","104436","10.760","4680042040","36065","651","1450","3412","10.78","2985288","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-like","1","telephony.8","dve2C","tg,bs,hf","","466","57905","63314","25.4485","27.6159","","","","","","","","","","","0.03","4164","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","peg_solitaire.5","dve2C","tg,bs,hf","1.350","","","","","","51","140","980","980","33.650","84191","28006","765152","3920840","11786740","35.38","3383536","","","","","","","","",
"statistics","done","","chain-prev","sat-like","1","hanoi.3","dve2C","tg,bs,hf","0.000","262","34969","36816","14.516","15.242","57","6","5","5","0.000","2","82","70","158","5","0.10","1801412","82","7","4","96","192","70","8","","161",
"performance","done","","chain-prev","sat-like","1","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","14026","14026","0.210","12642","2429","338","3351","5285","0.22","2893096","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","pgm_protocol.4","dve2C","tg,bs,hf","0.010","","","","","","122","120","48311","48311","2.740","39832","58129","4941","17699","36106","2.79","2905972","","","","","","","","",
"performance","done","","chain","sat-like","1","collision.4","dve2C","tg,bs,hf","0.000","","","","","","22","53","36481","36481","1.230","41465543","6175","492","1063","2038","1.24","2899200","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","bakery.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","1","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","extinction.1","dve2C","tg,bs,hf","0.000","","","","","","40","79","6765","6765","0.420","8993","4927","680","2079","2444","0.43","2893184","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","leader_filters.3","dve2C","tg,bs,hf","0.000","","","","","","23","40","4149","4149","0.630","91093","15511","991","2241","6942","0.65","2897152","","","","","","","","",
"performance","done","","bfs","sat-like","1","lamport_nonatomic.5","dve2C","tg,bs,hf","0.030","","","","","","30","365","128073","128073","24.380","95118524","46765","1340","9066","25787","24.43","2966184","","","","","","","","",
"performance","error","boostperm","chain","sat-like","1","firewire_tree.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.10","16560","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","1","leader_filters.5","dve2C","tg,bs,hf","0.000","215","17469","19560","23.391","25.31","28","50","15805","15805","13.570","1572886","137867","2092","4887","36337","13.82","2940160","153161","4847100","5142747","8877141","2525935","1677","","","6178578",
"performance","done","","bfs-prev","sat-like","1","cambridge.5","dve2C","tg,bs,hf","0.020","","","","","","32","58","20037","20037","9.360","698912","17522","29204","41150","371452","9.39","2936388","","","","","","","","",
"performance","done","","bfs","sat-like","1","adding.2","dve2C","tg,bs,hf","0.000","","","","","","5","6","996","996","298.410","836838","375982","98701","373104","461562","298.55","3288328","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","1846","1846","27.230","174495861","64009","865","536","30916","27.26","3161176","","","","","","","","",
"statistics","done","","bfs","sat-like","1","fischer.1","dve2C","tg,bs,hf","0.000","40","906","1040","6.984","7.354","8","19","513","513","0.010","634","244","101","232","392","0.12","2892964","11059","15560","2374","100","","","14288",
"performance","done","","bfs-prev","sat-like","1","peg_solitaire.4","dve2C","tg,bs,hf","0.070","","","","","","27","60","1380","1380","171.710","873326","123054","3350225","7383240","52399560","173.27","3837556","","","","","","","","",
"performance","done","","bfs","sat-like","1","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","11905","11905","54.840","144151628","98221","315","490","1082","54.87","3235000","","","","","","","","",
"performance","done","","bfs","sat-like","1","cyclic_scheduler.2","dve2C","tg,bs,hf","0.000","","","","","","20","30","711","711","0.020","3302","179","149","285","267","0.02","2892964","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","lamport.8","dve2C","tg,bs,hf","0.000","","","","","","17","70","108518","108518","15.900","62669317","51915","558","1297","5245","15.92","3035480","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","bridge.1","dve2C","tg,bs,hf","0.000","","","","","","10","41","5526","5526","0.120","3186","1484","798","2898","9948","0.14","2893016","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","mcs.6","dve2C","tg,bs,hf","0.000","","","","","","21","65","3117","3117","0.210","332544","3170","232","921","1260","0.23","2893040","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","synapse.2","dve2C","tg,bs,hf","0.010","","","","","","22","149","9490","9490","0.630","61048","9284","1420","8544","28636","0.67","2895308","","","","","","","","",
"performance","done","","bfs","sat-like","1","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","5291","5291","15.190","416935","156712","1605","3030","15660","15.25","2946284","","","","","","","","",
"performance","done","","bfs","sat-like","1","krebs.4","dve2C","tg,bs,hf","0.000","","","","","","20","22","992","992","3.250","1047405","43172","23783","26082","313471","3.28","2919536","","","","","","","","",
"performance","error","boostperm","chain","sat-like","1","telephony.8","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","error","sigsegfault","bfs","sat-like","1","iprotocol.6","dve2C","tg,bs,hf","0.000","","","","","","37","35","","","","","","","","","0.01","2841828","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","sorter.4","dve2C","tg,bs,hf","0.000","","","","","","26","58","188050","188050","37.440","13184427","29626","1262","2944","17685","37.47","3202332","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","18636","18636","0.320","25685","1040","332","3479","5294","0.33","2893100","","","","","","","","",
"performance","error","boostperm","chain","sat-like","1","telephony.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","80","","","","","","","","",
"performance","ootime","explore","chain","sat-like","1","peg_solitaire.3","dve2C","tg,bs,hf","4.020","","","","","","51","240","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","firewire_link.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","6236","","","","","","","","",
"performance","done","","bfs","sat-like","1","fischer.7","dve2C","tg,bs,hf","0.000","","","","","","18","49","20905","20905","22.080","386297005","15741","306","782","392553","22.09","3036384","","","","","","","","",
"performance","done","","bfs","sat-like","1","peterson.6","dve2C","tg,bs,hf","0.000","","","","","","20","28","2423","2423","32.940","174495861","64009","865","536","30916","32.96","3187808","","","","","","","","",
"performance","error","boostperm","chain","sat-like","1","firewire_link.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.11","9096","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","lann.3","dve2C","tg,bs,hf","0.000","","","","","","20","40","8480","8480","0.690","1832139","1819","187","368","638","0.70","2899104","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","bopdp.2","dve2C","tg,bs,hf","0.000","","","","","","24","79","13305","13305","0.190","25685","1040","332","3479","5294","0.21","2893096","","","","","","","","",
"performance","done","","chain","sat-like","1","bridge.3","dve2C","tg,bs,hf","0.000","","","","","","14","81","170967","170967","75.070","838864","54244","5338","15241","204567","75.11","2973560","","","","","","","","",
"performance","done","","chain","sat-like","1","synapse.1","dve2C","tg,bs,hf","0.020","","","","","","22","131","13795","13795","1.690","46756","13144","1203","9780","26496","1.72","2895240","","","","","","","","",
"performance","done","","chain","sat-like","1","firewire_link.5","dve2C","tg,bs,hf","0.100","","","","","","50","610","578317","578317","67.050","18553032","96869","2754","176472","458211","67.23","2934836","","","","","","","","",
"performance","done","","bfs","sat-like","1","blocks.2","dve2C","tg,bs,hf","0.000","","","","","","14","20","670","670","0.840","7057","2716","734","1052","3477","0.84","2854172","","","","","","","","",
"performance","done","","chain","sat-like","1","bopdp.1","dve2C","tg,bs,hf","0.000","","","","","","26","79","14026","14026","0.310","12642","2429","338","3351","5285","0.33","2883216","","","","","","","","",
"performance","done","","bfs","sat-like","1","pgm_protocol.4","dve2C","tg,bs,hf","0.010","","","","","","122","120","49556","49556","9.810","39832","58129","4941","17699","36106","9.86","2904084","","","","","","","","",
"performance","done","","chain","sat-like","1","firewire_link.2","dve2C","tg,bs,hf","0.050","","","","","","35","412","88148","88148","1.720","55887","5113","1551","80141","122268","1.79","2897368","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","msmie.4","dve2C","tg,bs,hf","0.020","","","","","","28","450","29357","29357","1.760","7125441","2737","2836","14657","45470","1.78","2897500","","","","","","","","",
"performance","done","","bfs","sat-like","1","protocols.3","dve2C","tg,bs,hf","0.000","","","","","","16","18","436","436","0.010","2817","262","171","165","336","0.02","2892864","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","lamport_nonatomic.4","dve2C","tg,bs,hf","0.010","","","","","","24","244","30120","30120","1.590","1257304","4075","869","5791","13740","1.61","2897852","","","","","","","","",
"performance","done","","bfs","sat-like","1","peterson.7","dve2C","tg,bs,hf","0.000","","","","","","25","35","11166","11166","88.970","142471098","64853","5334","5534","159088","88.99","3357860","","","","","","","","",
"performance","error","sigsegfault","chain","sat-like","1","iprotocol.7","dve2C","tg,bs,hf","0.000","","","","","","41","35","","","","","","","","","0.02","2841848","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","elevator_planning.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","phils.2","dve2C","tg,bs,hf","0.000","","","","","","11","30","358","358","0.020","581","148","150","227","290","0.02","2892884","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","telephony.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.02","92","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","1","production_cell.6","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","80","","","","","","","","",
"performance","done","","bfs","sat-like","1","lifts.2","dve2C","tg,bs,hf","0.010","","","","","","22","135","7995","7995","0.420","2664","3557","918","11223","15998","0.43","2893296","","","","","","","","",
"performance","done","","bfs","sat-like","1","extinction.4","dve2C","tg,bs,hf","0.000","","","","","","49","120","50329","50329","18.860","2001372","155410","1208","3452","5543","18.90","2945000","","","","","","","","",
"performance","done","","chain","sat-like","1","krebs.2","dve2C","tg,bs,hf","0.000","","","","","","19","16","5","5","0.000","5","31","26","16","5","0.00","1305640","","","","","","","","",
"performance","done","","chain","sat-like","1","leader_election.2","dve2C","tg,bs,hf","0.010","","","","","","91","95","5583","5583","0.870","28720","7830","3463","4754","4903","0.89","2895512","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","1","peterson.5","dve2C","tg,bs,hf","0.000","73","1804","2186","6.5603","6.9932","20","28","3731","3731","8.610","131064750","10285","798","762","28983","8.88","2989276","73089","12345141","5568786","11563416","3396396","941","","","7977226",
"performance","done","","chain-prev","sat-like","1","leader_filters.7","dve2C","tg,bs,hf","0.000","","","","","","30","60","31290","31290","45.300","26302351","931027","2786","6219","103194","45.57","3163388","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","peterson.7","dve2C","tg,bs,hf","0.010","","","","","","25","35","11166","11166","62.580","142471098","64853","5334","5534","159088","62.62","3452080","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","1","szymanski.5","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","1","resistance.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","88","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","plc.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","92","","","","","","","","",
"performance","ootime","explore","chain","sat-like","1","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","peterson.5","dve2C","tg,bs,hf","0.000","","","","","","20","28","3731","3731","7.830","131064750","10285","798","762","28983","7.84","2968712","","","","","","","","",
"performance","done","","bfs","sat-like","1","brp2.6","dve2C","tg,bs,hf","0.000","","","","","","19","33","36683","36683","190.140","5742313","863319","157879","181728","556244","190.46","3720432","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","elevator.3","dve2C","tg,bs,hf","0.000","","","","","","38","52","5090","5090","8.060","416935","156712","1605","3030","15660","8.11","2948340","","","","","","","","",
"performance","done","","chain","sat-like","1","brp2.1","dve2C","tg,bs,hf","0.000","","","","","","19","33","9335","9335","2.540","42285","27630","3911","6343","15670","2.56","2903236","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","1","sokoban.3","dve2C","tg,bs,hf","0.020","","","","","","213","9","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","peterson.7","dve2C","tg,bs,hf","0.010","","","","","","25","35","8871","8871","58.840","142471098","64853","5334","5534","159088","58.87","3306656","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","schedule_world.1","dve2C","tg,bs,hf","0.000","","","","","","22","26","1064","1064","0.040","23061","703","253","319","382","0.04","2892972","","","","","","","","",
"performance","done","","bfs","sat-like","1","bopdp.3","dve2C","tg,bs,hf","0.010","","","","","","26","79","29710","29710","1.640","1040953","5313","360","3359","5329","1.65","2895172","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","pouring.2","dve2C","tg,bs,hf","0.580","","","","","","7","1724","44986","44986","0.460","51624","78","6896","35512","177564","1.09","2906624","","","","","","","","",
"performance","done","","chain","sat-like","1","hanoi.1","dve2C","tg,bs,hf","0.000","","","","","","36","6","4","4","0.000","2","41","84","52","4","0.00","1559688","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","1","firewire_tree.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.06","10628","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","hanoi.4","dve2C","tg,bs,hf","0.000","","","","","","63","6","5","5","0.000","2","90","78","176","5","0.01","1768572","","","","","","","","",
"performance","done","","chain","sat-like","1","exit.2","dve2C","tg,bs,hf","0.000","","","","","","28","89","6994","6994","0.400","33670","3289","656","5116","21106","0.41","2893080","","","","","","","","",
"performance","done","","bfs","sat-like","1","hanoi.2","dve2C","tg,bs,hf","0.000","","","","","","48","6","5","5","0.000","2","70","58","131","5","0.01","1649740","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","frogs.2","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","done","","chain","sat-like","1","at.1","dve2C","tg,bs,hf","0.000","","","","","","10","43","3860","3860","0.180","39354","2491","230","735","1339","0.19","2892932","","","","","","","","",
"statistics","done","","chain-prev","sat-like","1","sorter.4","dve2C","tg,bs,hf","0.010","229","16214","17392","11.913","12.651","26","58","188050","188050","58.930","13184427","29626","1262","2944","17685","59.07","3165592","34915","5408351","49573930","36560553","22364899","1213","39913978","","33542467",
"performance","done","","chain-prev","sat-like","1","peg_solitaire.1","dve2C","tg,bs,hf","0.010","","","","","","18","48","336","336","3.270","32181","8621","176220","413808","1544688","3.35","2966732","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","1","elevator.5","dve2C","tg,bs,hf","0.000","","","","","","54","68","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","extinction.3","dve2C","tg,bs,hf","0.000","","","","","","49","112","17323","17323","1.550","751930","29219","1039","3368","4858","1.56","2901588","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","mcs.3","dve2C","tg,bs,hf","0.000","","","","","","17","52","43697","43697","2.950","571459","19764","360","879","1606","2.96","2909532","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","1","anderson.5","dve2C","tg,bs,hf","0.000","","","","","","16","30","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","anderson.6","dve2C","tg,bs,hf","0.010","","","","","","19","36","10486","10486","10.200","18206917","50143","1234","1477","4080","10.22","2940124","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","cyclic_scheduler.1","dve2C","tg,bs,hf","0.000","","","","","","32","48","539","539","0.020","4606","221","218","450","352","0.03","2893100","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","plc.4","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","4936","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","rether.2","dve2C","tg,bs,hf","0.010","","","","","","23","66","29094","29094","0.700","9278","5155","529","2048","3788","0.71","2895104","","","","","","","","",
"performance","done","","chain","sat-like","1","lann.6","dve2C","tg,bs,hf","0.000","","","","","","20","40","11247","11247","49.580","144151628","98221","315","490","1082","49.62","3206356","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","rether.3","dve2C","tg,bs,hf","0.010","","","","","","35","111","323947","323947","16.760","305334","55102","1191","5513","16929","16.78","2971116","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","1","elevator_planning.1","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.00","92","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","1","anderson.7","dve2C","tg,bs,hf","0.010","","","","","","19","36","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","peterson.2","dve2C","tg,bs,hf","0.000","","","","","","15","21","1020","1020","0.060","124704","532","257","333","1923","0.07","2892844","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","loyd.3","dve2C","tg,bs,hf","","","","","","","","","","","","","","","","","0.01","88","","","","","","","","",
