"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-NT-S05-J20-unfolded.pnml","349","1210","8824","0","tg,bs,hf","2.300","349","1210","","","","","","","","","1797.22","3333288","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","30","true","true","sg-8-4-8.pnml","896","1056","4224","0","tg,bs,hf","0.140","896","1056","","","","","","","","","1738.35","3951620","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","20-100_phaseVariation.pnml","1202","13457","93395","0","tg,bs,hf","196.470","1202","13457","","","","","","","","","1777.70","4107076","","","","","","",
"statistics","ootime","explore","chain","sat-like","30","true","true","sg-4-2-4.pnml","240","272","1088","0","tg,bs,hf","0.180","240","272","","","","","","","","","1791.84","3943232","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","hc3k4p4b12.pnml","1408","2400","9600","0","tg,bs,hf","0.720","1408","2400","","","","","","","","","1793.28","3956672","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","707","707","0.740","89621","6729","1705","1365","5327","0.75","2893900",
"performance","done","","chain-prev","sat-like","30","true","true","HouseConstruction-005.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","252","252","0.150","1187984","3176","970","811","1463","0.16","2888756",
"performance","done","","bfs","sat-like","30","true","true","lamport_fmea-5.pnml","174","318","1380","0","tg,bs,hf","0.050","174","318","49291","49291","961.470","530682432","700860","1670","2840","2015","961.85","3626412",
"performance","ootime","explore","chain","sat-like","30","true","true","PolyORB-LF-S06-J04-T08-unfolded.pnml","810","14014","118428","0","tg,bs,hf","1132.960","810","14014","","","","","","","","","1796.90","3231104","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","4.480","1520","1020","","","","","","","","","1795.66","2924036","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","2D8_gradient_50x50_50.pnml","2500","19404","38808","0","tg,bs,hf","7.850","2500","19404","","","","","","","","","1793.69","4227508","","","","","","",
"performance","sigsegfault","","bfs-prev","sat-like","30","true","true","rwmutex-r2000w10.pnml","6020","4020","52040","0","tg,bs,hf","71.750","6020","4020","","","","","","","","","253.88","4096312","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1795.50","3939884","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","1025.450","894","14334","","","","","","","","","1796.62","3230436","","","","","","",
"statistics","ootime","explore","chain","sat-like","30","true","true","5-100_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","1.710","77","677","","","","","","","","","1795.38","3357368","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.610","1600","12324","","","","","","","","","1794.31","3851432","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","rwmutex-r10w1000.pnml","2030","2020","24060","0","tg,bs,hf","19.310","2030","2020","71846","71846","62.680","2024","8200","48120","68122","2050060","84.38","3003460",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","BridgeAndVehicles-V80-P20-N20-unfolded.pnml","198","3728","28830","0","tg,bs,hf","16.280","198","3728","","","","","","","","","1795.12","3462008","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.030","500","500","4404","4404","1.290","5.15377520732011e+47","3178","3200","4402","2800","1.40","2913436",
"performance","done","","bfs-prev","sat-like","30","true","true","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","79.430","4030","4020","277978","277978","331.950","3024","21592","96120","136126","4100060","420.36","3261952",
"performance","ootime","explore","bfs","sat-like","30","true","true","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.350","900","6844","","","","","","","","","1793.36","3937968","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.010","67","76","","","","","","","","","1792.13","3940304","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","3.470","629","1590","","","","","","","","","1797.07","3248780","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","HouseConstruction-010.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","3258","3258","61.170","1663565805","30151","3240","2596","10208","61.18","3254960",
"performance","ootime","regroup","bfs","sat-like","30","true","true","database40UNFOLD.pnml","12920","12800","156800","0","tg,bs,hf","","","","","","","","","","","","1797.19","448108","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","30","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1248.910","2702","30977","","","","","","","","","1328.85","1994892","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","Kanban-100.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1756.42","3941300","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","30","true","true","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1774.84","3939276","","","","","","",
"performance","done","","chain","sat-like","30","true","true","CircularTrain-012.pnml","24","12","48","0","tg,bs,hf","0.000","24","12","84","84","0.020","195","249","112","148","116","0.02","2679612",
"performance","done","","chain","sat-like","30","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.000","50","50","127","127","0.000","59049","295","320","441","280","0.02","2768248",
"performance","done","","bfs-prev","sat-like","30","true","true","EnergyBus.pnml","157","4430","63389","157","tg,bs,hf","121.440","157","4430","360659","360659","56.930","2131836945601","26240","65401","71072","901848","179.07","3096552",
"performance","done","","chain","sat-like","30","true","true","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.040","188","332","12046","12046","52.900","2.9094385723768e+26","110145","1631","1196","1196","53.00","3046496",
"statistics","done","","chain-prev","sat-like","30","true","true","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","168","168","0.230","89621","6729","1705","1365","5327","0.42","2890884","6730","73233","35350","2046","373444","395910",
"performance","done","","bfs-prev","sat-like","30","true","true","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","1420","1420","0.220","2895018","432","580","525","543","0.22","2891344",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","Kanban-200.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1757.52","3941296","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","3.830","1520","1020","","","","","","","","","1795.91","3007700","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","BridgeAndVehicles-V20-P20-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.930","108","2228","","","","","","","","","1797.17","2990988","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","philo_dyn-20-unfolded.pnml","540","17220","140780","0","tg,bs,hf","1556.180","540","17220","","","","","","","","","1791.55","3638036","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.150","900","6844","","","","","","","","","1763.83","3989684","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","25.280","712","4012","","","","","","","","","1795.17","3944476","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.000","65","97","2331","2331","0.070","31745","657","407","275","260","0.09","2891180",
"performance","done","","chain-prev","sat-like","30","true","true","angiogenesis-05.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","1206","1206","2.690","42734935","11992","2999","2744","4011","2.70","2901096",
"performance","done","","chain-prev","sat-like","30","true","true","dekker-10.pnml","50","120","820","0","tg,bs,hf","0.020","50","120","636","636","0.620","6144","6624","1280","1454","15960","0.65","2890220",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-LF-S04-J06-T08-unfolded.pnml","792","4268","28832","0","tg,bs,hf","27.090","792","4268","","","","","","","","","1794.37","3310640","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","HouseConstruction-020.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","522","522","22.710","13665907559010","428701","12680","10241","98098","22.81","3001240",
"statistics","done","","chain-prev","sat-like","30","true","true","MAPK-8.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","360","360","0.100","6110643","668","1591","1378","2112","0.30","2891168","700","8365","38238","1021","163170","96955",
"performance","ootime","explore","chain","sat-like","30","true","true","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.150","100","440","","","","","","","","","1794.25","3043116","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","PolyORB-NT-S05-J60-unfolded.pnml","909","1970","12584","0","tg,bs,hf","4.200","909","1970","","","","","","","","","1795.44","3956852","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","EnergyBus.pnml","157","4430","63389","157","tg,bs,hf","120.180","157","4430","360659","360659","66.190","2131836945601","26240","65401","71072","901848","187.10","3067880",
"performance","done","","chain-prev","sat-like","30","true","true","SwimmingPool-2.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","308","308","3.480","3408031","62174","6035","4735","35247","3.50","2896388",
"performance","done","","bfs-prev","sat-like","30","true","true","MultiwaySync.pnml","222","472","1496","222","tg,bs,hf","0.050","222","472","57281","57281","7.560","5.25959973093851e+19","1843","2228","1476","1476","7.66","2936520",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","MAPK-40.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","1770.62","3941508","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","2D8_gradient_50x50_100.pnml","2500","19404","38808","0","tg,bs,hf","7.210","2500","19404","","","","","","","","","1786.24","4226392","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","RAS-R-3.pnml","12","8","30","0","tg,bs,hf","0.000","12","8","56","56","0.000","20","33","60","76","44","0.00","2032524",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","PolyORB-LF-S04-J06-T10-unfolded.pnml","966","5354","36134","0","tg,bs,hf","47.070","966","5354","","","","","","","","","1794.97","4025664","","","","","","",
"statistics","done","","bfs-prev","sat-like","30","true","true","MultiwaySync.pnml","222","472","1496","222","tg,bs,hf","0.320","222","472","57281","57281","8.330","5.25959973093851e+19","1843","2228","1476","1476","9.03","2935144","4167","505352","271659","521","8965120","8601508",
"performance","done","","bfs","sat-like","30","true","true","circadian_clock-000100.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","11280","11280","130.960","42040402004","1018","8024","4064","1062924","130.97","3509164",
"performance","done","","bfs","sat-like","30","true","true","IBM319.pnml","253","178","526","0","tg,bs,hf","0.010","253","178","3253","3253","0.450","2482","1171","1008","1222","547","0.49","2893828",
"performance","done","","bfs-prev","sat-like","30","true","true","RAS-C-100.pnml","600","400","1794","0","tg,bs,hf","0.030","600","400","7980","7980","3.650","1.41951197160194e+57","5369","3588","6266","5336","3.77","2960216",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","41.100","168","5408","","","","","","","","","1795.90","3378556","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","PolyORB-LF-S02-J04-T08-unfolded.pnml","614","1242","5732","0","tg,bs,hf","0.610","614","1242","","","","","","","","","1797.17","3007096","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","14544","14544","625.340","1.75295157137163e+19","30600","205200","198288","190944","625.36","3939144",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","echo-d2r11.pnml","1119","874","4996","0","tg,bs,hf","0.220","1119","874","","","","","","","","","1786.97","3950352","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","BridgeAndVehicles-V20-P20-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.870","108","2228","","","","","","","","","1796.77","2986884","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","dekker-50.pnml","250","2600","20100","0","tg,bs,hf","5.600","250","2600","","","","","","","","","1796.29","3862180","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","CircularTrain-384.pnml","768","384","1536","0","tg,bs,hf","0.040","768","384","","","","","","","","","1795.08","3550624","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","30","true","true","eratosthenes-200.pnml","199","699","2097","0","tg,bs,hf","","","","","","","","","","","","0.10","8376","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","115.700","1026","10461","","","","","","","","","1795.54","3139644","","","","","","",
"performance","oomem","cache","chain-prev","sat-like","30","true","true","hc5k3p3b15.pnml","9153","25110","100440","0","tg,bs,hf","71.260","9153","25110","","","","","","","","","75.77","1201124","","","","","","",
"performance","done","","chain","sat-like","30","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.010","263","139","445","445","0.140","15546","881","499","971","441","0.18","1931496",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","PolyORB-NT-S05-J60-unfolded.pnml","909","1970","12584","0","tg,bs,hf","4.160","909","1970","","","","","","","","","1795.95","3970448","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","lamport_fmea-7.pnml","264","536","2352","0","tg,bs,hf","0.110","264","536","","","","","","","","","1796.25","3925288","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","FMS-200.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","1787.81","3937268","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.010","176","134","41110","41110","19.580","11329291100161","16311","718","502","1556","19.61","2961292",
"statistics","ootime","explore","bfs-prev","sat-like","30","true","true","PolyORB-NT-S05-J60-unfolded.pnml","909","1970","12584","0","tg,bs,hf","56.730","909","1970","","","","","","","","","1793.46","3971360","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.020","131","210","1073","1073","3.080","1830519","30896","1580","2166","1380","3.15","2893968",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","20-10_phaseVariation.pnml","1202","13457","93395","0","tg,bs,hf","223.080","1202","13457","","","","","","","","","1779.40","4110548","","","","","","",
"performance","oomem","mddtable","chain","sat-like","30","true","true","30-100_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1477.210","2702","30977","","","","","","","","","1560.30","1999532","","","","","","",
"statistics","ootime","explore","bfs","sat-like","30","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","14.900","752","1572","","","","","","","","","1797.00","3134996","","","","","","",
"performance","done","","chain","sat-like","30","true","true","angiogenesis-05.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","1206","1206","1.370","42734935","11992","2999","2744","4011","1.38","2894084",
"performance","error","badmodel","chain","sat-like","30","true","true","parking_8_32.pnml","737","993","2993","","","","","","","","","","","","","","0.02","92","","","","","","",
"statistics","ootime","explore","chain","sat-like","30","true","true","simple_lbs-10.pnml","104","605","4148","0","tg,bs,hf","2.120","104","605","","","","","","","","","1796.66","2997884","","","","","","",
"performance","done","","chain","sat-like","30","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.000","263","139","445","445","0.110","15546","881","499","971","441","0.14","1451076",
"performance","done","","chain-prev","sat-like","30","true","true","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.040","188","332","12046","12046","103.150","2.9094385723768e+26","110145","1631","1196","1196","103.25","3261004",
"performance","ootime","explore","bfs","sat-like","30","true","true","SwimmingPool-5.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1792.01","3814280","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","echo-d2r11.pnml","1119","874","4996","0","tg,bs,hf","0.210","1119","874","","","","","","","","","1786.20","3950696","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","SwimmingPool-2.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","1407","1407","21.290","3408031","62174","6035","4735","35247","21.32","2978244",
"performance","done","","chain","sat-like","30","true","true","Philosophers-200.pnml","1000","1000","3200","0","tg,bs,hf","0.100","1000","1000","2987","2987","1.100","2.65613988875875e+95","6375","6400","8802","5600","1.50","2909796",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","3.140","629","1590","","","","","","","","","1796.34","3250664","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.500","830","800","","","","","","","","","1796.23","3894020","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","30","true","true","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.270","400","2964","","","","","","","","","1546.98","3958148","","","","","","",
"statistics","ootime","explore","chain","sat-like","30","true","true","PolyORB-LF-S06-J06-T04-unfolded.pnml","506","7154","59824","0","tg,bs,hf","1513.150","506","7154","","","","","","","","","1797.00","3056828","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.350","68","548","63203","63203","849.990","58718346","628778","11189","32941","160762","850.57","3936896",
"performance","ootime","regroup","chain-prev","sat-like","30","true","true","ARMCacheCoherence.pnml","87","33676","246935","87","tg,bs,hf","","","","","","","","","","","","1797.47","386336","","","","","","",
"performance","done","","chain","sat-like","30","true","true","IOTP_c3m3p3d3.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","2233","2233","1.100","354176","7062","1490","1404","754","1.12","2894584",
"performance","ootime","explore","bfs","sat-like","30","true","true","2D8_gradient_10x10_200.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1795.39","3944980","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","Kanban-5.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","1136","1136","0.260","2546432","316","630","540","4116","0.27","2891312",
"performance","done","","chain","sat-like","30","true","true","MAPK-8.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","360","360","0.060","6110643","668","1591","1378","2112","0.07","2720896",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","galloc_res-3.pnml","33","4791","38652","0","tg,bs,hf","49.200","33","4791","","","","","","","","","1784.71","4017216","","","","","","",
"performance","done","","chain","sat-like","30","true","true","cs_repetitions-4-unfolded.pnml","117","176","624","0","tg,bs,hf","0.010","117","176","8110","8110","166.270","30948223090688","42093","3322","3981","3856","166.32","3068716",
"performance","error","boostperm","bfs-prev","sat-like","30","true","true","eratosthenes-050.pnml","49","108","324","0","tg,bs,hf","","","","","","","","","","","","0.00","96","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","MAPK-40.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","10830","10830","1025.420","478293389221095","24492","25435","20770","128280","1025.45","3939432",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1781.00","3941132","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","PolyORB-LF-S04-J06-T10-unfolded.pnml","966","5354","36134","0","tg,bs,hf","48.840","966","5354","","","","","","","","","1795.93","3271180","","","","","","",
"performance","error","boostperm","chain","sat-like","30","true","true","railroad-100-pt.pnml","1018","10506","62728","0","tg,bs,hf","","","","","","","","","","","","211.01","128212","","","","","","",
"performance","ootime","regroup","chain","sat-like","30","true","true","ARMCacheCoherence.pnml","87","33676","246935","87","tg,bs,hf","","","","","","","","","","","","1797.13","387000","","","","","","",
"statistics","done","","chain-prev","sat-like","30","true","true","RAS-C-50.pnml","300","200","894","0","tg,bs,hf","0.120","300","200","980","980","0.310","4.87175380081244e+28","2669","1788","3116","2636","0.68","2899872","2669","5394","72774","240","247740","297864",
"performance","ootime","explore","chain","sat-like","30","true","true","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","399.540","1681","65641","","","","","","","","","1795.94","3985780","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.010","198","176","20181","20181","2.570","2776936","3577","1250","1670","911","2.61","2902788",
"performance","done","","chain","sat-like","30","true","true","Kanban-20.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","992","992","7.920","805422366595","5516","5970","5040","1532916","7.92","3029880",
"performance","ootime","explore","chain","sat-like","30","true","true","MAPK-320.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","1792.43","3941604","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","Peterson-6.pnml","1330","2030","6272","0","tg,bs,hf","0.820","1330","2030","","","","","","","","","1794.74","3961792","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","1.120","752","1572","","","","","","","","","1796.08","3958252","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","3.990","188","2108","","","","","","","","","1784.59","3970192","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","erk-000010.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","891","891","0.160","47047","396","1175","979","4411","0.17","2891396",
"performance","done","","chain-prev","sat-like","30","true","true","Kanban-50.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","2432","2432","954.250","1.04259411949013e+16","57766","32175","27540","120753516","954.27","3939224",
"performance","done","","bfs","sat-like","30","true","true","circadian_clock-000010.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","1200","1200","0.110","644204","118","824","464","1914","0.12","2888972",
"performance","ootime","explore","bfs","sat-like","30","true","true","hc4k3p3b12.pnml","2457","5400","21600","0","tg,bs,hf","4.030","2457","5400","","","","","","","","","1791.91","4024744","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-NT-S05-J80-unfolded.pnml","1189","2350","14464","0","tg,bs,hf","5.220","1189","2350","","","","","","","","","1797.10","3069748","","","","","","",
"statistics","ootime","explore","bfs","sat-like","30","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","55.510","1520","1020","","","","","","","","","1796.76","3005996","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","107.990","1026","10461","","","","","","","","","1796.82","3233908","","","","","","",
"performance","error","badmodel","bfs","sat-like","30","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.01","88","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","lamport_fmea-6.pnml","217","420","1834","0","tg,bs,hf","0.070","217","420","","","","","","","","","1794.61","3946752","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","closed_system5.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","18208","18208","3.360","1657242","10287","1446","1944","1053","3.40","2896356",
"statistics","ootime","explore","chain","sat-like","30","true","true","dekker-100.pnml","500","10200","80200","0","tg,bs,hf","1642.210","500","10200","","","","","","","","","1796.93","3114416","","","","","","",
"statistics","error","boostperm","chain","sat-like","30","true","true","eratosthenes-200.pnml","199","699","2097","0","tg,bs,hf","","","","","","","","","","","","0.46","8388","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","PolyORB-NT-S05-J30-unfolded.pnml","489","1400","9764","0","tg,bs,hf","2.410","489","1400","","","","","","","","","1794.06","3250356","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1770.45","3941320","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","rwmutex-r20w10.pnml","80","60","560","0","tg,bs,hf","0.010","80","60","514","514","18.320","1048586","1608","1120","1550","20971660","18.34","2891732",
"performance","oomem","mddtable","bfs","sat-like","30","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","1550.64","3946592","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","CircularTrain-024.pnml","48","24","96","0","tg,bs,hf","0.000","48","24","608","608","0.060","86515","993","224","284","232","0.06","2399940",
"performance","ootime","explore","chain","sat-like","30","true","true","BridgeAndVehicles-V50-P20-N20-unfolded.pnml","138","2348","18090","0","tg,bs,hf","6.020","138","2348","","","","","","","","","1795.58","3009220","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","2D8_gradient_5x5_300.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1793.24","3939872","","","","","","",
"performance","oomem","regroup","chain","sat-like","30","true","true","Philosophers-10000.pnml","50000","50000","160000","0","tg,bs,hf","","","","","","","","","","","","156.67","3994432","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","Kanban-100.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1756.21","3941308","","","","","","",
"performance","done","","chain","sat-like","30","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","7903","7903","0.960","25632","4349","1158","1838","955","1.00","2893820",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","0.290","400","2964","","","","","","","","","1793.24","3958204","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","BridgeAndVehicles-V20-P20-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.800","108","2228","","","","","","","","","1795.53","2990984","","","","","","",
"performance","done","","chain","sat-like","30","true","true","erk-000001.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","55","55","0.000","13","27","68","79","43","0.01","1659660",
"performance","done","","chain-prev","sat-like","30","true","true","CircularTrain-048.pnml","96","48","192","0","tg,bs,hf","0.000","96","48","3626","3626","0.980","23973456915","4025","448","555","464","0.99","2896452",
"performance","error","boostperm","chain","sat-like","30","true","true","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","5.87","35376","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","Peterson-6.pnml","1330","2030","6272","0","tg,bs,hf","0.750","1330","2030","","","","","","","","","1795.28","3883972","","","","","","",
"performance","done","","chain","sat-like","30","true","true","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.010","273","179","8382","8382","71.150","1.55106359474105e+16","516339","8972","7377","8327","71.32","3008664",
