"type","status","order","saturation","filename","regroup","regroup_time","write_event_span","write_norm_event_span","write_weighted_event_span","read_event_span","read_norm_event_span","read_weighted_event_span","combined_event_span","combined_norm_event_span","combined_weighted_event_span","bandwidth","profile","span","avg_wavefront","RMS_wavefront","state_length","groups","group_checks","nextstate_calls","reach_time","states","state_nodes","group_nodes","group_explored_nodes","group_explored_states","time","RSS","peak_nodes",
"performance","done","bfs-prev","none","HouseConstruction-010.pnml","none","0","","","","","","","","","","","","","","","26","18","3258","3258","86.670","1663565805","72380","3075","2486","10208","86.69","3259188",
"performance","error","bfs-prev","none","BridgeAndVehicles-V50-P50-N20-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","2D8_gradient_10x10_150.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","railroad-050-pt.pnml","none","0","","","","","","","","","","","","","","",
"performance","oom","bfs-prev","none","shared_memory-pt-100.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","neoelection-5.unf.pnml","none","0","","","","","","","","","","","","","","","3090","4674","28044","28044","37.370","32","97207","20","25479","4709","44.67","2893596",
"performance","oot","bfs-prev","none","PolyORB-LF-S02-J06-T08-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","HouseConstruction-500.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","RAS-R-100.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","cs_repetitions-2-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","echo-d2r15.pnml","none","0","","","","","","","","","","","","","","",
"performance","oot","bfs-prev","none","Peterson-2.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","RAS-C-3.pnml","none","0","","","","","","","","","","","","","","","18","12","156","156","0.000","92","120","96","154","98","0.01","2889108",
"performance","error","bfs-prev","none","eratosthenes-100.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","FMS-100.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","PolyORB-LF-S04-J04-T06-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","dekker-100.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","Peterson-5.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","raft_06.pnml","none","0","","","","","","","","","","","","","","","188","332","19588","19588","17.960","2.9094385723768e+26","1086","1631","1196","1196","17.98","3050880",
"performance","error","bfs-prev","none","BridgeAndVehicles-V50-P50-N10-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","eratosthenes-200.pnml","none","0","","","","","","","","","","","","","","",
"performance","oot","bfs-prev","none","SwimmingPool-3.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","hc4k3p3b12.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","QCertifProtocol_28-unfold.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","philo_dyn-3-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","2D8_gradient_5x5_10.pnml","none","0","","","","","","","","","","","","","","","25","144","3024","3024","0.980","131128140","1540","12240","11088","9504","0.98","2901872",
"performance","error","bfs-prev","none","TokenRing-10-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","MAPK-80.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","Philosophers-10.pnml","none","0","","","","","","","","","","","","","","","50","50","550","550","9.450","59049","356360","320","450","280","9.57","2918096",
"performance","error","bfs-prev","none","ProductionCell.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","Kanban-10.pnml","none","0","","","","","","","","","","","","","","","16","16","2256","2256","5.100","1005927208","4026","3365","3080","67716","5.10","2954512",
"performance","done","bfs-prev","none","RAS-R-5.pnml","none","0","","","","","","","","","","","","","","","20","12","192","192","0.000","112","227","100","152","76","0.00","2761384",
