"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","ootime","explore","chain","sat-like","5","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.010","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","PolyORB-LF-S02-J04-T10-unfolded","pnml","tg,bs,hf","1.080","","","","","","752","1572","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","Philosophers-100","pnml","tg,bs,hf","0.030","","","","","","500","500","1979","1979","0.510","5.15377520732011e+47","3178","3200","4402","2800","0.64","2905748","","","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","soli1","pnml","tg,bs,hf","0.010","","","","","","66","76","","","","","","","","","","","","","","","","","","",
"performance","oomem","mddtable","bfs","sat-like","5","unf-8x8-4stageSEN-20","pnml","tg,bs,hf","0.230","","","","","","168","592","","","","","","","","","325.54","3845896","","","","","","","","",
"performance","done","","chain","sat-like","5","ProductionCell","pnml","tg,bs,hf","0.010","","","","","","176","134","78349","78349","14.600","11329291100161","16311","718","502","1556","14.63","3014984","","","","","","","","",
"performance","done","","chain","sat-like","5","IBM319","pnml","tg,bs,hf","0.000","","","","","","253","178","1298","1298","0.160","2482","1171","1008","1222","547","0.19","2895364","","","","","","","","",
"performance","ootime","explore","chain","sat-like","5","unf-8x8-4stageSEN-10","pnml","tg,bs,hf","0.230","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","database10UNFOLD","pnml","tg,bs,hf","0.500","","","","","","830","800","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","sat-like","5","dekker-100","pnml","tg,bs,hf","131.480","","","","","","500","10200","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","2D8_gradient_10x10_150","pnml","tg,bs,hf","0.030","","","","","","100","684","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","FMS-200","pnml","tg,bs,hf","0.000","","","","","","22","20","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","sat-like","5","2D8_gradient_5x5_200","pnml","tg,bs,hf","0.000","","","","","","25","144","","","","","","","","","","","","","","","","","","",
